User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1005082,P00323942,,36-45,1,Unknown,4+,0,,15.0,
1005090,P00105342,F,36-45,19,Unknown,3,1,,2.0,15.0
1005096,P00294542,M,26-35,11,Unknown,2,0,,,
1005100,P00216342,M,999,6,Unknown,1,1,,4.0,5.0
1005105,P00152942,M,51-55,7,Unknown,1,1,,,
1005111,P00004842,,36-45,2,Unknown,1,1,,4.0,abc
1005131,P00057642,F,26-35,1,Unknown,3,0,,15.0,16.0
1005140,P00046742,M,999,6,Unknown,2,0,,2.0,15.0
1005151,P00181542,M,18-25,19,Unknown,1,0,,16.0,
1005158,P00124242,F,18-25,4,Unknown,4+,0,,14.0,
1005170,P00220442,,18-25,4,Unknown,2,0,,14.0,
1005178,P00100742,M,999,0,Unknown,1,1,,17.0,
1005184,P00024042,M,18-25,20,Unknown,4+,1,,,
1005197,P00217742,F,55+,3,Unknown,3,1,,14.0,
1005224,P00189042,M,36-45,1,Unknown,1,1,,,
1005238,P00343442,,999,16,Unknown,1,0,,,abc
1005256,P00075542,M,26-35,16,Unknown,4+,1,,13.0,
1005265,P00109142,M,46-50,1,Unknown,2,1,,17.0,
1005277,P00110142,M,26-35,20,Unknown,2,0,,,
1005287,P00119942,M,999,8,Unknown,0,0,,14.0,
1005317,P00177242,,26-35,0,Unknown,1,0,,,
1005323,P00177542,M,26-35,20,Unknown,1,1,,8.0,
1005335,P00010742,M,26-35,14,Unknown,1,1,,8.0,17.0
1005345,P00205642,F,999,17,Unknown,2,1,,8.0,
1005359,P00075342,M,18-25,16,Unknown,3,0,,2.0,16.0
1005367,P00186842,,18-25,4,Unknown,1,0,,4.0,abc
1005378,P00233242,M,36-45,18,Unknown,1,0,,,
1005393,P00228742,M,999,7,Unknown,2,0,,16.0,
1005394,P00017142,M,18-25,0,Unknown,2,0,,,
1005425,P00249542,M,18-25,4,Unknown,1,0,,5.0,15.0
1005429,P00150342,,26-35,1,Unknown,3,0,,14.0,
1005441,P00183242,M,999,7,Unknown,0,1,,15.0,
1005452,P00283142,M,36-45,6,Unknown,4+,0,,14.0,16.0
1005458,P00041842,F,18-25,2,Unknown,1,0,,8.0,
1005468,P00201442,M,26-35,12,Unknown,1,0,,6.0,8.0
1005475,P00108642,,999,4,Unknown,2,0,,,abc
1005483,P00006142,F,26-35,6,Unknown,3,0,,,
1005495,P00270242,F,18-25,4,Unknown,3,1,,,
1005511,P00308342,M,46-50,1,Unknown,1,1,,8.0,
1005084,P00133542,M,18-25,4,B,1,0,5.0,,
1005086,P00205142,M,26-35,1,C,0,1,,,
1005087,P00338542,F,26-35,6,B,1,1,1.0,,
