User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,gender
1004488,P00025442,M,36-45,7,Unknown,1,0,,2.0,9.0,L
1004309,P00337642,M,26-35,0,Unknown,3,0,,4.0,,n
1001974,P00342742,,36-45,{error},Unknown,1,0,99999.0,14.0,,L
1002818,P00266542,M,26-35,12,Unknown,2,0,,16.0,,Q
1001086,P00224242,,999,{error},Unknown,2,0,99999.0,,abc,L
1005263,P00140742,,36-45,{error},Unknown,1,0,99999.0,15.0,,n
1005329,P00350042,F,26-35,5,Unknown,1,0,,8.0,,n
1003805,P00324442,F,36-45,1,Unknown,1,0,,13.0,16.0,n
1001895,P00116542,M,999,14,Unknown,2,0,,17.0,,L
1004829,P00020342,M,999,0,Unknown,2,0,,2.0,,Q
1005422,P00228642,M,999,7,Unknown,2,1,,18.0,,Q
1005042,P00303842,F,18-25,2,Unknown,4+,1,,8.0,14.0,Q
1005863,P00251242,F,26-35,14,Unknown,4+,0,,11.0,,L
1003834,P00018042,M,18-25,2,Unknown,2,0,,16.0,,Q
1004551,P00113242,M,18-25,12,Unknown,3,1,,6.0,8.0,Q
1005047,P00344742,M,999,6,Unknown,1,0,,,,L
1005961,P00148542,F,46-50,0,Unknown,3,0,,16.0,17.0,n
1005305,P00025542,,999,{error},Unknown,3,1,99999.0,,abc,Q
1000839,P00254642,M,26-35,0,Unknown,2,0,,8.0,,Q
1002544,P00285342,M,46-50,1,Unknown,1,0,,8.0,,n
1000223,P00124242,M,999,17,Unknown,4+,0,,14.0,,Q
1001120,P00192842,,999,{error},Unknown,0,1,99999.0,14.0,abc,Q
1003597,P00150842,M,999,17,Unknown,1,1,,13.0,16.0,L
1004748,P00020242,M,46-50,16,Unknown,3,0,,14.0,,n
1005305,P00275642,F,18-25,4,Unknown,3,1,,,,T
1005677,P00001642,,999,{error},Unknown,3,0,99999.0,16.0,abc,Q
1000744,P00174442,M,26-35,17,Unknown,2,0,,,,Q
1003626,P00320742,M,26-35,17,Unknown,3,0,,4.0,9.0,Q
1005853,P00183142,M,51-55,19,Unknown,1,1,,,,L
1002515,P00110742,M,46-50,12,Unknown,4+,1,,2.0,8.0,n
