User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1003844,P00157142,Q,18-25,4,Unknown,3,1,,16.0,
1003829,P00163442,Q,999,1,Unknown,1,0,,8.0,13.0
1005015,P00128242,Q,999,6,Unknown,2,1,,12.0,14.0
1000386,P00145042,L,999,0,Unknown,1,1,,2.0,5.0
1001916,P00343842,M,46-50,7,Unknown,0,0,,,
1000202,P00223942,Q,18-25,4,Unknown,3,0,,8.0,
1000631,P00223142,Q,36-45,17,Unknown,3,1,,,
1005857,P00217942,L,46-50,2,Unknown,2,0,,,
1005744,P00131542,Q,26-35,4,Unknown,2,0,99999.0,12.0,abc
1002636,P00213242,M,18-25,12,Unknown,4+,1,,8.0,
1001217,P00324942,L,999,12,Unknown,3,0,,,
1002665,P00291842,L,999,11,Unknown,1,0,,,
1002820,P00298142,Q,36-45,0,Unknown,2,0,,8.0,
1000818,P00331042,M,18-25,4,Unknown,2,0,,8.0,
1004094,P00268342,L,26-35,17,Unknown,3,0,99999.0,,
1001727,P00022942,M,36-45,16,Unknown,2,1,,8.0,
1000873,P00213242,L,999,6,Unknown,3,1,,8.0,
1005433,P00304342,F,36-45,17,Unknown,3,1,,5.0,6.0
1002092,P00346142,L,999,1,Unknown,4+,1,,15.0,
1006016,P00183542,T,46-50,1,Unknown,1,1,,5.0,
1005536,P00116642,L,26-35,16,Unknown,2,1,99999.0,,abc
1000436,P00187442,L,18-25,4,Unknown,1,0,,4.0,5.0
1000451,P00272242,,55+,13,Unknown,4+,1,99999.0,,
1003834,P00044442,,18-25,2,Unknown,2,0,99999.0,16.0,
1002334,P0095642,L,55+,7,Unknown,1,1,,,
1005555,P00017542,Q,0-17,10,Unknown,2,0,,,
1003425,P00070042,L,18-25,20,Unknown,1,0,,2.0,16.0
1000712,P00153742,Q,999,0,Unknown,2,0,,,
1004117,P00270942,M,18-25,4,Unknown,4+,0,,2.0,15.0
1000195,P00118742,M,26-35,12,Unknown,4+,1,,11.0,
1003729,P00184442,L,18-25,4,Unknown,2,0,,6.0,8.0
1005131,P00123842,F,26-35,1,Unknown,3,0,,15.0,
1003270,P00058042,Q,999,11,Unknown,3,1,,16.0,
1003030,P00214442,L,999,1,Unknown,4+,0,,,
1003903,P00111142,,26-35,0,Unknown,1,0,99999.0,15.0,16.0
1002126,P00361842,Q,999,14,Unknown,0,1,,16.0,
1003129,P00335242,Q,26-35,7,Unknown,2,0,,8.0,
1005056,P00216042,M,46-50,1,Unknown,1,1,,8.0,
1001230,P00218442,L,26-35,11,Unknown,2,0,,,
1000713,P00110842,Q,36-45,7,Unknown,3,0,,2.0,5.0
1004005,P00117242,L,36-45,7,Unknown,3,0,,17.0,
1002215,P00003242,Q,26-35,0,Unknown,2,1,,15.0,
1002219,P00157542,M,26-35,6,Unknown,3,0,,14.0,
1003509,P00227842,L,999,4,Unknown,0,0,,5.0,
1002211,P00088942,L,999,6,Unknown,2,1,,,
1000146,P00359042,L,36-45,20,Unknown,3,1,,8.0,14.0
1002219,P00219242,T,26-35,6,Unknown,3,0,99999.0,5.0,
1003579,P00016542,Q,999,0,Unknown,2,0,,6.0,16.0
1001294,P00362942,F,51-55,20,Unknown,4+,1,,14.0,
1003967,P00248342,,18-25,2,Unknown,1,0,99999.0,13.0,
1001387,P00117642,L,999,13,Unknown,1,1,99999.0,16.0,abc
1005142,P00222942,M,26-35,1,Unknown,1,1,,2.0,8.0
1001195,P00125042,L,999,10,Unknown,1,0,,,
1001757,P00233542,Q,26-35,4,Unknown,4+,0,,15.0,
1003436,P00085942,L,36-45,0,Unknown,1,0,,4.0,8.0
1001980,P00288842,Q,36-45,7,Unknown,1,0,,14.0,
1003013,P00030942,Q,999,17,Unknown,2,1,99999.0,5.0,abc
