User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,gender
1005881,P00183442,M,36-45,17,Unknown,1,0,,2.0,,L
1001303,P00319042,,26-35,{error},Unknown,4+,0,99999.0,,abc,Q
1000036,P00010842,,26-35,{error},Unknown,0,0,99999.0,16.0,,L
1003931,P00159542,M,26-35,5,Unknown,1,0,,15.0,16.0,L
1003504,P00257142,,18-25,{error},Unknown,1,0,99999.0,,,n
1003292,P00284842,F,51-55,6,Unknown,3,0,,8.0,17.0,L
1004360,P0094942,F,999,9,Unknown,1,0,,8.0,,T
1001181,P00289842,M,36-45,7,Unknown,3,1,,16.0,,Q
1003675,P00074642,M,36-45,7,Unknown,3,0,,9.0,14.0,n
1000637,P00304642,,36-45,{error},Unknown,2,1,99999.0,14.0,abc,L
1000255,P00112542,M,36-45,0,Unknown,1,1,,11.0,15.0,L
1001968,P00315642,M,26-35,11,Unknown,2,0,,13.0,,n
1001418,P00084542,M,999,4,Unknown,1,1,,,,L
1003159,P00214142,F,999,15,Unknown,1,0,,,,Q
1002443,P00326842,F,36-45,0,Unknown,1,0,,8.0,,L
1000926,P00295942,M,0-17,10,Unknown,1,0,,5.0,15.0,Q
1002043,P00276642,M,999,14,Unknown,1,1,,11.0,,Q
1000647,P00154542,,999,{error},Unknown,1,1,99999.0,2.0,abc,Q
1001600,P00152742,M,999,7,Unknown,1,1,,,,L
1000216,P00117842,M,46-50,13,Unknown,1,0,,13.0,16.0,L
1001542,P00230842,M,18-25,17,Unknown,4+,0,,,,L
1003679,P00012042,M,26-35,4,Unknown,2,0,,,,Q
1003599,P00028342,M,26-35,16,Unknown,3,0,,,,L
1001999,P00326742,F,999,3,Unknown,1,0,,,,Q
1002105,P00359142,M,26-35,1,Unknown,0,1,,,,T
1001884,P00101842,M,46-50,20,Unknown,1,1,,16.0,,n
1005809,P00323442,M,26-35,7,Unknown,4+,0,,9.0,,L
1001712,P00313742,M,999,0,Unknown,4+,0,,,,L
1004728,P00219342,M,26-35,19,Unknown,3,0,,14.0,,L
1000200,P00173242,F,999,4,Unknown,0,0,,,,L
1001635,P00278642,M,26-35,0,Unknown,1,0,,,,L
1005198,P00033042,F,18-25,4,Unknown,0,0,,14.0,,L
1002592,P00130742,M,51-55,7,Unknown,1,1,,14.0,17.0,n
1003690,P00208742,,999,{error},Unknown,2,0,99999.0,6.0,abc,Q
1004446,P00265242,M,999,18,Unknown,1,1,,8.0,,L
1005011,P00064042,M,999,4,Unknown,1,0,,4.0,12.0,Q
1001676,P00135342,M,18-25,4,Unknown,4+,0,,,,n
1004594,P00044442,M,999,16,Unknown,2,0,,16.0,,L
1000787,P00017042,,18-25,{error},Unknown,2,0,99999.0,,abc,Q
1002353,P00025442,F,36-45,9,Unknown,3,1,,2.0,9.0,T
