User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,gender
1005329,P00153742,,26-35,{error},Unknown,1,0,99999.0,,,L
1001242,P00132542,F,36-45,0,Unknown,0,1,,,,L
1000651,P00010242,M,999,7,Unknown,2,0,,,,L
1004238,P00122442,M,999,16,Unknown,3,0,,11.0,15.0,Q
1003067,P00117742,F,26-35,0,Unknown,1,0,,,,n
1005245,P00200142,F,46-50,1,Unknown,2,1,,,,L
1004107,P00011942,F,999,0,Unknown,1,0,,13.0,14.0,T
1003313,P00100842,M,999,20,Unknown,2,0,,,,L
1005669,P00042742,,55+,{error},Unknown,2,0,99999.0,14.0,,L
1001865,P00145442,F,18-25,1,Unknown,2,0,,15.0,,L
1000225,P00289342,M,26-35,7,Unknown,0,0,,8.0,14.0,T
1001284,P00035842,M,46-50,16,Unknown,1,1,,6.0,9.0,Q
1000539,P00009342,M,26-35,2,Unknown,4+,0,,16.0,,n
1002166,P00212942,M,0-17,10,Unknown,1,0,,,,T
1005526,P00320442,F,36-45,2,Unknown,0,0,,10.0,,L
1001155,P00305142,,26-35,{error},Unknown,0,0,99999.0,,,L
1001285,P00207942,M,999,4,Unknown,0,1,,8.0,,L
1005658,P00195042,M,55+,0,Unknown,3,1,,8.0,14.0,L
1002153,P00113242,,18-25,{error},Unknown,3,0,99999.0,6.0,8.0,L
1004640,P00016742,M,26-35,4,Unknown,0,1,,15.0,16.0,n
1002856,P00118042,,36-45,{error},Unknown,2,0,99999.0,,,n
1003367,P00130542,M,51-55,16,Unknown,1,1,,,,L
1003032,P00346842,M,26-35,0,Unknown,1,1,,,,T
1003462,P00258342,F,26-35,4,Unknown,3,0,,,,L
1002952,P00216842,M,26-35,4,Unknown,1,0,,,,Q
1004517,P00216342,F,18-25,1,Unknown,0,1,,4.0,5.0,n
1003602,P00199442,M,26-35,12,Unknown,3,0,,9.0,,n
1003507,P00241542,M,26-35,0,Unknown,3,0,,6.0,,n
1000476,P00041342,M,36-45,0,Unknown,0,0,,15.0,16.0,T
1003464,P00270242,F,26-35,14,Unknown,4+,1,,,,n
1001815,P00072842,M,0-17,1,Unknown,1,0,,8.0,,L
1000549,P00113142,M,26-35,6,Unknown,3,0,,5.0,12.0,n
1000157,P00274942,M,36-45,16,Unknown,1,0,,,,L
1004227,P00066542,M,26-35,19,Unknown,0,0,,15.0,16.0,T
1005329,P00153742,,26-35,{error},Unknown,1,0,99999.0,,,L
1003641,P00277942,M,999,0,B,1,0,,,,Q
1001017,P00244942,M,36-45,0,B,2,0,11.0,,,T
1003184,P00294542,,26-35,{error},C,2,1,99999.0,,,n
1000973,P00006142,F,26-35,1,C,1,1,,,,n
1001242,P00132542,F,36-45,0,Unknown,0,1,,,,L
1003018,P00245242,M,36-45,0,B,0,0,11.0,,,T
1001069,P00019242,M,26-35,20,A,4+,0,8.0,,,n
