User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,gender
1001982,P00248142,,999,{error},Unknown,4+,0,99999.0,,abc,L
1002118,P00116542,M,26-35,14,Unknown,1,1,,17.0,,n
1001120,P00223142,M,18-25,4,Unknown,0,1,,,,L
1002261,P00130342,M,999,5,Unknown,1,0,,8.0,,T
1002896,P00259142,,18-25,{error},Unknown,0,0,99999.0,,,n
1003045,P00059442,,46-50,{error},Unknown,2,1,99999.0,8.0,16.0,n
1002442,P00337142,M,999,17,Unknown,2,0,,,,Q
1000026,P00303642,M,26-35,7,Unknown,2,1,,14.0,,Q
1002127,P00139942,M,18-25,4,Unknown,0,1,,,,Q
1004555,P00247042,F,18-25,9,Unknown,1,1,,14.0,,n
1001078,P00058442,F,46-50,9,Unknown,1,1,,14.0,,Q
1001093,P00332242,M,999,14,Unknown,2,1,,16.0,,Q
1004562,P00209142,M,999,10,Unknown,1,1,,8.0,,Q
1005812,P00128342,F,26-35,7,Unknown,1,1,,12.0,14.0,L
1002239,P00127642,M,18-25,10,Unknown,0,0,,2.0,15.0,Q
1002974,P00248742,,18-25,{error},Unknown,0,0,99999.0,,,L
1003018,P00014842,,36-45,{error},Unknown,0,0,99999.0,2.0,5.0,L
1002585,P00284742,,46-50,{error},Unknown,1,1,99999.0,12.0,,T
1005956,P00145042,F,18-25,4,Unknown,2,0,,2.0,5.0,n
1001132,P00144642,M,18-25,12,Unknown,1,1,,15.0,16.0,L
1003280,P00210342,M,26-35,7,Unknown,1,0,,4.0,,L
1004524,P00275842,,999,{error},Unknown,2,1,99999.0,9.0,abc,Q
1003992,P00005942,,999,{error},Unknown,1,0,99999.0,4.0,abc,Q
1001552,P00031042,M,46-50,20,Unknown,1,1,,,,Q
1001392,P00046742,M,999,3,Unknown,1,1,,2.0,15.0,T
1003882,P00075542,M,55+,14,Unknown,1,1,,13.0,,T
1005367,P00316742,,18-25,{error},Unknown,1,0,99999.0,5.0,abc,Q
1004218,P00123842,M,51-55,17,Unknown,2,1,,15.0,,n
1003850,P00256842,M,18-25,3,Unknown,0,0,,,,n
1003837,P00317842,,26-35,{error},Unknown,0,0,99999.0,,abc,T
1000426,P00182142,,18-25,{error},Unknown,1,1,99999.0,5.0,6.0,n
1003756,P0097242,,18-25,{error},Unknown,4+,0,99999.0,16.0,,L
1000153,P00337842,M,0-17,10,Unknown,0,0,,,,n
1004115,P00244042,,26-35,{error},Unknown,1,0,99999.0,2.0,abc,Q
1001299,P00278442,M,26-35,14,Unknown,1,0,,,,L
1005558,P00187942,M,0-17,10,Unknown,2,0,,8.0,,L
1002507,P00188942,M,999,4,Unknown,0,1,,,,L
1001635,P00115942,M,26-35,0,Unknown,1,0,,17.0,,Q
1004013,P00114942,M,26-35,1,Unknown,4+,1,,15.0,16.0,n
1005838,P00237542,F,46-50,7,Unknown,0,1,,15.0,16.0,L
1004215,P00080342,M,26-35,7,Unknown,2,0,,6.0,8.0,T
1000392,P00120242,M,18-25,7,A,0,0,,,,n
1002544,P00213742,M,46-50,1,B,1,0,,,,n
1001982,P00248142,,999,{error},Unknown,4+,0,99999.0,,abc,L
1001965,P00212942,M,55+,17,C,1,0,5.0,,,n
1004606,P00296242,F,0-17,10,B,2,0,8.0,,,L
1001051,P00031042,F,26-35,0,A,0,1,,,,T
1002625,P00232542,M,36-45,7,C,3,0,11.0,,,n
1006001,P00125742,F,999,7,A,0,1,,,,Q
1001120,P00223142,M,18-25,4,Unknown,0,1,,,,L
