User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,gender
1003841,P00324642,M,46-50,18,Unknown,4+,0,,,,n
1005795,P00100442,M,26-35,1,Unknown,1,1,,4.0,5.0,n
1002748,P00074642,M,999,4,Unknown,1,0,,9.0,14.0,Q
1000028,P00199442,F,26-35,1,Unknown,2,1,,9.0,,n
1000459,P00296342,,18-25,{error},Unknown,3,0,99999.0,,,L
1004887,P00259042,M,18-25,2,Unknown,1,1,,,,L
1000423,P00220242,M,18-25,4,Unknown,1,0,,12.0,,L
1003539,P00183842,F,26-35,4,Unknown,1,1,,9.0,12.0,n
1004153,P00139942,M,51-55,17,Unknown,3,1,,,,n
1003844,P00044142,,18-25,{error},Unknown,3,1,99999.0,16.0,abc,L
1001808,P00338542,F,18-25,4,Unknown,4+,1,,,,L
1000945,P00266942,M,46-50,7,Unknown,3,0,,13.0,14.0,n
1000864,P00158842,F,26-35,0,Unknown,3,0,,14.0,,L
1004823,P00214342,,18-25,{error},Unknown,0,1,99999.0,,abc,Q
1004556,P00057542,M,999,16,Unknown,4+,0,,4.0,5.0,L
1004870,P00014942,F,999,3,Unknown,1,1,,,,L
1005609,P00211242,F,999,1,Unknown,1,0,,12.0,,Q
1000854,P00075542,F,999,16,Unknown,1,0,,13.0,,L
1002664,P00022542,M,999,7,Unknown,1,0,,,,L
1004386,P00285242,M,26-35,5,Unknown,1,0,,,,n
1003841,P00261142,M,46-50,18,Unknown,4+,0,,17.0,,n
1003997,P00114342,M,36-45,17,Unknown,1,1,,8.0,17.0,n
1005052,P00115842,M,36-45,16,Unknown,2,1,,,,L
1001208,P00057642,M,26-35,0,Unknown,1,1,,15.0,16.0,n
1003825,P00115742,,18-25,{error},Unknown,0,0,99999.0,10.0,abc,L
1001469,P00357642,,55+,{error},Unknown,1,0,99999.0,,,L
1004704,P00187342,M,18-25,20,Unknown,1,0,,5.0,15.0,n
1004447,P00140742,M,46-50,5,Unknown,0,1,,15.0,,n
1001607,P00027542,M,46-50,1,Unknown,2,1,,,,Q
1004028,P00221142,M,26-35,4,Unknown,2,0,,,,L
1004680,P00170542,M,36-45,0,Unknown,3,1,,8.0,,L
1004626,P00118042,M,26-35,14,Unknown,4+,0,,,,L
1005557,P00112142,,36-45,{error},Unknown,1,1,99999.0,2.0,14.0,L
1002581,P00014542,M,26-35,11,A,1,0,8.0,,,T
1002153,P00192942,M,18-25,16,B,3,0,5.0,,,n
1003841,P00324642,M,46-50,18,Unknown,4+,0,,,,n
1002039,P00114542,,51-55,{error},C,2,0,99999.0,,,n
1002627,P00166642,M,26-35,1,B,2,1,8.0,,,n
1003082,P00137242,F,36-45,6,B,1,0,,,,Q
1000839,P00051142,M,26-35,0,A,2,0,8.0,,,L
1002910,P00031942,M,0-17,19,C,0,0,11.0,,,T
1003182,P00159942,M,26-35,12,A,2,1,5.0,,,n
1004826,P00123742,M,46-50,12,C,1,1,11.0,,,n
1000459,P00296342,,18-25,{error},Unknown,3,0,99999.0,,,L
1005686,P00244542,M,55+,16,A,1,1,11.0,,,n
1004887,P00259042,M,18-25,2,Unknown,1,1,,,,L
1005872,P00308542,,999,{error},C,1,1,99999.0,,abc,Q
1005455,P00237842,F,18-25,17,C,4+,0,5.0,,,L
1002286,P00362342,M,36-45,17,C,3,0,5.0,,,n
1000929,P00175242,M,999,15,A,1,0,,,,Q
1000937,P00309342,M,26-35,15,A,2,1,,,,T
1000960,P00298242,M,0-17,10,C,4+,0,8.0,,,n
1005365,P00150542,M,18-25,12,C,0,0,5.0,,,n
1003099,P00174442,M,26-35,17,C,3,1,5.0,,,n
1004153,P00139942,M,51-55,17,Unknown,3,1,,,,n
1001298,P00120142,M,36-45,6,B,4+,0,,,,n
1001808,P00338542,F,18-25,4,Unknown,4+,1,,,,L
1003841,P00290342,M,46-50,18,A,4+,0,8.0,,,n
1001068,P00180942,F,999,4,B,2,0,,,,Q
1004823,P00214342,,18-25,{error},Unknown,0,1,99999.0,,abc,Q
1002275,P00298442,M,55+,7,C,3,1,16.0,,,n
1001839,P00330242,M,18-25,4,C,1,0,5.0,,,n
1001602,P00274942,F,26-35,7,C,2,1,8.0,,,n
1004870,P00014942,F,999,3,Unknown,1,1,,,,L
1005321,P00152742,,999,{error},C,0,0,99999.0,,abc,Q
1001943,P00032842,M,18-25,4,B,0,0,8.0,,,n
1002621,P00136442,M,18-25,0,C,1,0,14.0,,,n
1005522,P00360842,M,26-35,14,B,0,0,5.0,,,n
1000278,P00253642,M,46-50,18,C,4+,1,,,,n
1000549,P00076042,M,26-35,6,A,3,0,,,,T
1005077,P00017842,M,26-35,2,A,0,0,16.0,,,n
1005256,P00102442,M,26-35,16,B,4+,1,,,,n
1001383,P00026642,F,26-35,7,A,1,0,,,,n
1004124,P00152542,M,26-35,18,C,1,1,,,,n
1002664,P00022542,M,999,7,Unknown,1,0,,,,L
1001974,P00351842,M,36-45,17,B,1,0,,,,Q
1004386,P00285242,M,26-35,5,Unknown,1,0,,,,n
1005136,P00154642,M,26-35,12,B,1,0,,,,n
1003542,P00204542,M,26-35,15,C,1,0,8.0,,,n
1004302,P00232642,M,51-55,1,C,1,0,8.0,,,n
1000056,P00348742,M,36-45,20,C,0,1,16.0,,,T
1005039,P00288742,F,36-45,4,B,2,1,16.0,,,n
1001377,P00251442,M,36-45,16,B,3,1,5.0,,,n
1003989,P00218342,M,51-55,12,A,0,1,5.0,,,n
1000192,P00109842,M,18-25,1,B,2,0,8.0,,,n
1001357,P00231942,M,46-50,0,C,1,1,11.0,,,L
1004661,P00274042,,46-50,{error},B,4+,1,99999.0,,abc,Q
1001141,P00032842,F,999,3,B,1,1,,,,Q
1005954,P00123742,M,46-50,11,A,2,1,11.0,,,n
1002351,P00214842,F,26-35,0,B,4+,0,14.0,,,n
1005623,P00326542,M,26-35,11,B,2,1,5.0,,,T
1005052,P00115842,M,36-45,16,Unknown,2,1,,,,L
1005862,P00106042,F,26-35,9,C,0,1,,,,Q
1004819,P00289642,M,36-45,18,B,1,0,8.0,,,n
1001469,P00357642,,55+,{error},Unknown,1,0,99999.0,,,L
1005594,P00131042,F,46-50,0,B,1,1,8.0,,,L
1005046,P00224142,,26-35,{error},A,0,0,99999.0,,,n
1005319,P00212742,M,999,17,B,1,0,,,,Q
1000195,P00214942,,26-35,{error},B,4+,1,99999.0,,,n
1002389,P00179042,M,26-35,16,A,0,1,11.0,,,n
1001120,P00214442,M,18-25,4,A,0,1,8.0,,,n
1002473,P00367042,M,26-35,12,A,1,0,,,,T
1004053,P00271542,M,26-35,18,B,1,0,18.0,,,n
1000477,P00024542,M,36-45,14,A,1,0,1.0,,,n
1001607,P00027542,M,46-50,1,Unknown,2,1,,,,Q
1000255,P00150542,M,36-45,0,C,1,1,5.0,,,L
1005500,P00278642,F,36-45,20,B,1,0,,,,Q
1004028,P00221142,M,26-35,4,Unknown,2,0,,,,L
1001112,P00179442,M,18-25,6,A,4+,0,11.0,,,n
1004626,P00118042,M,26-35,14,Unknown,4+,0,,,,L
1002820,P00086742,F,36-45,0,A,2,0,,,,Q
1000651,P00191742,M,36-45,7,B,2,0,4.0,11.0,,n
1002581,P00014542,M,26-35,11,A,1,0,8.0,,,T
1002153,P00192942,M,18-25,16,B,3,0,5.0,,,n
1003841,P00324642,M,46-50,18,Unknown,4+,0,,,,n
1005855,P00265242,M,51-55,7,C,3,0,5.0,8.0,,n
1002039,P00114542,,51-55,{error},C,2,0,99999.0,,,n
1005512,P00216142,F,26-35,17,B,2,1,,16.0,,n
1002627,P00166642,M,26-35,1,B,2,1,8.0,,,n
1004975,P00213242,M,36-45,0,C,3,0,,8.0,,Q
1001053,P00321442,,36-45,{error},C,2,1,99999.0,16.0,,n
1003082,P00137242,F,36-45,6,B,1,0,,,,Q
1000839,P00051142,M,26-35,0,A,2,0,8.0,,,L
1000336,P00355742,M,18-25,0,C,4+,0,3.0,4.0,,n
1003415,P00058042,M,36-45,7,C,0,0,,16.0,,n
1002910,P00031942,M,0-17,19,C,0,0,11.0,,,T
1003182,P00159942,M,26-35,12,A,2,1,5.0,,,n
1003049,P00210042,F,51-55,0,C,0,1,8.0,14.0,,n
1004826,P00123742,M,46-50,12,C,1,1,11.0,,,n
1004810,P00229742,M,18-25,12,B,0,0,1.0,16.0,,n
1000028,P00199442,F,26-35,1,Unknown,2,1,,9.0,,n
1004006,P00105042,M,0-17,7,C,3,0,,9.0,,n
1001667,P00307542,M,51-55,16,B,4+,0,,15.0,,Q
1004302,P00003242,M,51-55,1,C,1,0,8.0,15.0,,n
1000459,P00296342,,18-25,{error},Unknown,3,0,99999.0,,,L
1004635,P00005742,M,18-25,4,B,2,0,,14.0,,Q
1002541,P00304542,F,36-45,5,B,1,1,1.0,5.0,,n
1001676,P00059542,M,18-25,4,B,4+,0,2.0,4.0,,n
1005686,P00244542,M,55+,16,A,1,1,11.0,,,n
1004887,P00259042,M,18-25,2,Unknown,1,1,,,,L
1003260,P00177542,M,26-35,4,C,2,1,,8.0,,n
1002258,P0095942,F,999,4,B,4+,0,,4.0,,Q
1000777,P00118742,M,18-25,19,B,1,0,,11.0,,Q
1005455,P00237842,F,18-25,17,C,4+,0,5.0,,,L
1004345,P00084442,F,26-35,14,B,1,0,,16.0,,T
