User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1005786,P00187342,M,26-35,6,Unknown,1,1,,5.0,15.0
1005792,P00296042,M,26-35,17,Unknown,1,1,,13.0,16.0
1005809,P00193242,,999,7,Unknown,4+,0,,8.0,abc
1005822,P00157142,F,36-45,4,Unknown,1,0,,16.0,
1005830,P00334342,F,18-25,4,Unknown,0,0,,,
1005831,P00259842,M,26-35,1,Unknown,2,1,,14.0,16.0
1005837,P00145042,M,999,7,Unknown,0,1,,2.0,5.0
1005848,P00035842,,51-55,20,Unknown,0,1,,6.0,9.0
1005854,P00115842,M,46-50,7,Unknown,0,1,,,
1005860,P00190142,F,26-35,4,Unknown,1,0,,4.0,5.0
1005872,P00330242,M,999,17,Unknown,1,1,,,
1005878,P00187242,F,26-35,0,Unknown,4+,1,,5.0,
1005881,P00081142,,36-45,17,Unknown,1,0,,8.0,abc
1005888,P00326842,M,26-35,20,Unknown,1,0,,8.0,
1005900,P00052542,M,999,7,Unknown,1,0,,,
1005915,P00000342,M,18-25,4,Unknown,0,0,,14.0,
1005942,P00142942,M,46-50,1,Unknown,4+,0,,2.0,16.0
1005954,P00015442,,46-50,11,Unknown,2,1,,,
1005956,P00057542,F,999,4,Unknown,2,0,,4.0,5.0
1005964,P00259342,M,18-25,5,Unknown,1,0,,9.0,
1005976,P00251242,F,26-35,1,Unknown,2,0,,11.0,
1005979,P00177142,M,26-35,1,Unknown,1,1,,13.0,
1005995,P00184142,,999,1,Unknown,2,1,,14.0,abc
1006000,P00220142,M,46-50,17,Unknown,2,1,,15.0,
1006005,P00118742,F,26-35,5,Unknown,2,1,,11.0,
1006016,P00182242,M,46-50,1,Unknown,1,1,,5.0,6.0
1006017,P00250442,F,999,7,Unknown,1,0,,,
1006025,P00115042,,26-35,1,Unknown,1,0,,11.0,
1006035,P00029942,F,26-35,1,Unknown,3,0,,,
1000002,P00048542,M,55+,16,Unknown,4+,0,,14.0,
1000018,P00260342,F,999,3,Unknown,3,0,,15.0,
1000023,P00015642,M,36-45,0,Unknown,3,1,,16.0,17.0
1000028,P00053842,,26-35,1,Unknown,2,1,,5.0,abc
1000035,P00275642,M,46-50,1,Unknown,4+,1,,,
1000045,P00288242,F,999,16,Unknown,1,1,,14.0,
1000053,P00244042,M,26-35,0,Unknown,1,0,,2.0,15.0
1000059,P00031042,F,51-55,1,Unknown,4+,1,,,
1000079,P00294442,,46-50,0,Unknown,1,0,,4.0,12.0
1000097,P00112542,F,999,3,Unknown,3,0,,11.0,15.0
1005779,P00200342,M,26-35,5,A,1,0,16.0,,
1005786,P00291242,M,26-35,6,B,1,1,8.0,,
1005795,P00050242,M,26-35,1,A,1,1,,,
1005795,P0096342,M,26-35,1,A,1,1,8.0,,
1005812,P00326442,F,26-35,7,A,1,1,,,
1005824,P00278442,M,18-25,12,B,1,0,11.0,,
1005824,P00234542,M,18-25,12,B,1,0,5.0,,
1005830,P00334342,F,18-25,4,Unknown,0,0,,,
1005831,P00324942,M,26-35,1,A,2,1,5.0,,
1005831,P00362342,,26-35,1,A,2,1,,,abc
1005837,P00297942,M,26-35,7,B,0,1,8.0,,
1005841,P00177742,F,36-45,7,A,4+,1,,,
1005848,P00156442,M,51-55,20,A,0,1,8.0,,
1005854,P00115842,M,46-50,7,Unknown,0,1,,,
1005854,P00129242,M,46-50,7,B,0,1,,,
1005858,P00087842,,999,4,B,1,0,,,abc
1005858,P00073642,M,26-35,4,B,1,0,8.0,,
1005861,P00024042,F,51-55,1,B,1,1,7.0,,
1005872,P00330242,M,999,17,Unknown,1,1,,,
1005878,P00040942,F,26-35,0,A,4+,1,16.0,,
1005880,P00259142,M,999,1,A,1,1,,,
1005888,P00050142,M,26-35,20,B,1,0,5.0,,
1005890,P00278642,M,36-45,20,C,3,0,,,
1005900,P00052542,M,999,7,Unknown,1,0,,,
1005930,P00029242,F,36-45,17,C,3,0,8.0,,
1005948,P00141542,M,55+,13,B,0,0,5.0,,
1005954,P00258842,M,46-50,11,A,2,1,5.0,,
1005954,P00015442,,46-50,11,Unknown,2,1,,,
1005954,P00123742,M,46-50,11,A,2,1,11.0,,
1005954,P0097142,M,46-50,11,A,2,1,,,
1005963,P00111742,,26-35,15,A,0,0,,,abc
1005972,P00344742,F,26-35,20,B,0,0,,,
1005977,P00330242,M,36-45,1,B,4+,0,5.0,,
1005978,P00318142,M,999,1,B,2,0,,,
1005979,P00308542,M,26-35,1,B,1,1,1.0,,
1005979,P00031142,M,26-35,1,B,1,1,,,
1005996,P00194442,F,26-35,0,B,1,1,,,
1005996,P00240142,F,26-35,0,B,1,1,,,
1006000,P00103242,M,999,17,B,2,1,,,
1006007,P00274042,M,36-45,17,C,2,0,1.0,,
1006010,P00197042,M,36-45,0,C,1,0,,,
1006014,P00236942,M,46-50,1,C,0,1,12.0,,
1006016,P00007942,M,46-50,1,B,1,1,,,
