User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,gender
1000262,P00339842,,999,{error},Unknown,1,0,99999.0,14.0,abc,L
1002857,P00346642,M,26-35,0,Unknown,2,0,,,,L
1005744,P00308542,,26-35,{error},Unknown,2,0,99999.0,,abc,Q
1003370,P00100442,M,18-25,4,Unknown,1,0,,4.0,5.0,n
1001743,P00126442,,999,{error},Unknown,0,0,99999.0,,abc,Q
1003292,P00001542,,51-55,{error},Unknown,3,0,99999.0,2.0,abc,Q
1004497,P00140042,M,999,0,Unknown,3,1,,16.0,,Q
1003999,P00101342,M,36-45,17,Unknown,4+,0,,8.0,,L
1004728,P00214242,M,26-35,19,Unknown,3,0,,16.0,,L
1005620,P00052642,M,36-45,14,Unknown,2,1,,14.0,,n
1005371,P00146442,M,26-35,11,Unknown,0,0,,,,L
1004924,P00051442,F,36-45,0,Unknown,1,0,,17.0,,T
1004207,P00331042,M,36-45,1,Unknown,4+,0,,8.0,,L
1001088,P00115542,F,999,10,Unknown,3,0,,,,Q
1002063,P00063342,M,999,4,Unknown,3,0,,2.0,9.0,T
1002748,P00170342,,999,{error},Unknown,1,0,99999.0,15.0,abc,L
1004957,P00316242,,26-35,{error},Unknown,1,1,99999.0,,,n
1002978,P00337542,M,36-45,20,Unknown,1,0,,14.0,,n
1002986,P00052842,M,26-35,4,Unknown,2,1,,15.0,,L
1001680,P00016742,M,26-35,20,Unknown,3,1,,15.0,16.0,n
1002125,P00241642,M,999,3,Unknown,0,0,,2.0,11.0,L
1002145,P00247942,M,18-25,10,Unknown,2,1,,14.0,15.0,n
1003240,P00051942,M,999,4,Unknown,1,0,,6.0,11.0,Q
1005416,P00340342,,26-35,{error},Unknown,3,0,99999.0,8.0,17.0,n
1004728,P00295942,,999,{error},Unknown,3,0,99999.0,5.0,abc,L
1002340,P00199442,,36-45,{error},Unknown,2,0,99999.0,9.0,,T
1004114,P00069242,M,36-45,14,Unknown,1,0,,11.0,,T
1004114,P00189842,,36-45,{error},Unknown,1,0,99999.0,4.0,5.0,L
1005005,P0095242,M,46-50,16,Unknown,2,0,,5.0,,n
1004260,P00352442,,999,{error},Unknown,3,1,99999.0,17.0,abc,L
1002114,P00075342,M,18-25,18,Unknown,0,0,,2.0,16.0,Q
1003532,P00051442,F,36-45,14,Unknown,1,0,,17.0,,n
1002977,P00248142,F,999,4,Unknown,1,0,,,,Q
1001546,P00159442,,26-35,{error},Unknown,4+,1,99999.0,8.0,abc,Q
1003129,P00285042,M,26-35,7,Unknown,2,0,,,,L
1001266,P00025442,M,26-35,4,Unknown,0,1,,2.0,9.0,Q
1004021,P00196042,,999,{error},Unknown,1,1,99999.0,9.0,abc,T
1005550,P00303642,M,999,15,Unknown,2,0,,14.0,,Q
1000791,P00334242,,36-45,{error},Unknown,1,0,99999.0,8.0,,L
1000796,P00024042,M,999,6,Unknown,4+,1,,,,L
1001626,P00295842,M,18-25,4,Unknown,0,1,,8.0,,T
1001597,P00150142,M,26-35,12,B,1,1,8.0,,,n
1002857,P00346642,M,26-35,0,Unknown,2,0,,,,L
1002820,P00359142,F,36-45,0,A,2,0,,,,n
1004939,P00336942,M,26-35,7,C,0,1,5.0,,,n
1001712,P00274942,M,26-35,0,B,4+,0,8.0,,,T
1003574,P00356742,F,36-45,6,A,1,1,,,,Q
1005744,P00308542,,26-35,{error},Unknown,2,0,99999.0,,abc,Q
