User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,gender
1005493,P00126042,M,999,12,Unknown,3,0,,14.0,,Q
1002745,P00329242,,36-45,{error},Unknown,1,0,99999.0,14.0,abc,Q
1000780,P00324642,,26-35,{error},Unknown,3,0,99999.0,,,n
1000560,P00121342,,999,{error},Unknown,1,1,99999.0,5.0,abc,L
1005522,P00330442,M,26-35,14,Unknown,0,0,,14.0,,n
1002946,P00036742,,36-45,{error},Unknown,0,1,99999.0,16.0,,L
1002330,P00127442,M,999,7,Unknown,1,1,,2.0,15.0,T
1004448,P00217742,M,26-35,14,Unknown,0,0,,14.0,,Q
1001086,P00028442,M,999,4,Unknown,2,0,,8.0,16.0,Q
1005107,P00110542,,46-50,{error},Unknown,0,0,99999.0,,abc,Q
1003146,P00292042,M,999,0,Unknown,2,0,,,,Q
1004223,P00120442,,36-45,{error},Unknown,2,0,99999.0,,,L
1003180,P00033542,M,26-35,14,Unknown,1,0,,,,n
1003756,P00128142,M,18-25,12,Unknown,4+,0,,5.0,18.0,T
1000556,P00190342,F,999,9,Unknown,4+,0,,12.0,,Q
1005955,P00190142,F,26-35,7,Unknown,1,0,,4.0,5.0,Q
1003957,P00220942,M,36-45,11,Unknown,1,0,,,,n
1005493,P00255842,M,36-45,12,Unknown,3,0,,,,T
1005083,P00078142,M,26-35,4,Unknown,4+,1,,16.0,,L
1003044,P00112142,M,36-45,16,Unknown,1,1,,2.0,14.0,n
1004802,P00114042,M,55+,1,Unknown,3,1,,14.0,,L
1002872,P00287442,M,26-35,20,Unknown,1,0,,,,L
1000264,P00207942,,36-45,{error},Unknown,1,1,99999.0,8.0,,L
1000590,P00151442,,36-45,{error},Unknown,1,0,99999.0,,,n
1005937,P00113242,M,26-35,12,Unknown,2,1,,6.0,8.0,n
1004193,P00115942,M,55+,13,Unknown,1,0,,17.0,,L
1004979,P00280442,M,999,2,Unknown,1,1,,,,Q
1000869,P00322142,M,18-25,20,Unknown,4+,1,,14.0,,n
1003328,P00044042,,55+,{error},Unknown,2,1,99999.0,,abc,L
1002098,P00240442,M,36-45,20,Unknown,0,1,,16.0,,L
1003756,P00034142,M,999,12,Unknown,4+,0,,13.0,16.0,Q
1002132,P00352842,M,55+,14,Unknown,3,1,,6.0,15.0,L
1003175,P00003642,,36-45,{error},Unknown,1,0,99999.0,,abc,Q
1004014,P00040042,M,26-35,0,Unknown,2,1,,,,Q
1001897,P00255742,F,51-55,2,Unknown,1,1,,4.0,,L
1000637,P00182442,,999,{error},Unknown,2,1,99999.0,11.0,abc,Q
1001494,P00010742,M,999,17,Unknown,3,1,,8.0,17.0,Q
1001211,P00252342,,18-25,{error},Unknown,1,0,99999.0,,,n
1005111,P00316242,M,36-45,2,B,1,1,5.0,,,n
1003729,P00240142,M,18-25,4,A,2,0,,,,Q
1002092,P00274142,M,55+,1,B,4+,1,1.0,,,n
1002076,P00255842,M,18-25,4,B,0,1,16.0,,,n
1004266,P00355642,M,55+,13,C,1,1,16.0,,,n
1004961,P00274042,M,26-35,7,C,1,1,1.0,,,n
