User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,gender
1004425,P00234542,,36-45,{error},Unknown,1,0,99999.0,,,n
1001546,P00328142,M,26-35,4,Unknown,4+,1,,16.0,,L
1003475,P00158842,M,26-35,14,Unknown,1,0,,14.0,,L
1003887,P00196042,M,18-25,4,Unknown,1,0,,9.0,15.0,n
1000452,P00031042,M,51-55,17,Unknown,3,1,,,,n
1002321,P00101842,M,999,7,Unknown,4+,1,,16.0,,L
1001597,P00368242,M,26-35,12,Unknown,1,1,,11.0,,Q
1002428,P00057442,M,46-50,17,Unknown,1,0,,14.0,16.0,L
1001812,P00006942,,26-35,{error},Unknown,4+,1,99999.0,5.0,6.0,n
1000889,P00216742,,46-50,{error},Unknown,1,0,99999.0,,,n
1001203,P00101842,,999,{error},Unknown,3,0,99999.0,16.0,abc,Q
1004258,P00119742,M,26-35,17,Unknown,2,0,,8.0,12.0,T
1005089,P00265742,F,36-45,16,Unknown,2,0,,12.0,,n
1002777,P00225542,M,18-25,4,Unknown,2,0,,8.0,,T
1003999,P00208342,M,36-45,17,Unknown,4+,0,,16.0,,T
1001265,P00196442,,18-25,{error},Unknown,0,1,99999.0,,,n
1000151,P00152242,F,999,20,Unknown,1,1,,16.0,,L
1001496,P00046642,M,26-35,17,Unknown,2,0,,,,L
1000749,P00008042,M,999,18,Unknown,0,0,,8.0,14.0,Q
1003792,P00008742,,26-35,{error},Unknown,1,0,99999.0,,,T
1000423,P00250642,M,18-25,4,Unknown,1,0,,,,L
1004689,P00004742,M,999,12,Unknown,1,0,,16.0,,T
1000550,P00326842,M,46-50,8,Unknown,1,1,,8.0,,Q
1002321,P00121642,M,26-35,7,Unknown,4+,1,,14.0,,n
1002957,P00221242,M,18-25,4,Unknown,1,0,,17.0,,n
1004995,P00298442,M,51-55,20,Unknown,0,1,,,,n
1000017,P00031142,M,51-55,1,Unknown,0,0,,,,L
1003688,P00101942,,18-25,{error},Unknown,1,0,99999.0,17.0,abc,Q
1001941,P00240142,M,36-45,17,Unknown,1,0,,,,L
1002174,P00288542,M,51-55,12,Unknown,1,1,,,,n
1003423,P00219142,M,26-35,7,Unknown,2,0,,,,n
1001680,P00048242,M,26-35,20,Unknown,3,1,,,,Q
1004819,P00228142,M,36-45,18,Unknown,1,0,,,,L
1003290,P00279442,,26-35,{error},Unknown,1,0,99999.0,,abc,T
1005831,P00326642,M,26-35,1,A,2,1,8.0,,,n
1004611,P00248142,F,18-25,4,A,2,0,5.0,,,T
1004425,P00234542,,36-45,{error},Unknown,1,0,99999.0,,,n
1000453,P00201542,M,18-25,4,B,1,0,5.0,,,n
1000143,P00255842,M,18-25,3,C,0,0,,,,n
1004054,P00106042,M,36-45,3,B,1,0,,,,n
1003308,P00124542,F,999,20,B,3,1,,,,T
1005545,P00032842,F,36-45,16,C,3,1,8.0,,,T
1003871,P00250242,M,18-25,4,C,4+,0,5.0,,,n
1003648,P00026542,M,18-25,4,B,1,0,8.0,,,n
1004345,P00297042,F,26-35,14,B,1,0,8.0,,,L
1004014,P00014042,M,26-35,0,C,2,1,1.0,,,n
1005256,P00033542,M,999,16,B,4+,1,,,,Q
1000452,P00031042,M,51-55,17,Unknown,3,1,,,,n
1001113,P00168542,M,18-25,4,B,3,0,,,,T
1004250,P00051142,F,51-55,0,C,4+,1,8.0,,,n
1005100,P00368342,M,51-55,6,B,1,1,5.0,,,n
1000889,P00216742,,46-50,{error},Unknown,1,0,99999.0,,,n
1002860,P00123342,M,36-45,17,A,2,0,11.0,,,n
1000491,P00367042,M,18-25,4,C,2,0,8.0,,,T
1005260,P00313342,,36-45,{error},A,1,1,99999.0,,,n
1003850,P00051642,M,18-25,3,B,0,0,8.0,,,n
1000338,P00014042,M,36-45,7,A,1,0,1.0,,,n
1003611,P00197042,M,26-35,2,C,4+,0,5.0,,,n
1002820,P00220942,F,36-45,0,A,2,0,,,,n
1000749,P00232442,M,36-45,18,B,0,0,5.0,,,n
1004028,P00018242,M,26-35,4,A,2,0,5.0,,,L
1002917,P00214442,M,26-35,0,A,2,1,8.0,,,T
1000131,P00168042,M,18-25,4,C,4+,0,8.0,,,n
1004509,P00054042,,26-35,{error},C,0,1,99999.0,,abc,T
1005107,P00086342,F,46-50,0,B,0,0,8.0,,,n
1000828,P00317842,,18-25,{error},C,2,0,99999.0,,abc,Q
1004790,P00204742,F,999,2,A,4+,1,,,,T
1003957,P00049542,M,36-45,11,B,1,0,8.0,,,n
1001265,P00196442,,18-25,{error},Unknown,0,1,99999.0,,,n
1002899,P00347142,M,36-45,14,A,3,1,5.0,,,n
1003774,P00220342,M,26-35,0,C,3,0,,,,n
1003647,P00244742,M,26-35,7,C,0,1,11.0,,,L
1001496,P00046642,M,26-35,17,Unknown,2,0,,,,L
1001941,P00031042,M,36-45,17,A,1,0,8.0,,,n
1005862,P00146942,F,26-35,9,C,0,1,,,,n
1003276,P00285842,,26-35,{error},B,2,1,99999.0,,abc,Q
1002168,P00367942,M,0-17,10,B,4+,0,5.0,,,n
1001979,P00360842,M,55+,17,B,4+,0,5.0,,,n
1003792,P00008742,,26-35,{error},Unknown,1,0,99999.0,,,T
1000849,P00271142,M,26-35,3,B,2,1,5.0,,,T
1000423,P00250642,M,18-25,4,Unknown,1,0,,,,L
1005771,P00185442,M,26-35,7,A,1,0,15.0,,,n
1002496,P00105942,M,51-55,1,B,1,0,,,,T
1005177,P00305142,M,46-50,14,C,0,1,1.0,,,T
1005112,P00111742,M,36-45,13,B,1,0,,,,T
1002737,P00003142,M,26-35,3,B,3,0,8.0,,,n
1000166,P00189242,M,18-25,4,B,1,1,,,,n
1001489,P00120142,F,36-45,2,A,2,1,,,,n
1002168,P00249142,M,0-17,10,B,4+,0,,,,Q
1000045,P00013942,F,46-50,16,A,1,1,,,,Q
1003112,P00343642,M,18-25,12,A,3,0,7.0,,,n
1000319,P00208542,F,51-55,6,B,3,1,8.0,,,T
1002116,P00193442,M,18-25,4,B,4+,1,,,,n
1000843,P00110542,M,26-35,7,B,2,1,,,,n
1003830,P00135642,M,18-25,4,C,1,0,8.0,,,T
1004995,P00298442,M,51-55,20,Unknown,0,1,,,,n
1000017,P00031142,M,51-55,1,Unknown,0,0,,,,L
1004757,P00363742,M,36-45,17,C,1,0,5.0,,,n
1003590,P00249842,F,18-25,15,A,1,0,8.0,,,n
1001941,P00240142,M,36-45,17,Unknown,1,0,,,,L
1004485,P00321942,M,26-35,4,C,1,0,5.0,,,n
1002174,P00288542,M,51-55,12,Unknown,1,1,,,,n
1001244,P00113642,M,26-35,4,A,4+,1,8.0,,,n
1004140,P00178242,M,26-35,0,B,4+,0,,,,T
1003423,P00219142,M,26-35,7,Unknown,2,0,,,,n
1000403,P00088142,M,999,4,A,2,0,,,,Q
1002067,P00329342,M,51-55,16,B,2,0,,,,n
1002489,P00059042,F,999,9,B,1,0,,,,T
1001680,P00048242,M,26-35,20,Unknown,3,1,,,,Q
1004920,P00333542,M,36-45,1,B,0,1,8.0,,,n
1005831,P00278242,M,26-35,1,A,2,1,,,,n
1001055,P00015742,M,36-45,0,A,1,1,7.0,,,n
1005182,P00156442,,36-45,{error},B,4+,1,99999.0,,,n
1004819,P00228142,M,36-45,18,Unknown,1,0,,,,L
1002684,P00021742,F,18-25,0,C,3,1,,,,Q
1003290,P00279442,,26-35,{error},Unknown,1,0,99999.0,,abc,T
1003195,P00337842,M,999,4,B,4+,0,,,,T
1002195,P00117442,M,0-17,10,A,0,0,5.0,14.0,,n
1005831,P00326642,M,26-35,1,A,2,1,8.0,,,n
1004611,P00248142,F,18-25,4,A,2,0,5.0,,,T
1004425,P00234542,,36-45,{error},Unknown,1,0,99999.0,,,n
1000453,P00201542,M,18-25,4,B,1,0,5.0,,,n
1000143,P00255842,M,18-25,3,C,0,0,,,,n
1004054,P00106042,M,36-45,3,B,1,0,,,,n
1003308,P00124542,F,999,20,B,3,1,,,,T
1004514,P00069242,M,18-25,3,C,2,1,8.0,11.0,,n
1005912,P00004542,M,26-35,1,C,2,0,5.0,8.0,,n
1005545,P00032842,F,36-45,16,C,3,1,8.0,,,T
1003871,P00250242,M,18-25,4,C,4+,0,5.0,,,n
1000881,P00265242,M,18-25,14,A,1,0,5.0,8.0,,T
1001546,P00328142,M,26-35,4,Unknown,4+,1,,16.0,,L
1003475,P00158842,M,26-35,14,Unknown,1,0,,14.0,,L
1001181,P00135142,M,36-45,7,A,3,1,13.0,16.0,,n
1003648,P00026542,M,18-25,4,B,1,0,8.0,,,n
1000398,P00260042,M,26-35,17,B,3,1,5.0,8.0,,n
1004345,P00297042,F,26-35,14,B,1,0,8.0,,,L
1004014,P00014042,M,26-35,0,C,2,1,1.0,,,n
1002054,P00020342,M,26-35,12,C,4+,0,1.0,2.0,,n
1005256,P00033542,M,999,16,B,4+,1,,,,Q
1000452,P00031042,M,51-55,17,Unknown,3,1,,,,n
1002918,P00130642,M,26-35,12,B,2,0,11.0,16.0,,n
1003889,P00110942,,46-50,{error},C,0,1,99999.0,2.0,,n
1002321,P00101842,M,999,7,Unknown,4+,1,,16.0,,L
1001113,P00168542,M,18-25,4,B,3,0,,,,T
1001597,P00368242,M,26-35,12,Unknown,1,1,,11.0,,Q
1003031,P00004642,M,18-25,4,A,3,0,8.0,14.0,,n
1001470,P00185342,M,18-25,4,A,1,1,3.0,4.0,,L
