User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,gender
1000336,P00019342,M,18-25,0,Unknown,4+,0,,6.0,15.0,n
1004819,P00050542,M,999,18,Unknown,1,0,,,,L
1001507,P00258842,M,36-45,17,Unknown,0,0,,,,L
1005930,P00110942,F,36-45,17,Unknown,3,0,,2.0,,n
1005880,P00358442,M,26-35,1,Unknown,1,1,,15.0,,n
1003841,P00011042,M,46-50,18,Unknown,4+,0,,13.0,,n
1001600,P00362342,M,36-45,7,Unknown,1,1,,,,Q
1002854,P00112142,F,18-25,4,Unknown,1,0,,2.0,14.0,Q
1001880,P00267742,M,36-45,0,Unknown,3,1,,,,n
1004663,P00101942,M,26-35,4,Unknown,0,0,,17.0,,n
1001691,P00299142,F,26-35,17,Unknown,2,1,,,,T
1003767,P00001642,M,26-35,0,Unknown,2,0,,16.0,,n
1001816,P00090842,F,999,9,Unknown,4+,0,,15.0,,Q
1002939,P00158542,F,26-35,15,Unknown,1,0,,6.0,13.0,n
1001125,P00188942,,18-25,{error},Unknown,2,0,99999.0,,abc,L
1005543,P00074142,M,999,17,Unknown,2,0,,4.0,12.0,T
1003992,P00112542,M,26-35,4,Unknown,1,0,,11.0,15.0,L
1005431,P00092342,M,55+,1,Unknown,3,1,,,,L
1000579,P00258842,M,26-35,5,Unknown,2,0,,,,n
1001883,P00318742,F,51-55,0,Unknown,1,1,,8.0,,n
1002507,P00116142,M,26-35,4,Unknown,0,1,,13.0,16.0,L
1005911,P00027442,F,26-35,17,Unknown,4+,1,,16.0,,n
1000274,P00089442,,18-25,{error},Unknown,4+,0,99999.0,,,L
1004016,P00086642,M,999,0,Unknown,1,0,,,,Q
1000911,P00090942,M,51-55,0,Unknown,3,1,,2.0,14.0,n
1000187,P00170942,F,46-50,1,Unknown,1,0,,8.0,14.0,n
1001317,P00211242,M,46-50,7,Unknown,3,1,,12.0,,L
1001356,P00198042,,18-25,{error},Unknown,2,0,99999.0,16.0,abc,T
1005469,P00117642,M,36-45,12,Unknown,2,0,,16.0,,n
1000059,P00084342,F,51-55,1,Unknown,4+,1,,16.0,,n
