User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1000936,P00014042,M,18-25,4,Unknown,4+,0,,,
1000955,P00274142,F,999,7,Unknown,1,1,,,
1000966,P00130542,,55+,2,Unknown,4+,0,,,
1000975,P00334242,M,36-45,0,Unknown,2,1,,8.0,
1000984,P00234542,M,51-55,16,Unknown,2,1,,,
1000990,P00131342,M,999,6,Unknown,2,0,,,
1001010,P00174042,M,26-35,0,Unknown,1,0,,5.0,
1001015,P00280342,,36-45,3,Unknown,4+,1,,,abc
1001022,P00240942,M,26-35,3,Unknown,2,0,,,
1001040,P00319042,M,999,11,Unknown,1,1,,,
1001050,P00003242,M,26-35,1,Unknown,1,0,,15.0,
1001059,P00187442,F,26-35,0,Unknown,3,0,,4.0,5.0
1001068,P00013742,,18-25,4,Unknown,2,0,,,
1001077,P00116142,M,999,3,Unknown,1,0,,13.0,16.0
1001088,P00005942,F,0-17,10,Unknown,3,0,,4.0,9.0
1001097,P00158542,M,18-25,17,Unknown,4+,0,,6.0,13.0
1001108,P00116942,M,55+,1,Unknown,2,0,,10.0,16.0
1001112,P00154542,,999,6,Unknown,4+,0,,2.0,abc
1001121,P00365242,M,55+,7,Unknown,4+,1,,8.0,
1001134,P00119642,M,18-25,20,Unknown,1,0,,2.0,8.0
1001138,P00143342,M,18-25,12,Unknown,4+,0,,14.0,16.0
1001148,P00114042,M,999,17,Unknown,1,1,,14.0,
1001151,P00035842,,26-35,15,Unknown,2,1,,6.0,9.0
1001164,P00075942,F,26-35,19,Unknown,1,1,,14.0,
1001173,P00010742,F,26-35,7,Unknown,3,0,,8.0,17.0
1001181,P00195842,M,999,7,Unknown,3,1,,4.0,8.0
1001181,P00036142,M,36-45,7,Unknown,3,1,,,
1001194,P00240142,,26-35,1,Unknown,1,1,,,abc
1001203,P00159942,F,26-35,1,Unknown,3,0,,,
1001211,P00209842,M,999,4,Unknown,1,0,,8.0,
1001220,P00260142,M,0-17,10,Unknown,3,0,,14.0,
1001228,P00127942,M,26-35,1,Unknown,4+,1,,2.0,5.0
1001242,P00265142,,36-45,0,Unknown,0,1,,12.0,
1001244,P00294542,M,999,4,Unknown,4+,1,,,
1001246,P00128042,M,18-25,4,Unknown,2,0,,5.0,18.0
1001261,P00155442,M,18-25,4,Unknown,2,0,,11.0,15.0
1001264,P00244142,M,26-35,1,Unknown,3,0,,2.0,15.0
1001266,P00208042,,999,4,Unknown,0,1,,,abc
1001273,P00319042,M,36-45,2,Unknown,3,1,,,
1000936,P00014042,M,18-25,4,Unknown,4+,0,,,
1000955,P00027542,F,51-55,7,B,1,1,8.0,,
1000955,P00274142,F,999,7,Unknown,1,1,,,
1000961,P00250242,M,18-25,10,A,2,0,,,
1000963,P00014942,M,26-35,0,A,0,1,8.0,,
1000966,P00130542,,55+,2,Unknown,4+,0,,,
1000966,P00027542,M,55+,2,C,4+,0,8.0,,
1000967,P00139942,F,999,0,B,3,0,,,
1000984,P00234542,M,51-55,16,Unknown,2,1,,,
1000984,P00218642,M,51-55,16,A,2,1,,,
1000990,P00131342,M,999,6,Unknown,2,0,,,
1001010,P00000542,M,26-35,0,A,1,0,5.0,,
1001015,P00107542,M,36-45,3,A,4+,1,8.0,,
1001015,P00280342,,36-45,3,Unknown,4+,1,,,abc
1001017,P00232142,M,36-45,0,B,2,0,11.0,,
1001022,P00240942,M,26-35,3,Unknown,2,0,,,
1001039,P00248142,F,36-45,1,C,3,0,,,
1001039,P00278442,F,36-45,1,C,3,0,11.0,,
1001040,P00305142,M,26-35,11,C,1,1,1.0,,
1001040,P00319042,M,999,11,Unknown,1,1,,,
1001045,P00251442,F,0-17,10,C,2,0,5.0,,
1001050,P00212942,M,26-35,1,B,1,0,,,
1001051,P00030442,,999,0,A,0,1,,,abc
1001054,P00275542,M,0-17,10,C,1,0,,,
1001064,P00205142,M,26-35,7,C,1,0,8.0,,
1001064,P00278642,M,26-35,7,C,1,0,,,
1001068,P00159942,F,18-25,4,B,2,0,5.0,,
1001068,P00013742,,18-25,4,Unknown,2,0,,,
1001068,P00045442,F,18-25,4,B,2,0,5.0,,
1001069,P00238342,M,26-35,20,A,4+,0,,,
1001077,P00278642,M,26-35,3,A,1,0,5.0,,
1001088,P00106042,F,0-17,10,A,3,0,5.0,,
1001088,P00037242,F,0-17,10,A,3,0,8.0,,
1001100,P00201542,M,999,0,B,0,1,,,
1001100,P00230742,M,26-35,0,B,0,1,5.0,,
1001109,P00250642,M,18-25,10,C,1,0,11.0,,
1001110,P00250842,F,55+,6,B,3,1,,,
1001112,P00237142,M,18-25,6,A,4+,0,5.0,,
1001124,P00331842,M,26-35,2,B,4+,1,16.0,,
1001128,P00119042,M,999,1,A,2,0,,,
1001133,P00156042,,18-25,2,C,0,0,,,
1001137,P00296942,M,999,4,B,4+,0,,,
1001140,P00313342,,46-50,2,B,2,1,,,abc
1001141,P00283842,F,26-35,3,B,1,1,,,
1001150,P00029942,F,26-35,20,A,1,0,,,
1001150,P00154242,F,26-35,20,A,1,0,8.0,,
1001150,P00100942,F,26-35,20,A,1,0,,,
1001153,P00296942,M,18-25,10,C,0,0,8.0,,
1001165,P00240142,M,26-35,12,B,1,1,5.0,,
1001167,P00033942,F,51-55,1,B,1,1,5.0,,
1001168,P00019842,F,26-35,0,A,1,1,5.0,,
1001181,P00321342,M,36-45,7,A,3,1,1.0,,
1001181,P00224142,M,36-45,7,A,3,1,8.0,,
1001181,P00331742,M,36-45,7,A,3,1,11.0,,
1001181,P00027142,M,36-45,7,A,3,1,,,
1001181,P00036142,M,36-45,7,Unknown,3,1,,,
1001194,P00367042,F,26-35,1,B,1,1,,,
1001194,P00240142,,26-35,1,Unknown,1,1,,,abc
1001198,P00037442,M,999,10,C,1,0,,,
1001203,P00355642,F,26-35,1,A,3,0,16.0,,
1001203,P00159942,F,26-35,1,Unknown,3,0,,,
1001204,P00250242,,26-35,7,B,4+,0,,,
1001211,P00274142,M,18-25,4,A,1,0,1.0,,
1001219,P00014042,M,26-35,7,C,3,1,,,
1001228,P00154242,M,26-35,1,C,4+,1,8.0,,
1001241,P00050142,M,0-17,10,B,1,0,5.0,,
1001241,P00317842,M,999,10,B,1,0,,,
1001242,P00110242,F,36-45,0,A,0,1,8.0,,
1001242,P00300742,F,36-45,0,A,0,1,,,
1001243,P00182842,M,36-45,15,B,4+,1,5.0,,
1001244,P00294542,M,999,4,Unknown,4+,1,,,
1001244,P00297842,M,26-35,4,A,4+,1,1.0,,
1001244,P00277842,,26-35,4,A,4+,1,,,abc
1001244,P00022142,M,26-35,4,A,4+,1,1.0,,
1001253,P00212242,F,36-45,20,C,1,1,8.0,,
1001264,P00289642,M,26-35,1,A,3,0,8.0,,
1001265,P00244742,F,18-25,20,B,0,1,11.0,,
1001266,P00082042,M,26-35,4,B,0,1,,,
1001266,P00208042,,999,4,Unknown,0,1,,,abc
1001267,P00174842,M,26-35,15,C,1,0,17.0,,
1001273,P00319042,M,36-45,2,Unknown,3,1,,,
1000929,P00221542,M,26-35,15,A,1,0,,15.0,
1000933,P00001742,M,46-50,1,C,3,1,8.0,14.0,
1000934,P00166742,F,999,7,A,0,0,,16.0,
1000934,P00140042,F,36-45,7,A,0,0,1.0,16.0,
1000936,P00014042,M,18-25,4,Unknown,4+,0,,,
1000952,P00042742,M,55+,16,C,0,1,,14.0,
1000955,P00027542,F,51-55,7,B,1,1,8.0,,
1000955,P00274142,F,999,7,Unknown,1,1,,,
1000961,P00250242,M,18-25,10,A,2,0,,,
1000963,P00187842,M,26-35,0,A,0,1,1.0,16.0,
1000963,P00014942,M,26-35,0,A,0,1,8.0,,
1000966,P00130542,,55+,2,Unknown,4+,0,,,
1000966,P00027542,M,55+,2,C,4+,0,8.0,,
1000967,P00139942,F,999,0,B,3,0,,,
1000970,P00003942,M,26-35,0,B,4+,1,,14.0,
1000975,P00334242,M,36-45,0,Unknown,2,1,,8.0,
1000975,P00355142,M,36-45,0,B,2,1,1.0,15.0,
1000978,P00334242,M,18-25,0,C,1,0,,8.0,
1000980,P00260042,M,26-35,6,C,2,1,5.0,8.0,
1000983,P00144242,F,26-35,16,C,2,1,5.0,14.0,
1000984,P00234542,M,51-55,16,Unknown,2,1,,,
1000984,P00267542,M,51-55,16,A,2,1,1.0,16.0,
1000984,P00218642,M,51-55,16,A,2,1,,,
1000988,P00115642,M,51-55,11,B,4+,0,8.0,14.0,
1000990,P00170642,M,18-25,6,C,2,0,5.0,8.0,
1000990,P00131342,M,999,6,Unknown,2,0,,,
1001004,P00304442,M,26-35,3,B,2,0,1.0,16.0,
1001010,P00174042,M,26-35,0,Unknown,1,0,,5.0,
1001010,P00000542,M,26-35,0,A,1,0,5.0,,
1001010,P00054942,M,999,0,A,1,0,,8.0,
1001015,P00107542,M,36-45,3,A,4+,1,8.0,,
1001016,P00309242,M,55+,16,C,3,0,5.0,8.0,
1001017,P00115042,M,36-45,0,B,2,0,,11.0,
1001017,P00232142,M,36-45,0,B,2,0,11.0,,
1001019,P00331342,M,999,1,A,4+,1,,16.0,
1001019,P00205042,M,36-45,1,A,4+,1,5.0,8.0,
1001022,P00240942,M,26-35,3,Unknown,2,0,,,
1001023,P00331542,M,55+,13,C,2,1,5.0,8.0,
1001039,P00248142,F,36-45,1,C,3,0,,,
1001039,P00278442,F,36-45,1,C,3,0,11.0,,
1001040,P00003942,,26-35,11,C,1,1,,14.0,
1001040,P00305142,M,26-35,11,C,1,1,1.0,,
1001040,P00319042,M,999,11,Unknown,1,1,,,
1001044,P00344242,M,26-35,20,A,0,0,,10.0,
1001045,P00251442,F,0-17,10,C,2,0,5.0,,
1001050,P00212942,M,26-35,1,B,1,0,,,
1001050,P00284642,M,26-35,1,B,1,0,5.0,8.0,
1001050,P00003242,M,26-35,1,Unknown,1,0,,15.0,
1001054,P00275542,M,0-17,10,C,1,0,,,
