User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,gender
1002041,P00336942,F,26-35,20,Unknown,4+,0,,,,Q
1006005,P00075442,F,26-35,5,Unknown,2,1,,11.0,,n
1001421,P00176842,F,0-17,10,Unknown,1,0,,14.0,,n
1004772,P00085042,M,55+,17,Unknown,2,0,,6.0,,Q
1000971,P00345742,,999,{error},Unknown,2,1,99999.0,2.0,abc,Q
1004344,P00252642,M,26-35,1,Unknown,4+,0,,,,L
1004774,P00020342,M,46-50,14,Unknown,4+,1,,2.0,,Q
1004323,P00105142,M,18-25,4,Unknown,2,0,,2.0,15.0,L
1003940,P00181942,M,999,20,Unknown,3,1,,,,Q
1003622,P00271242,M,18-25,1,Unknown,2,1,,14.0,,n
1001150,P00100442,F,999,20,Unknown,1,0,,4.0,5.0,Q
1005948,P00178242,M,55+,13,Unknown,0,0,,,,n
1002905,P00173042,M,36-45,17,Unknown,1,0,,15.0,16.0,n
1003097,P00118642,F,26-35,5,Unknown,4+,0,,8.0,14.0,L
1004779,P00117242,M,46-50,3,Unknown,2,1,,17.0,,n
1004808,P00179542,M,36-45,0,Unknown,1,1,,,,L
1000438,P00161542,M,18-25,11,Unknown,3,0,,15.0,16.0,L
1001074,P00257542,M,46-50,17,Unknown,4+,1,,,,Q
1003940,P00178142,M,36-45,20,Unknown,3,1,,17.0,,n
1002997,P00052642,F,36-45,16,Unknown,2,0,,14.0,,Q
1003013,P00196042,M,46-50,17,Unknown,2,1,,9.0,15.0,T
1000710,P00009142,M,26-35,20,Unknown,4+,0,,14.0,,L
1005631,P00003242,M,36-45,12,Unknown,3,0,,15.0,,L
1004647,P00329242,M,36-45,20,Unknown,1,1,,14.0,,T
1004948,P00117942,M,999,2,Unknown,1,1,,15.0,,Q
1005074,P00084342,M,999,0,Unknown,2,0,,16.0,,Q
1001015,P00144642,,36-45,{error},Unknown,4+,1,99999.0,15.0,16.0,n
1003067,P00170442,F,26-35,0,Unknown,1,0,,,,Q
1005042,P00114542,,999,{error},Unknown,4+,1,99999.0,,abc,L
1002887,P00102842,M,26-35,3,Unknown,3,1,,,,Q
1002761,P00233342,M,36-45,6,Unknown,0,0,,15.0,16.0,L
1003955,P00229742,M,999,0,Unknown,0,1,,16.0,,Q
1001603,P00149342,F,26-35,0,Unknown,4+,1,,16.0,,L
1004028,P00010842,M,26-35,4,Unknown,2,0,,16.0,,n
