User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,gender
1001040,P00319042,M,999,11,Unknown,1,1,,,,Q
1000151,P00182242,,26-35,{error},Unknown,1,1,99999.0,5.0,6.0,L
1001645,P00328842,,18-25,{error},Unknown,1,1,99999.0,,abc,L
1000392,P00348942,M,18-25,7,Unknown,0,0,,13.0,,n
1002027,P00177542,,999,{error},Unknown,1,0,99999.0,8.0,abc,L
1004666,P00284142,M,999,1,Unknown,1,1,,4.0,,L
1000666,P00083842,F,18-25,0,Unknown,2,0,,14.0,,L
1004227,P00260342,M,26-35,19,Unknown,0,0,,15.0,,L
1004832,P00102242,M,26-35,14,Unknown,1,0,,12.0,,L
1005722,P00013942,M,999,20,Unknown,2,1,,,,T
1005046,P00121642,M,26-35,16,Unknown,0,0,,14.0,,n
1005957,P00144642,M,18-25,20,Unknown,1,1,,15.0,16.0,n
1001050,P00231142,M,26-35,1,Unknown,1,0,,8.0,,n
1002351,P00050242,,999,{error},Unknown,4+,0,99999.0,,abc,Q
1005597,P00117542,,18-25,{error},Unknown,2,0,99999.0,,,L
1004965,P00242742,M,0-17,10,Unknown,1,0,,2.0,9.0,n
1000733,P00169742,M,36-45,16,Unknown,1,1,,8.0,15.0,Q
1005485,P00260042,M,999,4,Unknown,0,1,,8.0,,Q
1004867,P00058442,M,26-35,16,Unknown,3,0,,14.0,,n
1005738,P00139542,,26-35,{error},Unknown,1,1,99999.0,,,T
1005197,P00339442,F,999,3,Unknown,3,1,,,,Q
1001397,P00217442,M,36-45,7,Unknown,3,1,,2.0,11.0,L
1005708,P00237542,M,36-45,1,Unknown,4+,0,,15.0,16.0,L
1001323,P00221342,,36-45,{error},Unknown,1,0,99999.0,2.0,5.0,n
1000245,P00026142,M,999,16,Unknown,0,0,,,,Q
1006013,P00151242,F,26-35,20,Unknown,3,0,,8.0,16.0,Q
1002679,P00114442,F,18-25,4,Unknown,2,0,,6.0,,Q
1000292,P00065042,M,999,7,Unknown,0,1,,15.0,,Q
1004626,P00209142,M,26-35,14,Unknown,4+,0,,8.0,,n
1002820,P00181842,F,36-45,0,A,2,0,11.0,,,n
1001040,P00319042,M,999,11,Unknown,1,1,,,,Q
1003336,P00117742,M,36-45,17,B,2,1,8.0,,,T
1005500,P00050242,F,36-45,20,B,1,0,8.0,,,n
1003261,P00175242,M,46-50,20,B,1,1,2.0,,,n
1004813,P00354242,F,36-45,9,C,3,1,,,,n
1002824,P00301742,M,18-25,4,C,3,0,5.0,,,L
1005442,P00154642,M,999,7,C,3,1,,,,Q
1005689,P00330642,M,26-35,0,B,3,0,5.0,,,n
1003999,P00022542,,36-45,{error},B,4+,0,99999.0,,,n
1001645,P00328842,,18-25,{error},Unknown,1,1,99999.0,,abc,L
1005689,P00214842,M,26-35,0,B,3,0,,,,n
1005446,P00264142,F,51-55,1,C,1,1,8.0,,,n
1000587,P00212242,M,26-35,20,B,3,0,8.0,,,n
1001733,P00360842,,18-25,{error},B,0,1,99999.0,,abc,Q
1000071,P00132942,,26-35,{error},A,0,1,99999.0,,abc,T
1004379,P00110542,M,26-35,4,B,3,0,8.0,,,n
1005183,P00355642,F,18-25,20,C,1,0,,,,n
1003778,P00054042,M,26-35,0,B,4+,1,18.0,,,n
1000546,P00245942,F,26-35,0,B,0,0,15.0,,,n
1000731,P00169642,M,46-50,3,A,0,1,5.0,,,n
1001101,P00215642,M,36-45,1,A,1,0,8.0,,,n
1002057,P00189042,M,36-45,1,C,4+,0,8.0,,,T
1003641,P00295442,M,26-35,0,B,1,0,8.0,,,n
1001564,P00322542,M,51-55,1,C,1,1,8.0,,,n
1004917,P00212142,M,46-50,0,C,0,1,8.0,,,T
1003434,P00111842,M,18-25,4,B,1,0,8.0,,,n
1005169,P00288342,F,51-55,4,C,0,0,8.0,,,n
1001926,P00103342,F,0-17,0,B,1,0,8.0,,,n
1004064,P00104942,M,46-50,0,A,1,1,,,,n
1000811,P00131042,M,999,0,A,0,1,,,,Q
1000309,P00149842,M,26-35,4,B,1,0,16.0,,,n
1001609,P00121142,F,36-45,9,B,3,0,,,,n
1005722,P00013942,M,999,20,Unknown,2,1,,,,T
1004956,P00043042,M,36-45,15,B,1,1,7.0,,,L
1003491,P00271442,M,999,16,B,1,0,,,,Q
1002537,P00258442,M,36-45,11,B,0,0,5.0,,,n
1001676,P00033442,M,18-25,4,B,4+,0,4.0,,,n
1002351,P00050242,,999,{error},Unknown,4+,0,99999.0,,abc,Q
1002987,P00250242,M,18-25,4,B,4+,0,5.0,,,n
1002807,P00120242,F,36-45,11,B,2,1,8.0,,,n
1005597,P00117542,,18-25,{error},Unknown,2,0,99999.0,,,L
1001100,P00188042,,26-35,{error},B,0,1,99999.0,,abc,Q
1000850,P00104842,M,36-45,0,A,3,1,8.0,,,n
1001794,P00362342,M,26-35,11,B,1,0,5.0,,,n
1004225,P00150142,F,999,3,A,4+,0,,,,Q
1003829,P00251742,F,26-35,1,B,1,0,14.0,,,n
1005763,P00139942,F,26-35,1,A,1,1,5.0,,,n
1003216,P00257542,M,36-45,1,B,1,0,5.0,,,n
1005738,P00139542,,26-35,{error},Unknown,1,1,99999.0,,,T
1002383,P00278642,F,999,14,B,3,0,,,,Q
1003367,P00015742,M,51-55,16,A,1,1,,,,Q
1005775,P00250842,M,26-35,11,A,4+,0,,,,n
1005197,P00339442,F,999,3,Unknown,3,1,,,,Q
1004663,P00050242,M,999,4,A,0,0,,,,Q
1005775,P00124642,M,26-35,11,A,4+,0,,,,n
1005398,P00293042,M,55+,17,C,4+,1,,,,n
1004227,P00040342,M,26-35,19,A,0,0,18.0,,,T
1000245,P00026142,M,999,16,Unknown,0,0,,,,Q
1002008,P00278642,,999,{error},C,0,0,99999.0,,abc,T
1000121,P00303042,M,36-45,7,C,2,0,5.0,,,n
1002043,P00249842,M,26-35,14,C,1,1,8.0,,,n
1001720,P00153742,M,18-25,4,C,1,1,8.0,,,n
1000840,P00323042,F,26-35,3,C,1,1,5.0,,,L
1004352,P00139942,M,999,4,B,0,0,,,,Q
1005178,P00034342,M,51-55,0,C,1,1,5.0,,,L
1001780,P00103242,M,36-45,1,B,0,0,,,,Q
1002765,P00223142,M,51-55,7,C,1,1,5.0,,,n
1000854,P00235242,F,26-35,16,B,1,0,8.0,,,n
1001451,P00254142,M,36-45,20,B,0,0,8.0,,,n
1005111,P00031742,M,36-45,2,B,1,1,,,,T
1000149,P00267742,,26-35,{error},B,2,1,99999.0,,,n
1001767,P00134342,M,26-35,20,C,1,0,,,,n
1004281,P00109842,M,55+,13,A,4+,0,8.0,,,n
1003839,P00170442,M,51-55,14,C,3,1,,,,n
1005124,P00282542,M,36-45,2,B,1,0,8.0,,,L
1005831,P00266842,M,26-35,1,A,2,1,5.0,,,n
1002820,P00181842,F,36-45,0,A,2,0,11.0,,,n
1004296,P00255942,M,999,6,C,2,1,,16.0,,Q
1001040,P00319042,M,999,11,Unknown,1,1,,,,Q
1003336,P00117742,M,36-45,17,B,2,1,8.0,,,T
1005500,P00050242,F,36-45,20,B,1,0,8.0,,,n
1003261,P00175242,M,46-50,20,B,1,1,2.0,,,n
1004813,P00354242,F,36-45,9,C,3,1,,,,n
1003821,P00126142,M,26-35,20,A,2,1,,16.0,,n
1002973,P00217742,F,18-25,4,B,1,0,,14.0,,n
1002824,P00301742,M,18-25,4,C,3,0,5.0,,,L
1005442,P00154642,M,999,7,C,3,1,,,,Q
1005689,P00330642,M,26-35,0,B,3,0,5.0,,,n
1003121,P00149342,M,26-35,2,B,3,0,,16.0,,Q
1005026,P00212042,M,26-35,17,B,1,1,13.0,15.0,,n
1003999,P00022542,,36-45,{error},B,4+,0,99999.0,,,n
1000392,P00348942,M,18-25,7,Unknown,0,0,,13.0,,n
1005689,P00214842,M,26-35,0,B,3,0,,,,n
1005446,P00264142,F,51-55,1,C,1,1,8.0,,,n
1000587,P00212242,M,26-35,20,B,3,0,8.0,,,n
1004666,P00284142,M,999,1,Unknown,1,1,,4.0,,L
1004671,P00149342,M,26-35,12,A,2,0,,16.0,,n
1004379,P00110542,M,26-35,4,B,3,0,8.0,,,n
1005183,P00355642,F,18-25,20,C,1,0,,,,n
1003778,P00054042,M,26-35,0,B,4+,1,18.0,,,n
1005181,P00251242,M,26-35,7,C,1,1,5.0,11.0,,n
1000546,P00245942,F,26-35,0,B,0,0,15.0,,,n
1004458,P00147342,F,26-35,4,B,1,0,,16.0,,Q
1000731,P00169642,M,46-50,3,A,0,1,5.0,,,n
1001101,P00215642,M,36-45,1,A,1,0,8.0,,,n
1000329,P00212542,M,36-45,7,A,1,0,,14.0,,T
1002057,P00189042,M,36-45,1,C,4+,0,8.0,,,T
1003641,P00295442,M,26-35,0,B,1,0,8.0,,,n
1000666,P00083842,F,18-25,0,Unknown,2,0,,14.0,,L
1002529,P00348642,F,36-45,9,A,3,0,5.0,11.0,,L
1002564,P00193542,F,36-45,20,C,2,1,1.0,2.0,,n
1002896,P00161942,M,18-25,14,B,0,0,,8.0,,n
1001564,P00322542,M,51-55,1,C,1,1,8.0,,,n
1001267,P00115642,M,26-35,15,C,1,0,8.0,14.0,,L
