User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,gender
1000352,P00116942,M,18-25,4,Unknown,0,0,,10.0,16.0,n
1004161,P00085242,,46-50,{error},Unknown,3,1,99999.0,14.0,abc,L
1001272,P00158242,M,999,20,Unknown,0,0,,8.0,,Q
1004433,P00110842,M,999,0,Unknown,1,1,,2.0,5.0,Q
1002934,P00145842,F,36-45,20,Unknown,3,0,,5.0,,T
1003884,P00324942,,18-25,{error},Unknown,1,1,99999.0,,,L
1004887,P00111142,M,18-25,2,Unknown,1,1,,15.0,16.0,Q
1000260,P00143642,M,18-25,19,Unknown,1,0,,2.0,6.0,n
1005880,P00365242,M,26-35,1,Unknown,1,1,,8.0,,L
1005795,P00205442,M,26-35,1,Unknown,1,1,,8.0,14.0,n
1004007,P00337542,M,999,12,Unknown,1,1,,14.0,,Q
1004448,P00127842,M,26-35,14,Unknown,0,0,,2.0,15.0,n
1001658,P00184042,F,36-45,6,Unknown,2,0,,8.0,,L
1003368,P00248142,M,999,14,Unknown,1,1,,,,Q
1002503,P00244142,,36-45,{error},Unknown,3,1,99999.0,2.0,15.0,T
1004957,P00039742,M,999,2,Unknown,1,1,,,,L
1000181,P00070342,,999,{error},Unknown,1,0,99999.0,2.0,abc,Q
1003399,P00155242,M,26-35,4,Unknown,1,0,,4.0,12.0,L
1000319,P00297042,F,999,6,Unknown,3,1,,,,Q
1002621,P00157942,M,18-25,0,Unknown,1,0,,,,L
1000411,P00087842,F,46-50,1,Unknown,0,1,,,,L
1000308,P00195342,M,999,2,Unknown,3,1,,5.0,,Q
1000192,P00163442,M,18-25,1,Unknown,2,0,,8.0,13.0,n
1005643,P00313342,F,36-45,1,Unknown,3,1,,,,n
1001889,P00040942,,18-25,{error},Unknown,2,0,99999.0,,abc,Q
1003439,P00149342,,18-25,{error},Unknown,3,0,99999.0,16.0,abc,Q
1000352,P00044242,M,18-25,4,Unknown,0,0,,4.0,8.0,L
1003509,P00213642,M,18-25,4,Unknown,0,0,,,,T
1003967,P00362342,F,18-25,2,Unknown,1,0,,,,L
1004328,P00349642,M,51-55,3,Unknown,1,1,,18.0,,n
1005394,P00361842,,18-25,{error},Unknown,2,0,99999.0,16.0,,n
1005350,P00177442,M,18-25,5,Unknown,1,0,,6.0,8.0,n
1005070,P00302442,M,26-35,2,Unknown,0,0,,6.0,,L
1005528,P00297942,M,999,1,Unknown,3,1,,,,L
1000550,P00148842,M,999,8,Unknown,1,1,,8.0,16.0,T
1001509,P00051142,M,0-17,0,Unknown,3,0,,,,Q
1003434,P00132642,,999,{error},B,1,0,99999.0,,abc,Q
1000123,P00289442,M,36-45,9,B,4+,1,8.0,,,n
1001264,P00193942,M,26-35,1,A,3,0,11.0,,,n
1002918,P00073642,M,26-35,12,B,2,0,8.0,,,n
1001962,P00303742,F,18-25,1,B,0,1,,,,n
1003934,P00070742,M,26-35,0,B,2,0,5.0,,,n
1003884,P00324942,,18-25,{error},Unknown,1,1,99999.0,,,L
1003829,P00219842,F,26-35,1,B,1,0,5.0,,,n
1005193,P00211942,M,36-45,12,B,2,1,,,,n
1004836,P00296342,F,46-50,16,C,3,1,,,,n
1005829,P00089542,F,26-35,4,C,1,0,5.0,,,n
1003557,P00074342,M,999,5,B,0,1,,,,Q
1005129,P00121042,M,46-50,17,B,1,1,15.0,,,n
1001883,P00237742,,51-55,{error},B,1,1,99999.0,,,T
1001732,P00295742,M,18-25,4,C,1,1,8.0,,,n
1001087,P00111042,M,999,16,B,1,0,,,,Q
