User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1004016,P00271242,M,999,0,Unknown,1,0,,14.0,
1004021,P00040042,,51-55,20,Unknown,1,1,,,
1004025,P00321742,F,55+,6,Unknown,2,1,,8.0,17.0
1004030,P00233542,M,36-45,7,Unknown,3,1,,15.0,
1004041,P00149342,M,999,3,Unknown,2,0,,16.0,
1004041,P00130842,M,18-25,3,Unknown,2,0,,14.0,
1004049,P00117542,,46-50,11,Unknown,3,1,,,abc
1004053,P00280442,M,26-35,18,Unknown,1,0,,,
1004059,P00321742,M,999,14,Unknown,1,1,,8.0,17.0
1004064,P00134042,M,46-50,0,Unknown,1,1,,17.0,
1004083,P00116542,M,55+,14,Unknown,0,0,,17.0,
1004085,P00370642,,26-35,6,Unknown,1,0,,16.0,
1004089,P0096342,M,999,7,Unknown,1,0,,,
1004099,P00059442,M,36-45,17,Unknown,0,0,,8.0,16.0
1004107,P00010842,F,26-35,0,Unknown,1,0,,16.0,
1004114,P00198742,M,36-45,14,Unknown,1,0,,2.0,11.0
1004124,P00239142,,999,18,Unknown,1,1,,,abc
1004140,P00192042,M,26-35,0,Unknown,4+,0,,9.0,14.0
1004153,P00156842,M,51-55,17,Unknown,3,1,,5.0,
1004177,P00085942,M,36-45,17,Unknown,2,0,,4.0,8.0
1004190,P00110842,M,999,17,Unknown,0,0,,2.0,5.0
1004204,P00327642,,36-45,7,Unknown,4+,0,,,
1004217,P00289342,M,18-25,4,Unknown,2,0,,8.0,14.0
1004225,P00158242,F,26-35,3,Unknown,4+,0,,8.0,
1004227,P00222942,M,999,19,Unknown,0,0,,2.0,8.0
1004238,P00174442,M,36-45,16,Unknown,3,0,,,
1004245,P00314642,,51-55,12,Unknown,3,0,,,abc
1004252,P00036842,F,36-45,3,Unknown,3,0,,14.0,16.0
1004261,P00242742,F,999,6,Unknown,3,0,,2.0,9.0
1004271,P00319042,M,36-45,7,Unknown,2,0,,,
1004277,P00199842,M,36-45,16,Unknown,0,0,,,
1004279,P00194042,,26-35,16,Unknown,1,0,,11.0,
1004291,P00148542,M,999,14,Unknown,1,0,,16.0,17.0
1004305,P00073842,F,46-50,17,Unknown,1,1,,15.0,17.0
1004310,P00117942,M,26-35,4,Unknown,2,1,,15.0,
1004312,P00194042,M,26-35,18,Unknown,0,1,,11.0,
1004318,P00346342,,999,5,Unknown,3,0,,15.0,abc
1004326,P00051842,F,46-50,13,Unknown,1,1,,8.0,
1004335,P00196342,M,36-45,0,Unknown,3,0,,9.0,14.0
1004014,P00219142,,26-35,0,C,2,1,,,abc
1004021,P00281942,M,51-55,20,B,1,1,,,
1004021,P00040042,,51-55,20,Unknown,1,1,,,
1004024,P00214542,M,26-35,5,B,3,1,8.0,,
1004024,P00298742,M,26-35,5,B,3,1,,,
1004024,P00302742,M,26-35,5,B,3,1,8.0,,
1004029,P00343442,,999,3,C,4+,1,,,abc
1004030,P00232642,M,36-45,7,B,3,1,8.0,,
1004036,P00043242,M,26-35,1,C,2,1,,,
