User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,gender
1002029,P00061342,,26-35,{error},Unknown,0,0,99999.0,4.0,12.0,n
1002089,P00089542,M,36-45,17,Unknown,2,0,,,,Q
1002446,P00229742,M,18-25,7,Unknown,0,0,,16.0,,n
1002946,P00303442,M,36-45,16,Unknown,0,1,,8.0,14.0,n
1001628,P00243942,M,999,20,Unknown,1,0,,2.0,15.0,Q
1001298,P00187942,M,36-45,6,Unknown,4+,0,,8.0,,L
1001926,P00085642,F,0-17,0,Unknown,1,0,,14.0,,T
1001141,P00248142,F,26-35,3,Unknown,1,1,,,,n
1001714,P00242742,M,26-35,17,Unknown,0,1,,2.0,9.0,L
1004312,P00089342,M,26-35,18,Unknown,0,1,,,,L
1002701,P00165642,M,46-50,1,Unknown,3,1,,8.0,16.0,L
1004064,P00309242,M,46-50,0,Unknown,1,1,,8.0,,n
1000287,P00110542,,999,{error},Unknown,1,1,99999.0,,abc,T
1003823,P00063842,M,55+,7,Unknown,1,0,,16.0,,Q
1000999,P00015842,M,26-35,15,Unknown,2,0,,14.0,16.0,L
1004957,P00179942,M,26-35,2,Unknown,1,1,,,,n
1001041,P00108942,M,999,2,Unknown,2,0,,,,Q
1003665,P00249642,M,26-35,0,Unknown,2,0,,5.0,,n
1004811,P00119842,M,36-45,1,Unknown,1,1,,17.0,,n
1005111,P00089342,M,36-45,2,Unknown,1,1,,,,Q
1002934,P00270042,F,36-45,20,Unknown,3,0,,14.0,,L
1004026,P00327642,M,26-35,7,Unknown,2,0,,,,n
1004436,P00207942,,26-35,{error},Unknown,1,0,99999.0,8.0,,n
1000543,P00245642,M,999,5,Unknown,4+,1,,11.0,12.0,Q
1000169,P00289042,M,26-35,7,Unknown,3,0,,,,T
1003112,P00117942,,18-25,{error},Unknown,3,0,99999.0,15.0,,L
1006010,P0098242,M,36-45,0,Unknown,1,0,,16.0,,Q
1005315,P00248342,M,26-35,12,Unknown,1,1,,13.0,,Q
1002583,P00326742,M,36-45,7,Unknown,4+,0,,,,n
1001121,P00211142,M,55+,7,Unknown,4+,1,,,,n
1001680,P00248942,,999,{error},Unknown,3,1,99999.0,6.0,abc,L
1002024,P00010242,M,0-17,19,Unknown,2,0,,,,n
1003337,P00240042,,26-35,{error},Unknown,1,0,99999.0,,,n
1001593,P00080642,M,999,16,Unknown,1,1,,16.0,,L
1001759,P00174442,M,26-35,16,Unknown,0,1,,,,n
1005874,P00218942,M,26-35,4,Unknown,1,0,,,,T
1000744,P00260442,M,26-35,17,Unknown,2,0,,15.0,,L
1005193,P00270242,M,999,12,Unknown,2,1,,,,T
1004725,P00051142,,36-45,{error},Unknown,2,0,99999.0,,,L
1004957,P00282742,M,26-35,2,Unknown,1,1,,,,Q
1002665,P00368242,M,36-45,11,Unknown,1,0,,11.0,,n
1000029,P00193542,,36-45,{error},Unknown,1,0,99999.0,2.0,,n
1002116,P00148142,M,18-25,4,B,4+,1,,,,Q
1004296,P00173242,M,55+,6,C,2,1,5.0,,,n
1001489,P00203142,F,999,2,A,2,1,,,,Q
1005604,P00174342,M,36-45,15,C,3,0,,,,T
1002089,P00089542,M,36-45,17,Unknown,2,0,,,,Q
1001268,P00209442,M,51-55,2,B,1,1,8.0,,,n
1001051,P00153742,F,26-35,0,A,0,1,8.0,,,n
1004186,P00359142,M,26-35,7,B,1,1,,,,T
1005394,P00093242,M,18-25,0,A,2,0,,,,T
1001383,P00304842,F,26-35,7,A,1,0,8.0,,,n
1004183,P00117542,M,26-35,1,B,4+,0,18.0,,,n
1001141,P00248142,F,26-35,3,Unknown,1,1,,,,n
1005547,P00230442,F,18-25,4,A,3,1,14.0,,,n
1002887,P00270142,M,26-35,3,B,3,1,5.0,,,n
1001503,P00282742,M,26-35,12,A,2,0,5.0,,,n
1001090,P00115542,M,26-35,7,C,1,1,8.0,,,n
1004312,P00089342,M,26-35,18,Unknown,0,1,,,,L
1002453,P00360042,M,999,7,B,0,0,,,,Q
1004335,P00013742,M,36-45,0,B,3,0,,,,n
1000287,P00110542,,999,{error},Unknown,1,1,99999.0,,abc,T
1003538,P00338042,M,36-45,0,C,2,1,,,,Q
1005423,P00325942,F,51-55,5,C,0,1,,,,n
1005249,P00255842,F,46-50,14,B,1,1,16.0,,,n
1004957,P00179942,M,26-35,2,Unknown,1,1,,,,n
1003084,P00296542,M,999,16,B,1,1,,,,Q
1001041,P00108942,M,999,2,Unknown,2,0,,,,Q
1001422,P00329342,M,36-45,17,B,3,0,5.0,,,T
1003829,P00224842,F,26-35,1,B,1,0,8.0,,,n
1001865,P00031042,F,18-25,1,B,2,0,,,,n
1000332,P00297642,M,51-55,1,C,3,1,8.0,,,T
1004802,P00214842,M,55+,1,B,3,1,14.0,,,n
1003825,P00271442,M,18-25,1,B,0,0,18.0,,,n
1002857,P00017242,M,26-35,0,B,2,0,11.0,,,n
1000858,P00116742,M,36-45,14,B,4+,0,,,,n
1005891,P00248142,M,999,4,C,1,0,,,,Q
1005111,P00089342,M,36-45,2,Unknown,1,1,,,,Q
1005178,P00131342,M,51-55,0,C,1,1,5.0,,,n
1001333,P00089042,M,26-35,17,A,4+,0,13.0,,,n
1004026,P00327642,M,26-35,7,Unknown,2,0,,,,n
1000169,P00289042,M,26-35,7,Unknown,3,0,,,,T
1001260,P00115442,M,26-35,17,B,0,0,,,,n
1001958,P00021742,F,26-35,1,B,3,0,5.0,,,n
1002322,P00087242,F,55+,13,A,2,1,14.0,,,n
1001285,P00032542,M,36-45,4,A,0,1,8.0,,,T
1002583,P00326742,M,36-45,7,Unknown,4+,0,,,,n
1001121,P00211142,M,55+,7,Unknown,4+,1,,,,n
1004312,P00018342,M,26-35,18,A,0,1,11.0,,,n
1000543,P00033542,M,26-35,5,B,4+,1,,,,n
1004623,P00255842,M,26-35,16,B,0,0,16.0,,,n
1003850,P00153642,M,18-25,3,B,0,0,8.0,,,n
1005863,P00255842,F,26-35,14,C,4+,0,,,,Q
1002928,P00258342,M,26-35,2,B,1,1,11.0,,,n
1002024,P00010242,M,0-17,19,Unknown,2,0,,,,n
1002073,P00331642,,18-25,{error},B,4+,0,99999.0,,abc,Q
1004983,P00014542,F,46-50,16,A,1,1,,,,n
1001920,P00077042,F,36-45,7,B,1,0,5.0,,,n
1003337,P00240042,,26-35,{error},Unknown,1,0,99999.0,,,n
1002293,P00313142,F,55+,3,B,1,1,,,,Q
1003481,P00111042,M,999,4,B,1,1,,,,Q
1002468,P00288542,,999,{error},A,4+,0,99999.0,,abc,Q
1003690,P00283942,M,18-25,0,B,2,0,5.0,,,n
1004508,P00017542,M,26-35,20,A,2,0,5.0,,,n
1001759,P00174442,M,26-35,16,Unknown,0,1,,,,n
1005874,P00218942,M,26-35,4,Unknown,1,0,,,,T
1003308,P0095642,F,18-25,20,B,3,1,5.0,,,T
1001922,P00084542,F,26-35,7,B,4+,0,5.0,,,n
1004114,P00177742,M,36-45,14,B,1,0,8.0,,,L
1001632,P00357642,M,26-35,16,B,1,0,5.0,,,n
1005193,P00270242,M,999,12,Unknown,2,1,,,,T
1003683,P00053542,M,26-35,2,B,3,1,,,,n
1002883,P00194442,M,18-25,20,B,3,0,5.0,,,n
1004725,P00051142,,36-45,{error},Unknown,2,0,99999.0,,,L
1005878,P00366542,F,26-35,0,A,4+,1,5.0,,,n
1005353,P00026642,M,26-35,6,C,4+,1,,,,n
1005054,P00288342,,999,{error},B,0,0,99999.0,,abc,Q
1004957,P00282742,M,26-35,2,Unknown,1,1,,,,Q
1005797,P00250842,M,26-35,7,A,4+,1,8.0,,,n
1003054,P00089342,M,18-25,4,B,1,1,8.0,,,n
1002116,P00148142,M,18-25,4,B,4+,1,,,,Q
1001117,P00152242,M,18-25,14,B,3,0,14.0,16.0,,n
1004296,P00173242,M,55+,6,C,2,1,5.0,,,n
1002023,P00190342,M,18-25,4,B,2,1,4.0,12.0,,n
1001489,P00203142,F,999,2,A,2,1,,,,Q
1004721,P00269442,M,36-45,11,B,0,0,,15.0,,Q
1005604,P00174342,M,36-45,15,C,3,0,,,,T
1003051,P00058042,M,18-25,17,B,0,0,8.0,16.0,,n
1001209,P00103042,M,36-45,7,C,1,1,1.0,14.0,,n
1002089,P00089542,M,36-45,17,Unknown,2,0,,,,Q
1003850,P00171342,M,18-25,3,B,0,0,13.0,16.0,,n
1002342,P00319342,M,36-45,3,C,1,0,,8.0,,n
1002446,P00229742,M,18-25,7,Unknown,0,0,,16.0,,n
1002934,P00137442,F,36-45,20,B,3,0,,12.0,,n
1003940,P00048442,M,36-45,20,B,3,1,5.0,14.0,,n
1003311,P00303942,M,999,4,A,4+,0,,13.0,,Q
1004527,P00150342,M,18-25,0,C,4+,1,,14.0,,Q
1001268,P00209442,M,51-55,2,B,1,1,8.0,,,n
1001051,P00153742,F,26-35,0,A,0,1,8.0,,,n
1003778,P00140742,M,26-35,0,B,4+,1,1.0,15.0,,n
1004186,P00359142,M,26-35,7,B,1,1,,,,T
1001853,P00217742,M,51-55,0,B,1,1,5.0,14.0,,n
1005420,P00166542,F,0-17,19,B,4+,0,4.0,5.0,,n
1005394,P00093242,M,18-25,0,A,2,0,,,,T
1001298,P00187942,M,36-45,6,Unknown,4+,0,,8.0,,L
1001383,P00304842,F,26-35,7,A,1,0,8.0,,,n
1001926,P00085642,F,0-17,0,Unknown,1,0,,14.0,,T
1003416,P00194542,M,26-35,12,B,4+,1,,14.0,,n
1001737,P00260442,M,36-45,20,B,3,0,1.0,15.0,,n
