User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1000721,P00058142,F,36-45,9,Unknown,1,0,,4.0,12.0
1005153,P00135342,L,26-35,7,Unknown,3,0,,,
1003490,P00119242,,26-35,{error},Unknown,4+,1,99999.0,,
1002880,P00106042,Q,999,12,Unknown,3,0,,,
1001759,P00077842,M,26-35,16,Unknown,0,1,,12.0,
1001737,P00036842,M,36-45,20,Unknown,3,0,,14.0,16.0
1001156,P00052642,T,51-55,2,Unknown,4+,0,,14.0,
1002279,P00356342,M,51-55,7,Unknown,2,1,,2.0,8.0
1001407,P00354242,,36-45,{error},Unknown,1,1,99999.0,,
1001128,P00352442,Q,26-35,1,Unknown,2,0,,17.0,
1005339,P00044442,Q,18-25,17,Unknown,1,0,,16.0,
1001168,P00142142,L,26-35,{error},Unknown,1,1,99999.0,2.0,abc
1001635,P00076042,M,26-35,0,Unknown,1,0,,,
1004870,P00161942,F,36-45,3,Unknown,1,1,,8.0,
1002178,P00337542,L,999,14,Unknown,4+,0,,14.0,
1001285,P00283142,L,999,4,Unknown,0,1,,14.0,16.0
1001599,P00042842,L,999,{error},Unknown,1,0,99999.0,,abc
1004379,P00052642,M,26-35,4,Unknown,3,0,,14.0,
1000186,P00115642,Q,18-25,5,Unknown,0,0,,14.0,
1002175,P00142942,L,26-35,4,Unknown,2,0,,2.0,16.0
1005532,P00221342,M,26-35,17,Unknown,2,0,,2.0,5.0
1001093,P00277842,,51-55,{error},Unknown,2,1,99999.0,,
1001127,P00221142,L,26-35,0,Unknown,1,0,,,
1001173,P00256742,Q,999,{error},Unknown,3,0,99999.0,,abc
1002967,P00194442,L,26-35,0,Unknown,1,0,,,
1000729,P00277642,,36-45,{error},Unknown,0,0,99999.0,3.0,10.0
1003141,P00184442,L,999,14,Unknown,3,1,,6.0,8.0
1003378,P00172842,Q,999,4,Unknown,1,0,,4.0,
1005812,P00112642,Q,26-35,7,Unknown,1,1,,2.0,5.0
1003371,P00003242,T,26-35,2,Unknown,3,0,,15.0,
1004791,P00248942,M,18-25,4,Unknown,2,0,,6.0,14.0
1001447,P00338442,,18-25,{error},Unknown,0,0,99999.0,16.0,
1003211,P00154442,T,51-55,{error},Unknown,4+,0,99999.0,14.0,
1001579,P00214442,M,26-35,0,Unknown,0,0,,,
1002857,P00058042,M,26-35,0,Unknown,2,0,,16.0,
1003836,P00356742,T,51-55,{error},Unknown,1,0,99999.0,,
1000258,P00303042,Q,999,7,Unknown,0,1,,,
1004097,P00113142,Q,26-35,7,Unknown,3,0,,5.0,12.0
1005281,P00192842,,26-35,{error},Unknown,2,0,99999.0,14.0,
1001015,P00103042,L,999,3,Unknown,4+,1,,14.0,
1001676,P00140042,L,999,4,Unknown,4+,0,,16.0,
1005256,P00087442,L,26-35,16,Unknown,4+,1,,,
1001726,P00015542,M,26-35,2,Unknown,1,1,,2.0,13.0
1004829,P00147942,M,26-35,0,Unknown,2,0,,16.0,
1001322,P00087842,M,55+,0,A,0,0,12.0,,
1005942,P00129642,M,46-50,1,C,4+,0,5.0,,
1005153,P00135342,L,26-35,7,Unknown,3,0,,,
1001988,P00134342,F,26-35,1,B,2,0,,,
1003490,P00119242,,26-35,{error},Unknown,4+,1,99999.0,,
1001930,P00303042,Q,999,15,A,4+,0,,,
1002063,P00104942,M,26-35,4,A,3,0,5.0,,
1002880,P00106042,Q,999,12,Unknown,3,0,,,
1000549,P00323042,M,26-35,6,A,3,0,,,
1005837,P00077042,M,26-35,7,B,0,1,5.0,,
1001354,P00274142,Q,999,2,B,3,0,,,
1002237,P00360042,L,36-45,6,B,1,0,8.0,,
1001407,P00354242,,36-45,{error},Unknown,1,1,99999.0,,
1002340,P00017542,M,36-45,2,A,2,0,5.0,,
1005496,P00230842,M,26-35,7,B,1,0,8.0,,
1004021,P00234342,M,51-55,20,B,1,1,2.0,,
1001635,P00076042,M,26-35,0,Unknown,1,0,,,
1004238,P00052742,T,36-45,16,B,3,0,16.0,,
1003509,P00302042,M,18-25,4,A,0,0,5.0,,
1002926,P00332442,F,18-25,2,B,1,0,16.0,,
1002820,P00288742,Q,36-45,0,A,2,0,,,
1000963,P00014942,M,26-35,0,A,0,1,8.0,,
1001746,P00111042,L,26-35,4,C,1,1,15.0,,
1005634,P00197142,M,26-35,14,A,3,1,5.0,,
1004542,P00110642,M,36-45,0,C,1,0,5.0,,
1002656,P00297342,M,55+,13,C,2,1,5.0,,
1002237,P00303042,F,36-45,6,B,1,0,5.0,,
1001599,P00042842,L,999,{error},Unknown,1,0,99999.0,,abc
1002743,P00153642,M,26-35,14,B,2,0,8.0,,
1001093,P00277842,,51-55,{error},Unknown,2,1,99999.0,,
1001127,P00221142,L,26-35,0,Unknown,1,0,,,
1001173,P00256742,Q,999,{error},Unknown,3,0,99999.0,,abc
1005689,P00207242,M,26-35,0,B,3,0,5.0,,
1002294,P00178242,M,55+,13,B,3,0,8.0,,
1002967,P00194442,L,26-35,0,Unknown,1,0,,,
1001577,P00304842,M,55+,0,C,1,1,8.0,,
1005824,P00151042,L,18-25,12,B,1,0,5.0,,
1005390,P00092142,M,0-17,0,C,1,0,,,
1002454,P00050742,Q,999,0,B,1,0,,,
1002402,P00129642,M,46-50,17,B,4+,0,5.0,,
1003279,P00305342,Q,999,15,C,4+,1,,,
1001471,P00350642,M,26-35,17,B,1,0,8.0,,
1003055,P00013742,F,26-35,3,C,1,1,,,
1004468,P0097142,F,36-45,7,C,2,1,12.0,,
1005081,P00057242,L,18-25,4,B,3,0,5.0,,
1004425,P00086242,M,36-45,7,B,1,0,10.0,,
1004940,P00312342,L,51-55,11,B,1,0,8.0,,
1003808,P00303042,,26-35,{error},A,2,1,99999.0,,
1001599,P00150042,,26-35,{error},A,1,0,99999.0,,
1003808,P00289042,L,26-35,7,A,2,1,8.0,,
1003263,P00339542,M,51-55,11,A,4+,0,1.0,,
1005046,P00259442,Q,26-35,16,A,0,0,,,
1003224,P00079642,Q,999,{error},A,3,1,99999.0,,abc
1002887,P00179342,M,26-35,3,B,3,1,11.0,,
