User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,gender
1003681,P00035542,M,26-35,7,Unknown,3,0,,4.0,12.0,n
1001702,P00073842,M,18-25,10,Unknown,2,0,,15.0,17.0,n
1004707,P00084842,M,0-17,0,Unknown,4+,0,,16.0,,n
1005138,P00303342,M,26-35,17,Unknown,0,0,,16.0,,T
1001673,P00030842,M,999,10,Unknown,1,0,,2.0,15.0,L
1001170,P00111542,M,55+,3,Unknown,2,1,,17.0,,Q
1002273,P00189842,,26-35,{error},Unknown,4+,0,99999.0,4.0,5.0,L
1005522,P00042742,M,26-35,14,Unknown,0,0,,14.0,,L
1002402,P00178642,M,46-50,17,Unknown,4+,0,,15.0,,L
1001022,P00240942,M,26-35,3,Unknown,2,0,,,,n
1003790,P00102642,F,26-35,17,Unknown,1,0,,8.0,9.0,L
1005852,P00027542,F,26-35,1,Unknown,0,1,,,,L
1003978,P00117242,M,36-45,13,Unknown,2,1,,17.0,,n
1001889,P00106042,M,999,14,Unknown,2,0,,,,T
1002214,P00133742,F,26-35,1,Unknown,4+,1,,14.0,,T
1005825,P00275642,F,999,4,Unknown,2,1,,,,Q
1003884,P00089342,M,999,4,Unknown,1,1,,,,Q
1004586,P00106742,M,26-35,4,Unknown,4+,0,,5.0,,Q
1004485,P00052642,M,26-35,4,Unknown,1,0,,14.0,,L
1004063,P00323742,F,999,1,Unknown,4+,0,,,,T
1002493,P00149342,M,46-50,2,Unknown,1,1,,16.0,,Q
1005111,P00275942,M,999,2,Unknown,1,1,,14.0,,Q
1004335,P00071242,M,36-45,0,Unknown,3,0,,15.0,16.0,n
1003656,P00223942,F,46-50,5,Unknown,3,1,,8.0,,Q
1005792,P00009542,M,999,17,Unknown,1,1,,,,Q
1001496,P00231942,M,26-35,17,Unknown,2,0,,,,L
1003279,P00352242,M,46-50,15,Unknown,4+,1,,6.0,16.0,L
1005504,P00030842,M,46-50,7,Unknown,1,1,,2.0,15.0,Q
1004872,P00130442,M,999,1,Unknown,2,0,,5.0,,Q
1004899,P00220442,M,26-35,12,Unknown,1,1,,14.0,,T
1004458,P00286642,F,26-35,4,Unknown,1,0,,14.0,,L
1003971,P00225542,F,18-25,4,Unknown,0,0,,8.0,,Q
1005100,P00271242,M,51-55,6,Unknown,1,1,,14.0,,n
1003416,P00284942,M,26-35,12,Unknown,4+,1,,,,L
1000770,P00150942,M,18-25,4,Unknown,2,1,,11.0,13.0,L
