User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,gender
1001546,P00255842,,26-35,{error},Unknown,4+,1,99999.0,,abc,L
1006016,P00036242,M,999,1,Unknown,1,1,,8.0,,Q
1001544,P00164642,,26-35,{error},Unknown,2,0,99999.0,14.0,abc,L
1004085,P00217742,F,26-35,6,Unknown,1,0,,14.0,,Q
1000163,P00112142,M,18-25,4,Unknown,1,0,,2.0,14.0,n
1005890,P00015742,M,999,20,Unknown,3,0,,,,T
1003261,P00303042,,46-50,{error},Unknown,1,1,99999.0,,,n
1004612,P00085242,F,18-25,4,Unknown,2,1,,14.0,17.0,n
1003737,P00029542,,26-35,{error},Unknown,3,0,99999.0,2.0,abc,Q
1001337,P00316642,M,55+,17,Unknown,1,1,,5.0,,L
1000770,P00330342,M,18-25,4,Unknown,2,1,,11.0,16.0,L
1001404,P00022942,M,51-55,16,Unknown,1,1,,8.0,,n
1000692,P00157342,F,26-35,0,Unknown,0,1,,,,T
1001335,P00085242,,36-45,{error},Unknown,1,0,99999.0,14.0,17.0,L
1004909,P00227142,F,36-45,12,Unknown,2,0,,,,n
1005443,P00173842,M,26-35,12,Unknown,2,0,,2.0,15.0,L
1000984,P00130242,,51-55,{error},Unknown,2,1,99999.0,,,L
1002203,P00206642,M,46-50,12,Unknown,4+,1,,,,Q
1004666,P00339542,M,36-45,1,Unknown,1,1,,,,L
1003673,P00120342,,26-35,{error},Unknown,1,0,99999.0,17.0,abc,Q
1003471,P00138542,,18-25,{error},Unknown,1,0,99999.0,6.0,abc,L
1005605,P00165442,F,18-25,2,Unknown,0,0,,15.0,16.0,Q
1005453,P00118342,M,18-25,4,Unknown,1,0,,3.0,15.0,Q
1000937,P00078842,M,999,15,Unknown,2,1,,16.0,,L
1001141,P00151842,F,26-35,3,Unknown,1,1,,8.0,9.0,L
1001790,P00303042,M,26-35,0,Unknown,1,0,,,,L
1003823,P00158242,M,55+,7,Unknown,1,0,,8.0,,n
1000149,P00116542,M,26-35,1,Unknown,2,1,,17.0,,L
1003191,P00113042,M,26-35,12,Unknown,4+,0,,16.0,,T
1003622,P00282742,M,18-25,1,Unknown,2,1,,,,n
1002680,P00196442,M,999,12,Unknown,1,1,,,,L
1001447,P00080642,M,18-25,4,Unknown,0,0,,16.0,,L
1001339,P00194642,M,36-45,18,Unknown,2,0,,6.0,13.0,L
1005286,P00138542,M,999,16,Unknown,0,0,,6.0,,L
1001579,P00356042,M,999,0,Unknown,0,0,,15.0,,Q
1001340,P00024742,,26-35,{error},Unknown,2,0,99999.0,11.0,abc,L
1004386,P00174442,M,999,5,Unknown,1,0,,,,Q
1000705,P00184042,,26-35,{error},Unknown,0,1,99999.0,8.0,,L
1001317,P00163842,M,46-50,7,Unknown,3,1,,,,L
1005096,P00174242,,26-35,{error},Unknown,2,0,99999.0,16.0,abc,Q
1002990,P00211142,M,36-45,12,Unknown,1,1,,,,Q
1001086,P00119442,M,999,4,Unknown,2,0,,,,Q
