User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,gender
1000996,P00002542,M,26-35,17,Unknown,4+,1,,14.0,,T
1004607,P00184242,M,26-35,0,Unknown,4+,0,,15.0,,L
1004107,P00354442,F,26-35,0,Unknown,1,0,,,,T
1002125,P0099042,M,36-45,3,Unknown,0,0,,12.0,14.0,L
1003024,P00183342,,36-45,{error},Unknown,4+,0,99999.0,15.0,18.0,n
1000881,P00249742,M,18-25,14,Unknown,1,0,,15.0,18.0,Q
1002228,P00123142,M,26-35,12,Unknown,3,1,,,,n
1001922,P00111042,,26-35,{error},Unknown,4+,0,99999.0,,,L
1002544,P00142242,M,46-50,1,Unknown,1,0,,,,L
1002419,P00116842,M,999,0,Unknown,3,1,,5.0,8.0,L
1004598,P00088542,F,999,3,Unknown,0,1,,12.0,14.0,L
1004751,P00295842,M,51-55,15,Unknown,1,0,,8.0,,L
1005837,P00042242,M,26-35,7,Unknown,0,1,,15.0,,n
1001203,P00325142,F,26-35,1,Unknown,3,0,,4.0,,n
1003828,P00065042,M,26-35,20,Unknown,1,0,,15.0,,L
1000850,P00125042,M,999,0,Unknown,3,1,,,,Q
1002565,P00293242,M,36-45,5,Unknown,3,0,,16.0,,L
1000850,P00310742,M,999,0,Unknown,3,1,,,,L
1000148,P00032042,M,999,17,Unknown,3,1,,2.0,15.0,L
1005387,P00223642,F,999,1,Unknown,4+,1,,15.0,,Q
1002149,P00210042,M,26-35,0,Unknown,2,0,,14.0,,n
1000531,P00171542,F,18-25,14,Unknown,0,0,,5.0,14.0,L
1001129,P00112542,M,36-45,17,Unknown,2,0,,11.0,15.0,Q
1002011,P00247042,F,999,3,Unknown,3,1,,14.0,,Q
1005942,P00319042,M,999,1,Unknown,4+,0,,,,Q
1003441,P00319542,F,26-35,14,Unknown,2,0,,14.0,,Q
1004089,P00286642,M,26-35,7,Unknown,1,0,,14.0,,n
1004526,P00112942,M,26-35,20,Unknown,2,1,,16.0,,Q
1003033,P00000142,M,18-25,4,Unknown,3,0,,4.0,5.0,n
1005312,P00345342,M,26-35,1,Unknown,1,0,,11.0,,L
1003910,P00275842,M,26-35,20,Unknown,2,0,,9.0,15.0,T
1001496,P00105142,M,26-35,17,Unknown,2,0,,2.0,15.0,T
1002751,P00102642,F,26-35,16,Unknown,3,1,,8.0,9.0,n
1002712,P00127342,F,18-25,19,Unknown,0,0,,2.0,15.0,L
1001215,P00235842,M,36-45,17,Unknown,0,0,,15.0,16.0,T
1002456,P00015942,M,26-35,5,Unknown,1,0,,10.0,13.0,Q
1001645,P00216042,,999,{error},Unknown,1,1,99999.0,8.0,abc,Q
1001714,P00304142,M,26-35,17,Unknown,0,1,,11.0,,L
1001865,P00033642,F,18-25,1,Unknown,2,0,,8.0,,n
1005971,P00025442,M,36-45,7,Unknown,1,0,,2.0,9.0,Q
1002124,P00285042,M,26-35,0,B,1,1,,,,n
1004107,P00354442,F,26-35,0,Unknown,1,0,,,,T
1005990,P00252842,F,26-35,20,B,1,1,8.0,,,T
1001371,P00367042,F,51-55,2,A,3,1,,,,n
1005812,P00339942,F,26-35,7,A,1,1,,,,n
1003834,P00321942,M,999,2,B,2,0,,,,T
1001908,P00110542,M,55+,13,C,3,1,,,,Q
1000193,P0097742,F,46-50,15,C,1,1,8.0,,,n
1002309,P00177642,F,46-50,0,C,2,1,8.0,,,T
1004637,P00208042,F,36-45,9,B,0,1,8.0,,,T
1003476,P00090442,M,51-55,0,B,2,1,,,,Q
1005367,P00255842,M,18-25,4,A,1,0,16.0,,,n
1005867,P00250842,,46-50,{error},C,1,1,99999.0,,,n
1001044,P00178242,M,26-35,20,A,0,0,8.0,,,n
1002228,P00123142,M,26-35,12,Unknown,3,1,,,,n
1000225,P00177342,M,26-35,7,A,0,0,,,,n
1002179,P00163842,F,26-35,0,C,1,1,,,,n
1001922,P00111042,,26-35,{error},Unknown,4+,0,99999.0,,,L
1002221,P00156442,M,55+,17,B,0,1,8.0,,,n
1001584,P00278242,M,26-35,19,B,4+,0,,,,n
1002544,P00142242,M,46-50,1,Unknown,1,0,,,,L
1003347,P00214442,F,36-45,7,C,0,1,8.0,,,n
1000156,P00300042,F,46-50,7,C,4+,1,16.0,,,n
1005109,P00114542,F,46-50,6,C,2,1,5.0,,,n
