User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1001387,P00126042,F,51-55,13,Unknown,1,1,,14.0,
1001391,P00049242,M,36-45,15,Unknown,0,1,,,
1001399,P00171642,M,999,17,Unknown,1,0,,8.0,14.0
1001413,P00250042,M,18-25,3,Unknown,1,1,,14.0,
1001422,P00071442,,36-45,17,Unknown,3,0,,17.0,abc
1001425,P00218642,M,0-17,10,Unknown,1,0,,,
1001440,P00120142,M,999,12,Unknown,1,0,,,
1001448,P00042142,F,26-35,3,Unknown,1,0,,2.0,6.0
1001448,P00302642,F,26-35,3,Unknown,1,0,,,
1001449,P00119642,,36-45,20,Unknown,1,1,,2.0,8.0
1001460,P00265242,F,999,4,Unknown,3,1,,8.0,
1001472,P00046142,M,26-35,7,Unknown,1,0,,16.0,
1001483,P00329542,M,18-25,4,Unknown,1,0,,15.0,16.0
1001496,P00250642,M,26-35,17,Unknown,2,0,,,
1001499,P00110742,,999,10,Unknown,1,0,,2.0,abc
1001503,P00108442,M,26-35,12,Unknown,2,0,,,
1001511,P00113142,M,36-45,12,Unknown,4+,1,,5.0,12.0
1001527,P00188842,M,18-25,10,Unknown,1,1,,,
1001542,P00241642,M,999,17,Unknown,4+,0,,2.0,11.0
1001556,P00080342,,18-25,4,Unknown,3,1,,6.0,8.0
1001579,P00125342,M,26-35,0,Unknown,0,0,,,
1001586,P00030942,M,46-50,7,Unknown,2,1,,5.0,9.0
1001591,P00232642,M,999,7,Unknown,1,1,,,
1001599,P00126042,M,26-35,0,Unknown,1,0,,14.0,
1001605,P00343142,,18-25,0,Unknown,1,0,,4.0,abc
1001607,P00252442,M,46-50,1,Unknown,2,1,,,
1001611,P00022442,M,999,0,Unknown,1,0,,16.0,
1001613,P00115542,M,18-25,20,Unknown,1,0,,,
1001626,P00262242,M,18-25,4,Unknown,0,1,,11.0,16.0
1001632,P00056842,,26-35,16,Unknown,1,0,,,
1001637,P00179142,M,999,0,Unknown,2,1,,,
1001645,P00356742,F,18-25,9,Unknown,1,1,,,
1001647,P00050642,M,18-25,18,Unknown,0,0,,16.0,
1001666,P00050242,M,26-35,14,Unknown,3,0,,,
1001671,P00120142,,999,0,Unknown,2,0,,,abc
1001676,P00243942,M,18-25,4,Unknown,4+,0,,2.0,15.0
1001680,P00118342,M,26-35,20,Unknown,3,1,,3.0,15.0
1001680,P00030542,M,26-35,20,Unknown,3,1,,4.0,
1001683,P00101742,F,999,7,Unknown,3,0,,14.0,
1001389,P00339942,M,26-35,17,B,4+,1,,,
1001390,P00277842,,999,16,C,3,1,,,abc
1001391,P00049242,M,36-45,15,Unknown,0,1,,,
1001393,P0098942,M,18-25,4,B,3,0,8.0,,
1001399,P00122542,M,18-25,17,C,1,0,11.0,,
1001411,P00131642,M,36-45,1,C,2,0,8.0,,
1001411,P00250642,M,36-45,1,C,2,0,,,
