User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1001920,P00104842,F,36-45,7,Unknown,1,0,,,
1001926,P00344342,,999,0,Unknown,1,0,,14.0,abc
1001941,P00254342,M,36-45,17,Unknown,1,0,,11.0,
1001943,P00170642,M,18-25,4,Unknown,0,0,,8.0,
1001958,P00182242,F,26-35,1,Unknown,3,0,,5.0,6.0
1001962,P00197442,F,999,1,Unknown,0,1,,14.0,
1001971,P00081142,,26-35,14,Unknown,3,0,,8.0,14.0
1001978,P00216242,M,0-17,10,Unknown,4+,0,,4.0,5.0
1001980,P00105942,M,36-45,7,Unknown,1,0,,,
1001988,P00086442,F,999,1,Unknown,2,0,,13.0,15.0
1002008,P00046142,M,26-35,3,Unknown,0,0,,16.0,
1002012,P00133642,,26-35,4,Unknown,3,1,,,abc
1002018,P00102842,M,36-45,16,Unknown,1,0,,,
1002021,P00008842,M,999,0,Unknown,1,0,,16.0,
1002030,P00101142,M,26-35,4,Unknown,1,0,,,
1002036,P00117442,F,26-35,14,Unknown,1,0,,14.0,
1002042,P00259342,,0-17,10,Unknown,4+,0,,9.0,
1002054,P00266542,M,999,12,Unknown,4+,0,,16.0,
1002063,P00221842,M,26-35,4,Unknown,3,0,,8.0,
1002070,P00241642,F,36-45,6,Unknown,0,0,,2.0,11.0
1002073,P00220942,F,18-25,4,Unknown,4+,0,,,
1002090,P00199442,,999,17,Unknown,2,0,,9.0,abc
1002097,P00184242,M,18-25,5,Unknown,0,0,,15.0,
1002105,P00112442,M,26-35,1,Unknown,0,1,,8.0,
1002109,P00075442,M,26-35,16,Unknown,2,0,,11.0,
1002119,P00014542,M,999,4,Unknown,3,0,,,
1002131,P00212442,,26-35,0,Unknown,1,0,,16.0,
1002148,P00138542,F,18-25,0,Unknown,0,1,,6.0,
1002154,P00106742,M,26-35,12,Unknown,1,1,,5.0,
1002157,P00056842,F,999,3,Unknown,0,0,,,
1002168,P00136542,M,0-17,10,Unknown,4+,0,,8.0,
1002176,P00071442,,0-17,19,Unknown,1,0,,17.0,abc
1002181,P00259142,M,26-35,0,Unknown,4+,1,,,
1002195,P00147742,M,999,10,Unknown,0,0,,16.0,
1002205,P00178942,F,26-35,7,Unknown,3,1,,8.0,
1002218,P00305042,M,36-45,17,Unknown,2,1,,13.0,16.0
1002225,P00274242,,26-35,5,Unknown,1,1,,,
