User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1005135,P00316842,L,36-45,7,C,4+,0,4.0,5.0,
1004085,P00150942,F,26-35,6,A,1,0,6.0,11.0,13.0
1004470,P00150942,M,36-45,12,C,3,1,6.0,11.0,13.0
1002828,P00028542,Q,18-25,4,C,2,0,,8.0,14.0
1001448,P00114542,Q,26-35,3,A,1,0,,,
1002932,P00296042,M,26-35,12,C,3,0,8.0,13.0,16.0
1000999,P00078842,,26-35,15,B,2,0,99999.0,16.0,
1000911,P00130742,L,51-55,0,B,3,1,1.0,14.0,17.0
1005220,P00251242,Q,26-35,7,B,4+,0,,11.0,
1001072,P00003642,Q,999,7,C,2,0,,,
1004144,P00116842,M,18-25,4,C,3,0,2.0,5.0,8.0
1000964,P00313042,M,26-35,7,B,1,1,5.0,14.0,
1001764,P00352442,L,18-25,0,B,1,0,1.0,17.0,
1002820,P00136742,F,36-45,0,A,2,0,,14.0,16.0
1005433,P00219542,Q,36-45,17,Unknown,3,1,,6.0,
1000914,P00141442,F,36-45,9,Unknown,2,0,,14.0,
1004662,P00052142,F,18-25,4,B,1,1,8.0,14.0,
1004139,P00150942,M,55+,14,B,1,1,6.0,11.0,13.0
1002109,P00298242,M,26-35,16,B,2,0,8.0,,
1001547,P00356942,,55+,13,Unknown,4+,1,99999.0,17.0,
1003681,P00106042,M,26-35,7,B,3,0,,,
1000331,P00199042,Q,999,7,B,1,0,,5.0,
1005114,P00102642,T,0-17,10,C,2,0,,8.0,9.0
1000889,P00323942,L,46-50,20,A,1,0,8.0,15.0,
1001127,P00006942,M,26-35,0,C,1,0,,5.0,6.0
1001727,P00036142,L,36-45,16,B,2,1,5.0,,
1002051,P00048042,Q,36-45,7,C,2,0,,6.0,8.0
1004111,P00015642,M,26-35,15,B,4+,0,8.0,16.0,17.0
1002750,P00141542,F,26-35,15,B,1,0,5.0,,
1002124,P00184342,M,26-35,0,B,1,1,8.0,,
1005550,P00241442,M,36-45,15,B,2,0,2.0,15.0,
1005867,P00301542,F,46-50,3,C,1,1,16.0,,
1005029,P00044442,L,26-35,4,C,1,1,1.0,16.0,
1003914,P00346142,M,36-45,4,Unknown,3,0,,15.0,
1005121,P00234542,Q,999,7,C,4+,0,99999.0,,abc
1004404,P00070042,M,26-35,1,B,1,0,1.0,2.0,16.0
1002288,P00329542,M,0-17,10,B,2,0,1.0,15.0,16.0
1003312,P00183642,F,18-25,4,A,3,0,4.0,5.0,9.0
1004130,P00101542,M,36-45,6,B,4+,1,13.0,16.0,
1001626,P00174342,T,999,4,Unknown,0,1,,,
1002990,P00323942,Q,36-45,12,Unknown,1,1,99999.0,15.0,abc
1001050,P00036942,M,26-35,1,Unknown,1,0,,14.0,
1004457,P00101342,M,36-45,14,Unknown,1,0,,8.0,
1000223,P00033542,Q,999,17,Unknown,4+,0,,,
1000482,P00243842,M,26-35,14,A,2,1,8.0,,
1001875,P00207042,M,36-45,12,A,2,0,5.0,14.0,
1002157,P00251242,T,18-25,3,C,0,0,,11.0,
1002503,P00289942,T,36-45,17,C,3,1,,4.0,5.0
1005271,P00091142,F,26-35,0,A,1,0,8.0,,
1001912,P00209942,T,26-35,4,A,1,1,,8.0,
1000975,P00142942,M,36-45,0,B,2,1,1.0,2.0,16.0
1003607,P00248142,M,36-45,17,C,0,0,5.0,,
1002258,P00130042,Q,18-25,4,B,4+,0,,17.0,
1004682,P00197342,M,26-35,7,B,3,1,1.0,2.0,
1000261,P00177342,M,26-35,20,A,4+,0,8.0,,
1004517,P00183242,,18-25,1,A,0,1,99999.0,15.0,
1004568,P0094642,F,26-35,4,B,2,1,4.0,5.0,
1003850,P00230342,Q,999,3,B,0,0,,14.0,
1003346,P00243942,M,36-45,7,B,3,1,1.0,2.0,15.0
1005317,P00029142,F,26-35,0,A,1,0,,,
1004911,P0099242,T,26-35,0,Unknown,4+,0,,14.0,
1001812,P0095242,F,26-35,12,A,4+,1,4.0,5.0,
1001269,P00249542,F,55+,13,C,2,1,1.0,5.0,15.0
1004788,P00245642,M,36-45,7,B,4+,0,5.0,11.0,12.0
1003490,P00004742,L,26-35,0,C,4+,1,6.0,16.0,
1002641,P00057742,M,26-35,6,C,1,1,2.0,8.0,18.0
1000078,P00276142,F,46-50,1,C,0,1,12.0,,
1002857,P00084442,M,26-35,0,B,2,0,13.0,16.0,
1000825,P00110542,T,55+,1,C,4+,1,8.0,,
1003648,P00178242,M,18-25,4,B,1,0,8.0,,
1004499,P00044442,M,26-35,6,C,1,0,1.0,16.0,
1004653,P00213842,M,36-45,12,B,3,1,7.0,,
1001916,P00086942,Q,999,7,B,0,0,,,
1002862,P00345742,M,46-50,7,C,3,1,1.0,2.0,15.0
1001941,P00155442,M,36-45,17,Unknown,1,0,,11.0,15.0
1000195,P00152942,Q,999,12,B,4+,1,,,
1001941,P00077942,M,36-45,17,A,1,0,5.0,,
1002934,P00355142,Q,999,20,B,3,0,,15.0,
1004373,P00111842,L,51-55,12,C,1,1,8.0,,
1002000,P00174442,Q,999,4,C,1,0,99999.0,,abc
1000770,P00331942,M,18-25,4,B,2,1,5.0,,
1001920,P00285842,F,36-45,7,B,1,0,5.0,,
1005718,P00172842,T,36-45,14,Unknown,4+,1,99999.0,4.0,
1003999,P00320842,M,36-45,17,B,4+,0,1.0,4.0,9.0
1005553,P0097242,M,36-45,3,C,3,0,1.0,16.0,
1004172,P00028842,L,36-45,7,C,1,1,6.0,8.0,
1004271,P00146042,M,36-45,7,B,2,0,,13.0,15.0
1003733,P00286742,M,18-25,4,C,1,0,,16.0,
1003681,P00282942,L,26-35,7,B,3,0,5.0,,
1000278,P00181342,T,46-50,18,C,4+,1,11.0,,
1001179,P00121642,M,51-55,1,B,2,1,5.0,14.0,
1000911,P00192842,M,51-55,0,B,3,1,5.0,14.0,
1003301,P00116142,F,26-35,2,B,3,0,10.0,13.0,16.0
1002030,P00276342,M,26-35,4,B,1,0,5.0,,
1000666,P00216742,T,18-25,0,C,2,0,5.0,,
1004344,P00286142,Q,999,1,A,4+,0,,,
1001179,P00235942,Q,51-55,1,Unknown,2,1,99999.0,15.0,abc
1005636,P00368942,M,26-35,7,A,0,1,11.0,,
1004360,P00321742,T,26-35,9,B,1,0,,8.0,17.0
1003662,P00257842,M,36-45,16,C,1,0,,,
1004140,P00153642,M,26-35,0,B,4+,0,8.0,,
1000856,P00084842,F,46-50,6,B,1,0,8.0,16.0,
1004231,P00115542,F,51-55,18,Unknown,4+,0,,,
1005553,P00302342,M,36-45,3,C,3,0,8.0,,
1003290,P00042142,M,26-35,14,Unknown,1,0,,2.0,6.0
1004194,P00290242,Q,18-25,4,C,1,1,,14.0,17.0
1004237,P00075542,T,26-35,14,C,4+,1,8.0,13.0,
1001836,P00327742,T,26-35,0,A,4+,0,8.0,,
1002453,P00351042,M,26-35,7,B,0,0,,,
1003696,P00336942,M,36-45,7,C,3,0,5.0,,
1005429,P00293342,F,26-35,1,B,3,0,8.0,,
1000855,P00079442,,18-25,2,A,2,1,99999.0,,
1000959,P00058442,T,51-55,11,C,1,0,5.0,14.0,
1000139,P00000142,T,26-35,20,C,2,0,3.0,4.0,5.0
1003837,P00209142,M,26-35,17,C,0,0,5.0,8.0,
1002027,P00178342,F,26-35,9,C,1,0,8.0,,
1005805,P00155642,F,26-35,0,B,1,1,8.0,,
1001051,P00044142,F,26-35,0,A,0,1,8.0,16.0,
1004849,P00115542,F,18-25,4,B,1,0,,,
1005265,P00300542,Q,46-50,1,B,2,1,99999.0,,abc
1003336,P00207942,T,36-45,17,B,2,1,6.0,8.0,
1001676,P00048642,M,18-25,4,B,4+,0,,14.0,
1002380,P00305142,M,26-35,4,Unknown,0,1,,,
