User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1000649,P00331942,M,26-35,4,B,2,1,5.0,,
1000651,P00004542,M,36-45,7,B,2,0,,8.0,
1000651,P00220142,M,36-45,7,B,2,0,1.0,15.0,
1000651,P00190842,,36-45,7,Unknown,2,0,,5.0,12.0
1000651,P00176642,M,36-45,7,B,2,0,6.0,8.0,
1000652,P00223642,M,999,20,C,3,0,,15.0,
1000655,P00033942,F,26-35,2,B,2,0,5.0,,
1000655,P00118842,F,26-35,2,B,2,0,,8.0,
1000655,P00305142,F,26-35,2,B,2,0,1.0,,
1000655,P00053842,F,26-35,2,Unknown,2,0,,5.0,12.0
1000655,P00205842,F,26-35,2,B,2,0,5.0,,
1000656,P00085442,F,46-50,16,C,3,1,,14.0,
1000659,P00196542,F,26-35,0,C,4+,0,5.0,8.0,14.0
1000662,P00191042,,999,4,B,2,0,,4.0,abc
1000667,P00226242,M,26-35,18,C,2,1,11.0,15.0,
1000669,P00370242,M,26-35,17,Unknown,2,0,,,
1000669,P00251942,M,26-35,17,B,2,0,1.0,2.0,5.0
1000669,P00042742,M,26-35,17,B,2,0,,14.0,
1000669,P00115542,M,26-35,17,B,2,0,8.0,,
1000676,P00006442,M,18-25,16,B,1,1,,,
1000676,P00178942,M,18-25,16,B,1,1,5.0,8.0,
1000676,P00315742,M,999,16,Unknown,1,1,,,
1000678,P00255742,M,26-35,0,A,0,1,3.0,4.0,
1000678,P00326542,,26-35,0,A,0,1,,,
1000678,P00173342,M,26-35,0,A,0,1,1.0,6.0,14.0
1000678,P00191042,M,26-35,0,A,0,1,,4.0,
1000679,P00110742,M,36-45,16,C,4+,1,1.0,2.0,8.0
1000683,P00123142,M,26-35,4,Unknown,3,1,,,
1000687,P00051642,F,26-35,7,C,4+,0,8.0,,
1000687,P00144642,F,999,7,C,4+,0,,15.0,16.0
1000687,P00067942,F,26-35,7,C,4+,0,5.0,14.0,
1000689,P00023142,F,51-55,0,A,0,1,,14.0,
1000692,P00125942,F,26-35,0,A,0,1,1.0,2.0,15.0
1000692,P00220342,,26-35,0,Unknown,0,1,,,abc
1000692,P00184842,F,26-35,0,A,0,1,5.0,6.0,
1000692,P00329242,F,26-35,0,A,0,1,,14.0,
1000692,P00302842,F,26-35,0,A,0,1,8.0,13.0,
1000692,P00212142,F,999,0,A,0,1,,,
1000693,P00009342,M,36-45,12,A,4+,1,1.0,16.0,
1000695,P00127942,F,18-25,1,Unknown,2,0,,2.0,5.0
1000695,P00227142,F,18-25,1,A,2,0,5.0,,
1000698,P00122442,M,18-25,4,A,1,0,,11.0,15.0
1000698,P00187442,M,18-25,4,A,1,0,2.0,4.0,5.0
1000701,P00268442,,18-25,4,B,0,0,,17.0,
1000702,P00111942,M,36-45,7,B,2,1,8.0,17.0,
1000702,P00086042,M,999,7,Unknown,2,1,,14.0,17.0
1000702,P00190142,M,36-45,7,B,2,1,3.0,4.0,5.0
1000704,P00370042,F,36-45,8,C,2,0,,8.0,16.0
1000707,P0097242,M,36-45,7,C,1,0,1.0,16.0,
1000710,P00114442,M,26-35,20,A,4+,0,,6.0,
1000710,P00230942,M,26-35,20,A,4+,0,5.0,14.0,
1000710,P00303942,M,26-35,20,Unknown,4+,0,,13.0,
1000710,P00346042,M,26-35,20,A,4+,0,6.0,8.0,15.0
1000710,P00333542,,999,20,A,4+,0,,,abc
1000711,P00121642,M,26-35,18,A,4+,0,5.0,14.0,
1000714,P00192642,M,18-25,4,B,2,0,,17.0,
1000714,P00146842,M,18-25,4,B,2,0,6.0,8.0,16.0
1000714,P00186242,M,18-25,4,Unknown,2,0,,5.0,
1000715,P00202242,M,18-25,0,B,1,0,10.0,16.0,
1000720,P00251842,M,18-25,0,B,0,0,,15.0,16.0
1000721,P00317942,F,36-45,9,B,1,0,8.0,16.0,
1000724,P00303442,M,999,13,B,2,1,,8.0,14.0
1000724,P00059442,M,51-55,13,B,2,1,6.0,8.0,16.0
1000728,P00051442,,26-35,6,Unknown,4+,0,,17.0,
1000728,P00196542,M,26-35,6,C,4+,0,5.0,8.0,14.0
1000731,P00330642,M,46-50,3,A,0,1,,,
1000731,P00084742,M,46-50,3,A,0,1,5.0,12.0,14.0
1000731,P00222442,M,46-50,3,A,0,1,,,
1000733,P00126142,M,36-45,16,C,1,1,8.0,16.0,
1000735,P00000542,M,999,14,Unknown,3,0,,,
1000735,P00184942,M,26-35,14,A,3,0,1.0,8.0,17.0
1000735,P00034842,M,26-35,14,A,3,0,,14.0,
1000735,P00358442,M,26-35,14,A,3,0,1.0,15.0,
1000743,P00248942,,0-17,2,A,2,0,,6.0,abc
1000746,P00045342,F,18-25,19,B,3,0,1.0,5.0,17.0
1000749,P00025442,M,36-45,18,Unknown,0,0,,2.0,9.0
1000749,P00048742,M,36-45,18,B,0,0,5.0,,
1000752,P00183942,F,999,3,A,3,0,,4.0,
1000757,P00359742,M,26-35,12,A,1,0,1.0,5.0,
1000757,P00074242,M,26-35,12,A,1,0,,,
1000765,P00161942,M,26-35,17,B,1,0,5.0,8.0,
1000770,P00319042,M,18-25,4,Unknown,2,1,,,
1000772,P00191442,M,18-25,12,C,2,0,1.0,2.0,15.0
1000774,P00035542,,18-25,4,A,4+,0,,4.0,12.0
1000774,P00032042,M,18-25,4,A,4+,0,1.0,2.0,15.0
1000774,P00002142,M,999,4,A,4+,0,,5.0,8.0
1000778,P00155442,M,18-25,17,C,4+,0,1.0,11.0,15.0
1000780,P00345642,M,26-35,17,Unknown,3,0,,15.0,16.0
1000783,P00187842,M,26-35,4,A,2,0,1.0,16.0,
1000785,P00145042,M,18-25,19,C,4+,0,,2.0,5.0
1000788,P00001542,M,26-35,0,C,1,0,1.0,2.0,14.0
1000789,P00200842,M,18-25,1,B,3,1,,,
1000789,P00295842,M,18-25,1,B,3,1,5.0,8.0,
1000789,P00350442,,999,1,Unknown,3,1,,3.0,abc
1000792,P00278642,M,26-35,17,B,2,0,5.0,,
1000793,P00052642,F,36-45,14,C,1,0,,14.0,
1000796,P00277642,M,51-55,6,B,4+,1,2.0,3.0,10.0
1000796,P00036842,M,51-55,6,B,4+,1,,14.0,16.0
1000796,P00241542,M,51-55,6,B,4+,1,1.0,6.0,
1000796,P00112442,M,51-55,6,Unknown,4+,1,,8.0,
1000798,P00258742,F,26-35,20,C,1,1,5.0,,
1000798,P00057642,F,999,20,C,1,1,,15.0,16.0
1000801,P00177942,F,26-35,20,C,4+,0,5.0,8.0,
1000801,P00000142,,26-35,20,C,4+,0,,4.0,5.0
1000801,P00251242,F,26-35,20,C,4+,0,5.0,11.0,
1000802,P00164842,M,26-35,16,Unknown,1,0,,16.0,
1000802,P00208942,M,26-35,16,B,1,0,6.0,,
1000802,P00035542,M,26-35,16,B,1,0,,4.0,12.0
1000806,P00089542,M,36-45,0,C,3,1,5.0,,
1000816,P00085342,M,999,0,C,2,0,,13.0,
1000822,P00010342,F,26-35,1,B,0,1,8.0,14.0,
1000822,P00000542,F,26-35,1,Unknown,0,1,,,
1000824,P00050142,M,36-45,12,A,2,1,5.0,,
1000830,P00006942,,36-45,7,A,3,0,,5.0,abc
1000830,P00332242,M,36-45,7,A,3,0,1.0,16.0,
1000835,P00227742,M,55+,0,C,1,0,,14.0,
1000836,P00305042,M,26-35,11,A,4+,0,11.0,13.0,16.0
1000838,P00002442,M,999,17,Unknown,0,0,,15.0,
1000838,P00183142,M,51-55,17,C,0,0,15.0,,
1000839,P00014842,M,26-35,0,A,2,0,,2.0,5.0
1000840,P00120242,F,26-35,3,C,1,1,8.0,,
1000843,P00306142,M,26-35,7,B,2,1,,,
1000846,P00129642,M,26-35,5,C,3,1,5.0,,
1000847,P00114542,,26-35,7,Unknown,1,1,,,
1000847,P00119442,F,26-35,7,B,1,1,5.0,,
1000849,P00303142,M,999,3,B,2,1,,,
1000850,P00093242,M,36-45,0,A,3,1,8.0,,
1000850,P00241142,M,36-45,0,A,3,1,,,
1000850,P00154442,M,36-45,0,A,3,1,8.0,14.0,
1000854,P00102142,F,26-35,16,Unknown,1,0,,16.0,
1000855,P00040442,F,18-25,2,A,2,1,5.0,14.0,
1000855,P00345042,F,18-25,2,A,2,1,,,
1000858,P00104942,M,36-45,14,B,4+,0,5.0,,
1000859,P00170342,,999,12,B,4+,1,,15.0,abc
1000863,P00223542,M,26-35,7,C,4+,0,1.0,8.0,17.0
1000864,P00252642,F,26-35,0,Unknown,3,0,,,
1000868,P00118742,M,51-55,17,C,4+,0,5.0,11.0,
1000869,P00328042,M,18-25,20,A,4+,1,,14.0,
1000869,P00185842,M,18-25,20,A,4+,1,4.0,5.0,15.0
1000869,P00186142,M,18-25,20,A,4+,1,,2.0,4.0
1000873,P00116142,M,55+,6,C,3,1,10.0,13.0,16.0
1000873,P00266542,M,999,6,Unknown,3,1,,16.0,
1000873,P00304442,M,55+,6,C,3,1,1.0,16.0,
1000877,P00182542,,26-35,0,B,1,1,,11.0,
1000877,P00204342,M,26-35,0,B,1,1,15.0,16.0,
1000878,P00237542,M,18-25,2,C,2,0,,15.0,16.0
1000881,P00125942,M,18-25,14,A,1,0,1.0,2.0,15.0
1000881,P00050142,M,18-25,14,Unknown,1,0,,,
1000881,P00150042,M,18-25,14,A,1,0,8.0,,
1000881,P00307542,M,999,14,A,1,0,,15.0,
1000881,P00271442,M,18-25,14,A,1,0,18.0,,
1000881,P00127742,M,18-25,14,A,1,0,,2.0,15.0
1000884,P00251542,M,0-17,10,C,3,0,11.0,16.0,
1000884,P00184942,,0-17,10,Unknown,3,0,,8.0,abc
1000888,P00058242,F,0-17,10,C,1,0,3.0,4.0,12.0
1000889,P00368542,M,46-50,20,A,1,0,,15.0,
1000889,P00323942,M,46-50,20,A,1,0,8.0,15.0,
1000889,P00154442,M,999,20,A,1,0,,14.0,
1000889,P00225042,M,46-50,20,A,1,0,8.0,,
1000889,P00279942,M,46-50,20,Unknown,1,0,,,
1000891,P00184442,M,26-35,1,C,4+,0,1.0,6.0,8.0
1000891,P00034842,M,26-35,1,C,4+,0,,14.0,
1000897,P00117442,M,26-35,6,B,4+,0,5.0,14.0,
1000897,P00003242,,26-35,6,B,4+,0,,15.0,
1000897,P00029242,M,26-35,6,B,4+,0,8.0,,
1000897,P00193242,M,999,6,Unknown,4+,0,,8.0,
1000899,P00024342,F,26-35,1,B,3,1,8.0,14.0,
1000899,P00059142,F,26-35,1,B,3,1,,14.0,
1000899,P00086742,F,26-35,1,B,3,1,5.0,,
1000899,P00110842,F,26-35,1,B,3,1,,2.0,5.0
1000904,P00304042,M,36-45,20,B,4+,0,5.0,,
1000904,P00005042,M,36-45,20,Unknown,4+,0,,16.0,
1000905,P00270942,F,46-50,12,C,1,0,1.0,2.0,15.0
1000905,P00233442,,999,12,C,1,0,,2.0,abc
1000906,P00230742,M,0-17,10,C,1,0,5.0,,
1000911,P00216142,M,51-55,0,B,3,1,,16.0,
1000911,P00318742,M,51-55,0,B,3,1,1.0,8.0,
1000911,P00070342,M,51-55,0,Unknown,3,1,,2.0,14.0
1000911,P00025442,M,51-55,0,B,3,1,1.0,2.0,9.0
1000911,P00285442,M,51-55,0,B,3,1,,,
1000919,P00221542,F,36-45,1,C,1,0,5.0,15.0,
1000920,P00294442,M,999,4,C,4+,0,,4.0,12.0
1000921,P00289042,M,26-35,17,B,1,0,8.0,,
1000921,P00324842,,26-35,17,Unknown,1,0,,,
1000922,P00036842,M,55+,16,B,2,1,1.0,14.0,16.0
1000923,P00003942,M,26-35,7,C,3,1,,14.0,
1000924,P00219942,M,51-55,17,C,1,1,6.0,16.0,
1000927,P00260142,F,26-35,20,C,1,1,,14.0,
1000929,P00261342,M,26-35,15,A,1,0,1.0,17.0,
1000934,P00327842,F,999,7,Unknown,0,0,,16.0,
1000934,P00163542,F,36-45,7,A,0,0,2.0,4.0,5.0
1000937,P00250642,M,26-35,15,A,2,1,,,
1000939,P00293742,F,26-35,20,C,2,0,8.0,,
1000944,P00255842,,36-45,0,A,3,1,,,abc
1000945,P00142942,M,46-50,7,C,3,0,1.0,2.0,16.0
1000949,P00339842,M,51-55,17,Unknown,4+,1,,14.0,15.0
1000952,P00117442,M,55+,16,C,0,1,5.0,14.0,
