User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1004140,P00135842,T,26-35,0,B,4+,0,5.0,14.0,
1004253,P00088442,Q,46-50,11,B,0,0,99999.0,,abc
1005795,P00265142,L,26-35,1,A,1,1,3.0,12.0,
1005824,P00278442,M,18-25,12,B,1,0,11.0,,
1005576,P0099242,M,26-35,4,C,3,0,8.0,14.0,
1004268,P00274042,T,46-50,20,B,3,0,,,
1001155,P00044442,Q,26-35,12,C,0,0,,16.0,
1005091,P00204742,T,26-35,17,B,1,1,,,
1002231,P00288442,L,51-55,11,Unknown,1,1,,14.0,
1001707,P00025942,M,51-55,1,C,0,1,8.0,14.0,
1005886,P00002942,T,999,20,A,2,0,,15.0,
1005812,P00310642,Q,26-35,7,A,1,1,99999.0,,abc
1002106,P00316842,F,18-25,20,A,3,1,,5.0,
1001297,P00188442,M,26-35,7,A,4+,0,5.0,7.0,
1005795,P00191542,M,26-35,1,A,1,1,,5.0,
1004017,P00307442,M,26-35,14,C,3,0,5.0,8.0,
1002073,P00119242,T,18-25,4,B,4+,0,18.0,,
1001377,P00138442,Q,999,16,B,3,1,,2.0,16.0
1005148,P00230942,L,26-35,20,Unknown,2,1,,14.0,
1003224,P00137542,F,26-35,14,Unknown,3,1,,8.0,16.0
1003841,P00116242,T,46-50,18,A,4+,0,,15.0,
1002624,P00216342,Q,36-45,0,A,1,1,99999.0,4.0,abc
1002786,P00087042,L,26-35,4,A,2,0,10.0,14.0,16.0
1005974,P00165942,T,999,1,Unknown,0,1,,,
1003201,P00102842,M,46-50,7,B,0,1,,,
1005954,P00193042,L,46-50,11,Unknown,2,1,,6.0,16.0
1001628,P00116842,M,18-25,20,B,1,0,2.0,5.0,8.0
1003118,P00346742,Q,999,0,B,1,0,99999.0,16.0,abc
1001330,P00058042,M,55+,1,C,4+,0,8.0,16.0,
1001451,P00189042,T,36-45,20,B,0,0,8.0,,
1004344,P00131042,Q,999,1,A,4+,0,,,
1003270,P00237542,T,18-25,11,C,3,1,,15.0,16.0
1001416,P00011442,T,26-35,14,B,1,1,5.0,14.0,
1002247,P00177842,M,46-50,2,B,2,1,,,
1001010,P00233442,M,26-35,0,A,1,0,1.0,2.0,15.0
1003600,P00111142,,36-45,20,Unknown,4+,1,99999.0,15.0,16.0
1001194,P00154242,T,26-35,1,B,1,1,8.0,,
1000331,P00120242,M,26-35,7,B,1,0,8.0,,
1000624,P00220442,M,26-35,1,Unknown,3,0,,14.0,
1004611,P00254242,T,18-25,4,A,2,0,5.0,11.0,12.0
1005173,P00351142,,0-17,10,C,3,0,99999.0,8.0,17.0
1002781,P00244742,Q,999,4,Unknown,2,1,,,
