User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1001194,P00174442,L,26-35,1,B,1,1,5.0,,
1005048,P00080342,Q,36-45,7,C,1,1,,6.0,8.0
1002416,P00332242,Q,46-50,7,C,3,1,,16.0,
1003589,P00246842,Q,46-50,0,B,1,1,,,
1000999,P00070042,M,26-35,15,B,2,0,1.0,2.0,16.0
1003684,P00247542,M,26-35,17,C,4+,1,8.0,16.0,
1003868,P00145442,M,18-25,12,C,0,0,8.0,15.0,
1000796,P00034042,M,51-55,6,Unknown,4+,1,,2.0,16.0
1002885,P00127942,F,18-25,1,A,2,0,1.0,2.0,5.0
1001601,P00054242,M,26-35,12,C,2,0,,6.0,14.0
1002463,P00228442,M,26-35,7,C,0,0,,17.0,
1002458,P00178942,M,26-35,7,C,3,1,5.0,8.0,
1000017,P00033142,M,51-55,1,C,0,0,2.0,8.0,
1003471,P00261142,M,18-25,4,A,1,0,1.0,17.0,
1003430,P00323942,L,46-50,1,B,1,1,8.0,15.0,
1004084,P00290142,,55+,13,Unknown,0,0,99999.0,,
1001243,P00116842,L,36-45,15,Unknown,4+,1,,5.0,8.0
1005904,P00057642,L,999,12,Unknown,1,0,,15.0,16.0
1003648,P00034442,T,18-25,4,Unknown,1,0,,14.0,16.0
1002101,P00159542,Q,999,16,C,1,1,,15.0,16.0
1005273,P00271242,,55+,20,B,3,1,99999.0,14.0,
1002279,P00058642,M,51-55,7,B,2,1,18.0,,
1001781,P00241642,F,36-45,0,C,2,0,1.0,2.0,11.0
1001465,P00313642,M,51-55,16,B,4+,1,6.0,10.0,
1005767,P00329342,M,26-35,2,B,0,0,5.0,,
1005015,P00265242,Q,36-45,6,B,2,1,,8.0,
1005759,P00057942,F,26-35,1,A,2,0,1.0,2.0,6.0
1000026,P00138342,M,26-35,7,B,2,1,8.0,14.0,
