User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1002072,P00221442,F,51-55,12,C,1,0,1.0,2.0,5.0
1000674,P00062842,M,26-35,17,C,4+,0,1.0,2.0,13.0
1004470,P00270942,M,36-45,12,C,3,1,1.0,2.0,15.0
1005302,P00190542,T,0-17,10,A,1,0,3.0,4.0,
1001766,P00230842,Q,46-50,0,Unknown,0,1,,,
1000524,P00129242,M,18-25,0,A,0,0,5.0,,
1000721,P00212942,T,36-45,9,B,1,0,,,
1005265,P00348742,,46-50,1,Unknown,2,1,99999.0,,
1003208,P0096342,M,26-35,14,B,4+,0,,,
1000148,P00127542,L,51-55,17,B,3,1,1.0,2.0,15.0
1003489,P00220442,T,18-25,4,A,1,0,,14.0,
1002242,P00198242,M,18-25,4,A,2,0,2.0,4.0,9.0
1005042,P00042242,T,18-25,2,A,4+,1,5.0,15.0,
1001505,P00089342,M,51-55,11,C,3,1,8.0,,
1004675,P00321742,Q,18-25,4,Unknown,2,0,,8.0,17.0
1002144,P00341942,M,18-25,0,C,1,1,,15.0,16.0
1005116,P00283842,L,999,6,Unknown,0,1,,,
1003597,P00119642,M,26-35,17,C,1,1,1.0,2.0,8.0
1001749,P00183142,Q,26-35,2,B,1,1,,,
1000403,P00197342,,18-25,4,A,2,0,99999.0,2.0,
1005217,P00046742,T,26-35,17,B,3,0,,2.0,15.0
1002012,P00201542,Q,999,4,B,3,1,,,
1001030,P00114942,Q,999,7,C,2,1,,15.0,16.0
1003177,P00117442,L,26-35,6,Unknown,3,0,,14.0,
1000268,P00275142,Q,18-25,12,C,1,0,,8.0,
1002237,P00293042,F,36-45,6,B,1,0,8.0,,
1005318,P00050942,Q,18-25,17,Unknown,4+,1,,8.0,
1000977,P00295342,L,999,2,Unknown,0,0,,8.0,
1000669,P00051442,Q,999,17,B,2,0,,17.0,
1005526,P00289642,F,36-45,2,A,0,0,8.0,,
1003821,P00366142,T,26-35,20,A,2,1,6.0,,
1000791,P00183242,M,36-45,7,B,1,0,5.0,15.0,
1005788,P00258242,M,26-35,0,A,4+,0,5.0,,
1001665,P00108842,Q,46-50,17,B,2,0,,15.0,
1001448,P00206342,L,26-35,3,A,1,0,5.0,8.0,
1003109,P00322142,T,999,11,B,4+,0,99999.0,14.0,abc
1005971,P00221442,M,36-45,7,C,1,0,1.0,2.0,5.0
1005423,P00286742,F,51-55,5,C,0,1,1.0,16.0,
1005223,P00190342,Q,999,10,C,1,1,99999.0,12.0,abc
1005491,P00318742,M,18-25,7,A,1,0,1.0,8.0,
1004355,P00025442,T,999,14,Unknown,0,0,,2.0,9.0
1000190,P00145042,T,26-35,17,A,1,0,1.0,2.0,5.0
1003526,P00250542,T,36-45,2,B,1,1,4.0,5.0,
1002477,P00356942,Q,999,0,B,1,1,,17.0,
1005880,P00068442,T,999,1,A,1,1,,,
1000184,P00190142,F,26-35,0,C,4+,1,3.0,4.0,5.0
1002327,P00237642,M,18-25,10,C,2,0,5.0,14.0,
1002484,P00233342,,46-50,5,B,0,0,99999.0,15.0,16.0
1005970,P00243942,,36-45,11,B,1,0,99999.0,2.0,15.0
1005628,P00044442,M,18-25,4,B,1,0,1.0,16.0,
1000926,P00195742,M,0-17,10,C,1,0,,4.0,
1005413,P00192542,M,36-45,1,B,1,0,1.0,2.0,9.0
1000462,P00165442,Q,999,16,C,1,1,,15.0,16.0
1005775,P00238742,L,26-35,11,A,4+,0,13.0,,
1002629,P00129642,Q,999,11,C,0,1,,,
1000808,P00106042,Q,999,7,Unknown,1,1,,,
1005846,P00025442,M,46-50,16,C,1,1,1.0,2.0,9.0
1000386,P00025442,Q,26-35,0,A,1,1,,2.0,9.0
1005831,P00000242,M,26-35,1,A,2,1,2.0,4.0,9.0
1000724,P00317842,Q,999,13,B,2,1,,,
1004053,P00191642,M,26-35,18,B,1,0,3.0,4.0,12.0
1001902,P00016042,M,26-35,19,C,1,0,,16.0,
1000169,P00013742,,26-35,7,B,3,0,99999.0,,
1001044,P00106742,T,26-35,20,A,0,0,,5.0,
1005070,P00034742,M,26-35,2,A,0,0,5.0,14.0,17.0
1003742,P00173942,T,26-35,0,B,0,1,1.0,5.0,6.0
1005979,P00031142,Q,26-35,1,B,1,1,,,
1001492,P00030842,T,26-35,12,A,0,1,1.0,2.0,15.0
1001761,P00059642,Q,999,0,C,2,0,,2.0,3.0
1002701,P00049442,M,46-50,1,A,3,1,1.0,8.0,
1000611,P00211142,T,36-45,0,C,1,0,5.0,,
1004681,P00227742,T,36-45,15,C,2,0,5.0,14.0,
1000439,P00121142,Q,36-45,14,B,3,1,99999.0,,abc
1002237,P00102242,F,36-45,6,B,1,0,,12.0,
1004579,P00062842,L,18-25,4,B,1,1,1.0,2.0,13.0
1001639,P00163442,T,26-35,17,B,1,0,,8.0,13.0
1000631,P00200642,M,36-45,17,C,3,1,10.0,16.0,
1001752,P00142942,L,26-35,3,B,1,0,1.0,2.0,16.0
1001418,P00020342,M,18-25,4,A,1,1,1.0,2.0,
1000240,P00249542,M,51-55,17,A,1,1,1.0,5.0,15.0
1001637,P00317942,M,55+,0,B,2,1,8.0,16.0,
1005465,P00196742,F,26-35,0,A,0,1,8.0,,
1005425,P00031042,Q,999,4,B,1,0,,,
1001671,P00049342,Q,36-45,0,B,2,0,,,
1001579,P00302342,T,26-35,0,A,0,0,,,
1001239,P00302842,L,26-35,20,B,1,0,8.0,13.0,
1003217,P00023642,F,36-45,0,A,0,0,8.0,12.0,
1004810,P00182742,Q,999,12,B,0,0,,2.0,14.0
1004344,P00015442,Q,999,1,A,4+,0,99999.0,,abc
1003045,P00249542,T,46-50,1,B,2,1,,5.0,15.0
1001449,P00248942,M,36-45,20,A,1,1,1.0,6.0,14.0
1000624,P00111042,M,26-35,1,B,3,0,15.0,,
1004915,P00028842,M,26-35,12,B,2,1,6.0,8.0,
1005492,P00214642,M,18-25,4,A,4+,1,11.0,13.0,16.0
1002324,P00265242,T,999,17,C,3,0,99999.0,8.0,abc
1002314,P00267542,F,26-35,1,A,4+,0,,16.0,
1001647,P00059742,M,18-25,18,B,0,0,1.0,11.0,15.0
1000943,P00286542,F,46-50,12,C,0,1,8.0,,
1004328,P00058142,T,51-55,3,C,1,1,3.0,4.0,12.0
1003569,P00042242,Q,18-25,2,B,1,0,99999.0,15.0,abc
1000102,P00139542,M,36-45,19,C,3,0,,,
1001059,P00010842,Q,26-35,0,B,3,0,,16.0,
1000319,P00047742,F,51-55,6,B,3,1,16.0,,
1000454,P00228642,M,26-35,20,C,2,1,5.0,18.0,
1003193,P00021742,M,26-35,0,C,4+,1,5.0,,
1002877,P00340942,M,36-45,1,C,1,0,8.0,,
1005453,P00151742,Q,18-25,4,C,1,0,,15.0,16.0
1003885,P00019342,M,26-35,12,B,4+,1,1.0,6.0,15.0
1004443,P00022942,L,55+,2,Unknown,1,1,,8.0,
1000386,P00067142,M,26-35,0,A,1,1,5.0,,
1001722,P00075442,M,36-45,0,C,4+,0,5.0,11.0,
1004535,P00221642,M,18-25,19,B,1,0,5.0,15.0,
1003663,P00088042,L,36-45,9,B,1,0,1.0,2.0,
1002029,P00282042,Q,26-35,12,A,0,0,,15.0,
1004026,P00208942,Q,26-35,7,C,2,0,,,
1001264,P0098442,M,26-35,1,A,3,0,7.0,8.0,
1003778,P00210442,M,26-35,0,B,4+,1,,,
1003280,P00298242,M,26-35,7,B,1,0,8.0,,
1004517,P00338542,F,18-25,1,A,0,1,1.0,,
1004726,P00028842,F,36-45,16,C,2,1,6.0,8.0,
1004408,P00255342,T,46-50,2,B,1,1,8.0,,
1001358,P00233542,M,36-45,17,Unknown,1,1,,15.0,
1002788,P00189842,M,55+,1,B,0,1,3.0,4.0,5.0
1004543,P00015542,Q,999,2,A,0,0,99999.0,2.0,abc
1001318,P00043542,Q,999,16,B,4+,1,,,
1004591,P00035942,M,26-35,15,A,3,0,,5.0,18.0
1002700,P00102142,Q,26-35,7,C,2,1,,16.0,
1005441,P00136542,M,51-55,7,C,0,1,5.0,8.0,
1004260,P00268442,Q,26-35,16,C,3,1,,17.0,
1002599,P00071442,T,999,12,B,2,0,,17.0,
1004931,P00234542,M,51-55,17,Unknown,3,1,,,
1001147,P00113542,Q,26-35,20,B,3,1,,17.0,
1001273,P00086242,M,36-45,2,C,3,1,10.0,,
1003490,P00334242,M,26-35,0,C,4+,1,1.0,8.0,
1001835,P00101842,M,26-35,19,B,3,0,6.0,16.0,
1003367,P00247642,Q,999,16,Unknown,1,1,,,
1001387,P00205442,F,51-55,13,B,1,1,5.0,8.0,14.0
1002522,P00113242,T,18-25,11,A,1,0,,6.0,8.0
1001228,P00120042,Q,26-35,1,C,4+,1,99999.0,2.0,abc
1000520,P00062842,F,36-45,20,A,2,0,,2.0,13.0
1002621,P00069342,M,18-25,0,C,1,0,5.0,,
1001214,P00175242,M,55+,13,C,1,1,2.0,,
1005555,P00070342,M,0-17,10,B,2,0,1.0,2.0,14.0
1003123,P00255842,Q,999,2,B,3,0,99999.0,,abc
1003447,P00114942,T,26-35,12,B,0,0,,15.0,16.0
1005659,P00157642,T,26-35,0,C,3,1,1.0,14.0,16.0
1001124,P00343042,Q,999,2,B,4+,1,99999.0,18.0,abc
1001635,P00115542,L,26-35,0,Unknown,1,0,,,
1002566,P00058242,M,36-45,17,B,3,0,3.0,4.0,12.0
1000698,P00090842,Q,999,4,A,1,0,,15.0,
1004305,P00129042,Q,46-50,17,B,1,1,,11.0,
1003998,P00124342,M,46-50,0,C,4+,1,11.0,,
1005429,P00041242,T,26-35,1,B,3,0,8.0,14.0,
1000364,P00148642,Q,36-45,1,C,3,0,,10.0,13.0
1001841,P00278642,Q,18-25,0,C,2,0,,,
1001440,P00326642,Q,999,12,C,1,0,,,
1002588,P00291442,F,55+,13,C,1,1,5.0,8.0,
1002419,P00057242,M,26-35,0,B,3,1,5.0,,
1000270,P00000242,M,51-55,14,Unknown,2,1,,4.0,9.0
1004554,P00199442,,26-35,9,C,3,1,99999.0,9.0,
1001430,P00111142,Q,18-25,4,Unknown,2,1,,15.0,16.0
1001609,P00278642,T,36-45,9,B,3,0,,,
1005684,P00127642,M,18-25,16,A,1,0,1.0,2.0,15.0
1001172,P00073742,F,26-35,0,A,2,1,8.0,14.0,
1005686,P00123842,M,55+,16,A,1,1,11.0,15.0,
1003406,P00271142,F,26-35,7,C,4+,0,5.0,,
1003464,P00284042,F,26-35,14,B,4+,1,,17.0,
1003154,P00043342,Q,999,4,A,0,0,,14.0,
1001758,P00052242,F,26-35,0,Unknown,1,0,,,
1003401,P00316442,M,36-45,7,B,1,0,,14.0,
1002073,P00247042,T,18-25,4,B,4+,0,5.0,14.0,
1002323,P00181842,M,36-45,3,B,1,1,,,
1002187,P00173042,M,46-50,16,C,1,1,13.0,15.0,16.0
1001150,P00111442,Q,26-35,20,A,1,0,,,
1004732,P00173342,L,26-35,14,B,2,1,1.0,6.0,14.0
1001772,P00214442,Q,999,2,C,1,0,,,
1002030,P00225842,Q,999,4,Unknown,1,0,,4.0,15.0
1002043,P00139542,M,26-35,14,C,1,1,5.0,,
1000731,P00132242,Q,999,3,A,0,1,,,
1000325,P00077942,F,51-55,3,A,1,0,5.0,,
1001223,P00070242,M,26-35,2,C,4+,0,5.0,11.0,
1005774,P00100842,M,18-25,4,A,2,1,5.0,,
1002070,P00035942,Q,36-45,6,A,0,0,,5.0,18.0
1003966,P00041942,M,26-35,0,C,2,1,5.0,18.0,
1003010,P00155442,M,26-35,12,A,0,0,,11.0,15.0
1001285,P00022442,Q,999,4,A,0,1,,16.0,
1003489,P00110842,L,18-25,4,A,1,0,1.0,2.0,5.0
1002637,P00214442,F,36-45,20,B,1,0,,,
1005960,P00152742,F,46-50,0,C,1,1,5.0,,
1001974,P00233642,M,36-45,17,B,1,0,1.0,15.0,
1002383,P00053942,T,999,14,B,3,0,99999.0,2.0,abc
1002737,P00178742,L,999,3,Unknown,3,0,,,
1000319,P00250642,Q,51-55,6,Unknown,3,1,99999.0,,abc
1005810,P00112442,M,51-55,16,C,4+,1,6.0,8.0,
1003945,P00051842,Q,46-50,1,B,2,0,,8.0,
