User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1002238,P00325742,,26-35,4,B,2,0,99999.0,9.0,
1005344,P00225042,F,51-55,1,C,3,0,8.0,,
1000386,P00012142,M,26-35,0,A,1,1,5.0,,
1005668,P00232542,,26-35,3,C,0,0,99999.0,,
1000951,P00277642,M,46-50,2,B,4+,1,,3.0,10.0
1001983,P00078542,Q,999,14,A,3,0,,2.0,16.0
1000934,P00085242,F,36-45,7,A,0,0,,14.0,17.0
1004715,P00127842,T,26-35,2,B,3,0,1.0,2.0,15.0
1002067,P00345842,M,51-55,16,B,2,0,,8.0,14.0
1000839,P00085342,Q,999,0,A,2,0,99999.0,13.0,abc
1003641,P00130642,M,26-35,0,B,1,0,11.0,16.0,
1003003,P00189742,Q,999,15,B,3,0,,4.0,
1005083,P00089342,M,26-35,4,B,4+,1,,,
1003539,P00212942,F,26-35,4,A,1,1,,,
1005744,P00119742,L,26-35,4,A,2,0,5.0,8.0,12.0
1004784,P00190042,Q,999,6,Unknown,1,0,99999.0,4.0,abc
1003947,P00086342,M,26-35,0,C,3,0,8.0,,
1004489,P00173542,M,18-25,4,Unknown,1,0,,8.0,
1000958,P00115342,T,36-45,2,Unknown,3,0,,8.0,14.0
1001793,P00058042,,26-35,4,Unknown,1,0,99999.0,16.0,
1003077,P00173842,T,18-25,4,Unknown,2,0,,2.0,15.0
1004448,P00159542,M,26-35,14,A,0,0,10.0,15.0,16.0
1001711,P00016142,T,18-25,4,C,3,0,5.0,8.0,
1002288,P00177842,M,0-17,10,B,2,0,,,
1002261,P00307542,Q,999,5,C,1,0,,15.0,
1002164,P00313542,M,36-45,0,B,3,0,,8.0,
1004033,P00023042,M,26-35,6,B,1,0,5.0,14.0,
1003823,P00145942,M,55+,7,B,1,0,6.0,8.0,13.0
1005113,P00003442,M,26-35,0,A,3,1,4.0,5.0,8.0
1003330,P00240442,F,36-45,1,C,2,1,6.0,16.0,
1004626,P00057342,M,26-35,14,B,4+,0,4.0,5.0,
1003031,P00335242,M,18-25,4,A,3,0,5.0,8.0,
1005738,P00211942,M,26-35,12,A,1,1,8.0,,
1002124,P00128042,M,26-35,0,B,1,1,1.0,5.0,18.0
1004186,P00253042,L,26-35,7,B,1,1,8.0,,
1003261,P00127742,M,46-50,20,B,1,1,1.0,2.0,15.0
1002665,P00120042,Q,36-45,11,Unknown,1,0,,2.0,
1003908,P00117242,M,26-35,0,B,2,0,8.0,17.0,
1001165,P00365242,M,26-35,12,B,1,1,5.0,8.0,
1000849,P00326942,L,999,3,Unknown,2,1,,14.0,
1002820,P00149342,F,36-45,0,A,2,0,13.0,16.0,
1004682,P00212242,M,26-35,7,B,3,1,8.0,,
1002457,P00179142,T,999,0,Unknown,0,1,,,
1003116,P0096442,L,26-35,12,C,4+,0,4.0,5.0,12.0
1004521,P00291042,Q,999,12,B,1,0,99999.0,,abc
1001528,P00025442,M,26-35,15,C,1,0,1.0,2.0,9.0
1005097,P00085942,T,55+,16,C,3,0,,4.0,8.0
1001286,P00220942,Q,36-45,17,A,1,0,99999.0,,abc
1001561,P00211942,F,18-25,4,C,2,0,,,
1001727,P00274442,Q,999,16,B,2,1,,18.0,
1001297,P00242742,Q,999,7,A,4+,0,99999.0,2.0,abc
1000033,P00177742,T,46-50,3,A,1,1,8.0,,
1005636,P00178442,M,26-35,7,Unknown,0,1,,,
1005103,P00170342,F,36-45,16,C,1,0,1.0,15.0,
1001335,P00157342,M,36-45,0,C,1,0,8.0,,
1001029,P00177242,,26-35,0,B,0,0,99999.0,,
1005107,P00142142,Q,46-50,0,Unknown,0,0,99999.0,2.0,abc
1005888,P00057542,M,26-35,20,B,1,0,,4.0,5.0
1001538,P00048742,,26-35,3,C,2,0,99999.0,,
1004028,P00173342,Q,26-35,4,A,2,0,,6.0,14.0
1004277,P00193342,M,36-45,16,Unknown,0,0,,16.0,
1000302,P00040842,T,18-25,4,B,4+,0,2.0,4.0,
1005812,P00088842,F,26-35,7,A,1,1,,,
1002978,P00113442,T,36-45,20,Unknown,1,0,,5.0,
1001448,P00084342,Q,999,3,A,1,0,,16.0,
1004021,P00177942,L,51-55,20,B,1,1,5.0,8.0,
1004362,P00171042,M,26-35,17,B,4+,0,,,
1002498,P00303942,Q,55+,18,C,1,1,99999.0,13.0,abc
1004979,P00281842,M,36-45,2,B,1,1,5.0,,
1005458,P00310442,F,18-25,2,A,1,0,8.0,,
1005553,P00110942,Q,36-45,3,C,3,0,,2.0,
1002063,P00208842,M,26-35,4,A,3,0,,16.0,
1003483,P00116142,F,46-50,7,B,0,1,10.0,13.0,16.0
1000183,P00090842,T,999,1,B,1,1,,15.0,
1002350,P00182642,M,18-25,4,C,1,1,,4.0,9.0
1003829,P00350942,F,26-35,1,B,1,0,3.0,4.0,5.0
1000278,P00254242,M,46-50,18,C,4+,1,5.0,11.0,12.0
1005536,P00110342,M,26-35,16,B,2,1,7.0,,
1001395,P00233642,Q,26-35,2,B,1,1,,15.0,
1002478,P00116242,T,51-55,1,A,0,0,8.0,15.0,
1003658,P00121342,Q,999,7,Unknown,4+,0,,5.0,18.0
1000155,P00274642,L,36-45,12,C,4+,1,4.0,5.0,
1001794,P00171842,M,26-35,11,B,1,0,8.0,14.0,
1003540,P00286642,M,18-25,17,B,2,1,11.0,14.0,
1000272,P00346342,,18-25,0,A,1,0,99999.0,15.0,
1004111,P00120742,L,26-35,15,Unknown,4+,0,,12.0,17.0
1003850,P00229342,L,18-25,3,B,0,0,5.0,14.0,
1000855,P00251242,F,18-25,2,A,2,1,,11.0,
1002436,P00105342,T,26-35,7,B,2,0,1.0,2.0,15.0
1003474,P00222542,Q,36-45,11,C,4+,1,,8.0,
1004802,P00184042,,55+,1,B,3,1,99999.0,8.0,
1005492,P00033442,M,18-25,4,A,4+,1,4.0,,
1001667,P00080342,,51-55,16,B,4+,0,99999.0,6.0,8.0
1000302,P0099242,M,18-25,4,B,4+,0,8.0,14.0,
1000789,P00295842,M,18-25,1,B,3,1,5.0,8.0,
1004904,P00032942,M,51-55,15,B,1,1,15.0,16.0,
1001442,P00346242,M,18-25,2,A,3,0,1.0,15.0,
1003705,P00041442,M,46-50,7,B,1,1,13.0,14.0,16.0
1001501,P00050742,M,26-35,11,A,3,0,5.0,,
1005630,P00361642,M,36-45,17,B,1,0,5.0,,
1001532,P00289342,M,18-25,14,C,3,0,5.0,8.0,14.0
1003618,P00169742,M,55+,17,A,4+,1,1.0,8.0,15.0
1005492,P00250942,L,999,4,Unknown,4+,1,,16.0,
1000975,P00144242,Q,999,0,B,2,1,,14.0,
1002206,P00004142,T,46-50,7,B,1,1,8.0,17.0,
1004381,P00180342,Q,26-35,4,B,3,1,,,
1005015,P00052842,M,36-45,6,B,2,1,10.0,15.0,
1001019,P00264242,M,36-45,1,A,4+,1,8.0,,
1002176,P00177342,L,0-17,19,B,1,0,8.0,,
1002010,P00053342,M,18-25,4,B,0,0,1.0,2.0,4.0
1004225,P00166642,F,26-35,3,A,4+,0,8.0,,
1000053,P00217142,M,26-35,0,Unknown,1,0,,15.0,
1003771,P00120042,M,26-35,1,B,0,0,1.0,2.0,
1004637,P00288042,Q,999,9,B,0,1,,,
1004509,P00282642,L,26-35,7,C,0,1,5.0,,
1002446,P00346042,M,18-25,7,B,0,0,6.0,8.0,15.0
1002329,P00175742,Q,55+,15,C,1,1,,17.0,
1000981,P00349942,Q,999,20,B,2,1,,5.0,
1001915,P00026042,M,51-55,13,C,1,0,8.0,14.0,17.0
1005795,P00228642,L,999,1,Unknown,1,1,,18.0,
1000748,P00264242,T,26-35,0,C,4+,0,8.0,,
1003737,P00205442,Q,26-35,14,C,3,0,,8.0,14.0
1006035,P0095642,T,26-35,1,C,3,0,,,
1005301,P00235542,L,26-35,17,C,1,1,11.0,16.0,
1001172,P00120542,F,26-35,0,A,2,1,8.0,14.0,
1002907,P00085942,F,36-45,5,A,4+,0,2.0,4.0,8.0
1003727,P00022942,M,36-45,7,B,1,0,5.0,8.0,
1003517,P00358442,M,18-25,12,C,3,0,1.0,15.0,
1004448,P00208942,M,26-35,14,A,0,0,,,
1000757,P00074642,M,26-35,12,A,1,0,5.0,9.0,14.0
1005762,P00110542,L,999,6,Unknown,2,1,,,
1002581,P00087342,M,26-35,11,A,1,0,5.0,14.0,16.0
1003886,P00003242,T,36-45,7,A,4+,1,8.0,15.0,
1005492,P00021442,M,18-25,4,A,4+,1,8.0,,
1004794,P0097242,F,36-45,0,C,0,0,1.0,16.0,
1005558,P00242742,M,0-17,10,Unknown,2,0,,2.0,9.0
1001974,P00163442,Q,999,17,B,1,0,99999.0,8.0,abc
1002247,P00323442,M,46-50,2,B,2,1,5.0,9.0,
1001484,P00026642,M,26-35,12,Unknown,1,0,,,
1002784,P00211242,M,51-55,20,C,2,1,,12.0,
1001564,P00304542,Q,51-55,1,C,1,1,,5.0,
1001939,P00319842,F,36-45,2,Unknown,3,0,,5.0,
1000514,P00086442,M,26-35,2,A,1,1,8.0,13.0,15.0
1004028,P00322042,,26-35,4,Unknown,2,0,99999.0,8.0,
1003255,P00057442,F,26-35,15,C,1,1,5.0,14.0,16.0
1004829,P00248142,M,26-35,0,B,2,0,,,
1000659,P00196542,L,26-35,0,C,4+,0,5.0,8.0,14.0
1003891,P00188842,F,55+,16,A,1,1,8.0,,
1005853,P00217242,T,999,19,Unknown,1,1,,15.0,
1001922,P00003442,F,26-35,7,B,4+,0,4.0,5.0,8.0
1005142,P00075342,L,999,1,Unknown,1,1,,2.0,16.0
1002174,P00212942,L,51-55,12,Unknown,1,1,,,
1005788,P00040242,M,26-35,0,A,4+,0,5.0,16.0,
1001473,P00221142,M,26-35,14,B,0,0,1.0,,
1003519,P00259342,F,26-35,14,Unknown,1,1,,9.0,
1003649,P00274042,Q,26-35,0,Unknown,2,0,,,
1002020,P00134342,T,26-35,7,B,0,1,5.0,,
1003929,P00220342,M,26-35,5,B,1,1,,,
1005980,P00285842,L,55+,1,Unknown,3,0,,,
1000830,P00256542,T,36-45,7,A,3,0,6.0,13.0,
