User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1005794,P0094742,M,36-45,17,Unknown,1,0,,4.0,5.0
1002528,P00262342,M,55+,0,A,1,0,15.0,16.0,
1002211,P00204942,Q,999,6,Unknown,2,1,,8.0,
1004560,P00104442,M,26-35,0,Unknown,1,0,,,
1005124,P00040442,T,999,2,Unknown,1,0,,14.0,
1000369,P00052642,Q,999,1,B,2,0,,14.0,
1004028,P00119742,M,26-35,4,A,2,0,,8.0,12.0
1004653,P00010742,M,36-45,12,B,3,1,,8.0,17.0
1002223,P00294142,M,26-35,2,B,0,1,,8.0,15.0
1003792,P00110142,,26-35,6,A,1,0,99999.0,,
1002743,P00225542,M,26-35,14,B,2,0,5.0,8.0,
1000891,P00029142,M,26-35,1,C,4+,0,,,
1003320,P0096142,M,26-35,1,B,1,1,3.0,4.0,
1001911,P00117942,Q,999,4,Unknown,0,0,,15.0,
1001958,P00074142,F,26-35,1,B,3,0,3.0,4.0,12.0
1002129,P00238942,M,26-35,5,B,1,0,8.0,14.0,
1004014,P00256842,,26-35,0,Unknown,2,1,99999.0,,
1001068,P00011842,F,18-25,4,B,2,0,,14.0,
1002771,P00249642,M,18-25,1,A,4+,0,3.0,5.0,
1000566,P00233542,L,26-35,17,Unknown,3,0,,15.0,
1005794,P00116142,M,36-45,17,Unknown,1,0,,13.0,16.0
1001019,P00003042,Q,999,1,A,4+,1,,,
1001206,P00111142,F,51-55,7,C,1,1,,15.0,16.0
1002703,P00269942,L,36-45,11,C,4+,1,1.0,2.0,
1005563,P00135742,F,26-35,7,C,3,0,6.0,8.0,
1001125,P00283942,F,18-25,4,B,2,0,5.0,,
1001297,P00323942,Q,999,7,A,4+,0,,15.0,
1001920,P0094342,L,999,7,Unknown,1,0,,5.0,18.0
1003836,P00303442,F,51-55,8,B,1,0,1.0,8.0,14.0
