User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1000970,P00053942,M,26-35,0,B,4+,1,,2.0,5.0
1005754,P0099342,F,18-25,1,A,2,0,5.0,8.0,
1005404,P00323942,M,26-35,0,C,4+,1,,15.0,
1005042,P0094842,F,18-25,2,A,4+,1,,8.0,
1004659,P00289242,F,26-35,14,C,0,0,1.0,8.0,
1004659,P00048742,T,26-35,14,C,0,0,5.0,,
1002803,P00033942,M,26-35,7,Unknown,3,0,,,
1000551,P00116042,Q,999,20,A,4+,1,,,
1004227,P00281542,M,26-35,19,A,0,0,,,
1005772,P00330242,Q,999,7,C,1,0,,,
1002985,P00157542,Q,18-25,4,A,2,1,,14.0,
1003129,P00221342,T,26-35,7,B,2,0,1.0,2.0,5.0
1005511,P00205942,Q,999,1,Unknown,1,1,,8.0,14.0
1002868,P00182742,M,36-45,12,B,3,0,1.0,2.0,14.0
1000516,P00221542,Q,55+,14,C,2,0,,15.0,
1003418,P00073642,L,18-25,3,Unknown,4+,0,,,
1001121,P00204742,T,55+,7,Unknown,4+,1,99999.0,,
1003394,P00008642,M,36-45,7,B,4+,0,4.0,5.0,
1005138,P00262242,M,26-35,17,Unknown,0,0,,11.0,16.0
1005516,P00057742,Q,51-55,16,C,3,1,,8.0,18.0
1001653,P00265242,Q,999,0,A,4+,0,,8.0,
1001260,P00278042,M,26-35,17,B,0,0,1.0,,
1002641,P00000142,L,26-35,6,Unknown,1,1,99999.0,4.0,5.0
1002193,P00042742,M,0-17,10,C,1,0,5.0,14.0,
1004352,P00268442,T,18-25,4,B,0,0,8.0,17.0,
1004922,P00059442,M,18-25,17,C,1,0,6.0,8.0,16.0
1003884,P00259342,L,18-25,4,Unknown,1,1,,9.0,
1000869,P00058442,M,18-25,20,A,4+,1,5.0,14.0,
1004318,P00190842,Q,999,5,B,3,0,,5.0,12.0
1005563,P00026442,T,26-35,7,C,3,0,8.0,14.0,
1000883,P00198042,F,36-45,14,Unknown,0,0,,16.0,
1001192,P00059442,Q,999,16,A,1,1,,8.0,16.0
1000881,P00102342,Q,18-25,14,A,1,0,,14.0,17.0
1005995,P00245642,F,36-45,1,C,2,1,,11.0,12.0
1002503,P00227742,Q,36-45,17,Unknown,3,1,,14.0,
1003934,P00110942,T,26-35,0,B,2,0,1.0,2.0,
