User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1005193,P00114942,M,36-45,12,B,2,1,1.0,15.0,16.0
1005198,P00064042,F,18-25,4,B,0,0,,4.0,12.0
1005205,P00030842,M,26-35,1,B,0,1,1.0,2.0,15.0
1005226,P00277442,M,36-45,0,B,1,0,1.0,6.0,15.0
1005236,P00145042,M,26-35,14,C,1,1,,2.0,5.0
1005283,P00114942,M,18-25,2,C,1,1,1.0,15.0,16.0
1005306,P00244042,F,26-35,17,B,4+,0,1.0,2.0,15.0
1005307,P00192542,,26-35,5,C,1,0,,2.0,9.0
1005312,P00000142,M,26-35,1,A,1,0,3.0,4.0,5.0
1005318,P00111142,M,18-25,17,B,4+,1,1.0,15.0,16.0
1005319,P00278942,M,18-25,17,B,1,0,1.0,2.0,3.0
1005326,P00119742,M,26-35,2,A,1,1,5.0,8.0,12.0
1005333,P00002142,F,26-35,7,A,4+,0,,5.0,8.0
1005345,P00113342,F,26-35,17,C,2,1,1.0,8.0,17.0
1005367,P00249542,M,18-25,4,A,1,0,1.0,5.0,15.0
1005367,P00364442,M,18-25,4,A,1,0,1.0,2.0,9.0
1005393,P00001142,M,36-45,7,C,2,0,5.0,8.0,14.0
1005397,P00080342,M,18-25,0,B,2,1,1.0,6.0,8.0
1005397,P00057442,M,18-25,0,B,2,1,5.0,14.0,16.0
1005412,P00000142,M,26-35,12,A,3,0,3.0,4.0,5.0
1005422,P00313442,M,51-55,7,A,2,1,5.0,6.0,8.0
1005441,P00223542,M,51-55,7,C,0,1,,8.0,17.0
1005448,P00273442,M,46-50,19,A,4+,0,,14.0,17.0
1005450,P00053842,M,18-25,12,A,1,0,4.0,5.0,12.0
1005451,P00148642,F,26-35,1,A,3,1,6.0,10.0,13.0
1005453,P00127342,M,18-25,4,C,1,0,1.0,2.0,15.0
1005455,P00046742,F,18-25,17,C,4+,0,,2.0,15.0
1005466,P00112542,M,26-35,12,B,1,0,1.0,11.0,15.0
1005479,P00108542,M,36-45,1,C,4+,0,5.0,8.0,14.0
1005484,P00159542,M,46-50,17,C,4+,1,10.0,15.0,16.0
1005501,P00324442,M,26-35,2,A,3,0,11.0,13.0,16.0
1005501,P00304642,M,26-35,2,A,3,0,,14.0,15.0
1005501,P00188742,M,26-35,2,A,3,0,8.0,14.0,17.0
1005506,P00086442,F,18-25,14,A,1,0,8.0,13.0,15.0
1005511,P00053942,M,46-50,1,B,1,1,1.0,2.0,5.0
1005512,P00186642,F,26-35,17,B,2,1,2.0,4.0,15.0
1005526,P00115742,F,36-45,2,A,0,0,,10.0,16.0
1005530,P00034742,F,18-25,4,B,0,0,,14.0,17.0
1005530,P00188542,F,18-25,4,B,0,0,5.0,8.0,14.0
1005530,P00330342,F,18-25,4,B,0,0,,11.0,16.0
1005531,P00112542,M,51-55,17,C,0,1,1.0,11.0,15.0
1005536,P00000642,M,26-35,16,B,2,1,1.0,6.0,16.0
1005538,P00059642,M,46-50,12,B,2,1,,2.0,3.0
1005542,P00085242,M,46-50,7,C,1,1,8.0,14.0,17.0
1005564,P0096042,M,46-50,20,B,0,0,3.0,4.0,12.0
1005565,P00030842,M,18-25,17,C,2,0,,2.0,15.0
1005576,P00241642,M,26-35,4,C,3,0,1.0,2.0,11.0
