User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1001676,P00244042,M,18-25,4,B,4+,0,1.0,2.0,15.0
1001680,P00105342,M,26-35,20,A,3,1,1.0,2.0,15.0
1001680,P00364442,M,26-35,20,A,3,1,1.0,2.0,9.0
1001691,P00201442,F,26-35,17,C,2,1,,6.0,8.0
1001696,P00057642,M,36-45,7,C,1,0,,15.0,16.0
1001699,P00113142,F,26-35,19,A,0,0,1.0,5.0,12.0
1001712,P00036842,,26-35,0,B,4+,0,,14.0,16.0
1001712,P00305042,M,26-35,0,B,4+,0,,13.0,16.0
1001722,P00345842,M,36-45,0,C,4+,0,2.0,8.0,14.0
1001726,P00182642,M,26-35,2,B,1,1,2.0,4.0,9.0
1001726,P00148542,M,26-35,2,B,1,1,,16.0,17.0
1001727,P00028442,M,36-45,16,B,2,1,1.0,8.0,16.0
1001727,P00059642,M,36-45,16,B,2,1,1.0,2.0,3.0
1001733,P00154042,,18-25,14,B,0,1,,2.0,15.0
1001733,P00000242,M,18-25,14,B,0,1,2.0,4.0,9.0
1001733,P00173342,M,18-25,14,B,0,1,1.0,6.0,14.0
1001767,P00111142,M,26-35,20,C,1,0,,15.0,16.0
1001768,P00274342,M,46-50,16,C,1,1,2.0,8.0,14.0
1001776,P00320742,M,26-35,0,B,4+,1,1.0,4.0,9.0
1001809,P00216342,F,26-35,14,C,0,1,,4.0,5.0
1001812,P00289342,F,26-35,12,A,4+,1,,8.0,14.0
1001837,P00223542,,26-35,2,B,1,0,,8.0,17.0
1001837,P00233142,M,26-35,2,B,1,0,1.0,11.0,15.0
1001860,P00105342,M,55+,16,C,1,0,1.0,2.0,15.0
1001861,P00184442,M,51-55,16,A,1,1,1.0,6.0,8.0
1001870,P00026042,M,55+,13,C,1,0,,14.0,17.0
1001871,P00177442,F,46-50,1,C,1,1,1.0,6.0,8.0
1001875,P00078742,M,36-45,12,A,2,0,5.0,8.0,14.0
1001882,P00243942,M,36-45,16,C,4+,0,,2.0,15.0
1001884,P00129842,M,46-50,20,B,1,1,6.0,8.0,15.0
1001887,P00237542,,55+,15,C,3,1,,15.0,16.0
1001899,P00090942,F,46-50,6,A,1,1,1.0,2.0,14.0
1001901,P00005942,M,51-55,7,C,3,1,2.0,4.0,9.0
1001920,P00243942,F,36-45,7,B,1,0,1.0,2.0,15.0
1001922,P00237542,F,26-35,7,B,4+,0,,15.0,16.0
1001941,P0096442,M,36-45,17,A,1,0,4.0,5.0,12.0
1001951,P00330342,F,18-25,4,C,1,0,,11.0,16.0
1001968,P00194642,M,26-35,11,B,2,0,1.0,6.0,13.0
1001984,P00184942,M,18-25,10,B,2,1,,8.0,17.0
1001991,P00148642,,26-35,20,C,4+,1,,10.0,13.0
