User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1002765,P00339842,M,51-55,7,C,1,1,1.0,14.0,15.0
1002793,P00209742,M,36-45,7,B,3,0,1.0,11.0,15.0
1002816,P00182142,M,26-35,7,C,4+,1,1.0,5.0,6.0
1002847,P00010742,M,18-25,4,A,3,0,1.0,8.0,17.0
1002852,P00183342,M,26-35,12,C,1,0,5.0,15.0,18.0
1002876,P00351142,M,26-35,17,C,1,1,1.0,8.0,17.0
1002878,P00031842,F,51-55,20,A,2,1,1.0,5.0,12.0
1002883,P00138442,M,18-25,20,B,3,0,1.0,2.0,16.0
1002894,P00053942,M,18-25,4,B,4+,0,1.0,2.0,5.0
1002900,P00117042,M,18-25,12,C,2,1,1.0,2.0,5.0
1002909,P00345842,M,26-35,7,A,1,0,2.0,8.0,14.0
1002909,P00249542,M,26-35,7,A,1,0,1.0,5.0,15.0
1002917,P00145042,,26-35,0,A,2,1,,2.0,5.0
1002918,P00112642,M,26-35,12,B,2,0,1.0,2.0,5.0
1002919,P00057642,M,18-25,17,C,2,0,1.0,15.0,16.0
1002926,P00035542,F,18-25,2,B,1,0,,4.0,12.0
1002928,P00086442,M,26-35,2,B,1,1,8.0,13.0,15.0
1002929,P00015542,M,18-25,2,A,4+,0,,2.0,13.0
1002934,P00063342,F,36-45,20,B,3,0,1.0,2.0,9.0
1002941,P00237542,M,36-45,12,B,1,1,1.0,15.0,16.0
1002942,P00085942,F,51-55,1,C,1,1,2.0,4.0,8.0
1002943,P00182142,M,36-45,12,C,1,0,1.0,5.0,6.0
1002953,P00131442,M,26-35,20,C,1,1,,8.0,14.0
1002962,P00259842,M,36-45,3,A,2,0,,14.0,16.0
1002969,P00277442,M,26-35,7,C,4+,1,1.0,6.0,15.0
1002970,P00057542,M,18-25,4,A,1,0,3.0,4.0,5.0
1002974,P00322942,M,18-25,4,A,0,0,2.0,8.0,16.0
1002975,P00205442,M,36-45,11,C,1,1,,8.0,14.0
1002987,P00278942,M,18-25,4,B,4+,0,,2.0,3.0
1002994,P00184442,M,36-45,5,A,1,1,1.0,6.0,8.0
1002995,P00191442,M,26-35,15,A,4+,0,,2.0,15.0
1003017,P00351342,F,36-45,9,B,1,0,1.0,2.0,16.0
1003018,P00209742,M,36-45,0,B,0,0,1.0,11.0,15.0
1003020,P00088542,F,36-45,7,B,0,0,5.0,12.0,14.0
1003026,P00034242,F,18-25,4,B,1,0,5.0,8.0,14.0
1003029,P00294142,M,18-25,4,A,4+,0,5.0,8.0,15.0
1003029,P00256042,M,18-25,4,A,4+,0,,8.0,16.0
1003031,P00059642,M,18-25,4,A,3,0,,2.0,3.0
1003033,P00125942,M,18-25,4,C,3,0,1.0,2.0,15.0
1003033,P00111642,M,18-25,4,C,3,0,,3.0,4.0
1003033,P00025442,M,18-25,4,C,3,0,1.0,2.0,9.0
1003048,P00057642,M,18-25,2,C,3,1,1.0,15.0,16.0
1003051,P00025442,M,18-25,17,B,0,0,1.0,2.0,9.0
1003055,P00026042,F,26-35,3,C,1,1,8.0,14.0,17.0
1003056,P0097342,M,26-35,18,C,1,1,1.0,15.0,16.0
1003056,P00198142,M,26-35,18,C,1,1,,4.0,9.0
1003064,P00105142,M,36-45,17,C,4+,1,1.0,2.0,15.0
1003074,P00080342,M,26-35,0,C,4+,1,1.0,6.0,8.0
1003074,P00350942,M,26-35,0,C,4+,1,,4.0,5.0
1003080,P00102642,M,26-35,20,A,4+,1,4.0,8.0,9.0
1003085,P00184442,M,26-35,4,C,1,0,1.0,6.0,8.0
1003095,P00019042,F,26-35,3,B,1,1,,8.0,14.0
1003099,P00223542,M,26-35,17,C,3,1,1.0,8.0,17.0
1003108,P00237542,M,51-55,6,B,1,1,1.0,15.0,16.0
1003110,P00199342,M,26-35,0,B,3,1,2.0,9.0,15.0
