User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1000157,P00310842,M,36-45,16,A,1,0,,8.0,10.0
1000163,P00173942,M,18-25,4,A,1,0,1.0,5.0,6.0
1000168,P00059442,F,51-55,0,C,0,1,6.0,8.0,16.0
1000173,P00108542,M,26-35,0,B,1,1,5.0,8.0,14.0
1000192,P00173342,M,18-25,1,B,2,0,1.0,6.0,14.0
1000195,P00075342,,26-35,12,B,4+,1,,2.0,16.0
1000199,P00125942,M,18-25,4,B,1,0,,2.0,15.0
1000232,P00000142,M,26-35,20,A,1,1,3.0,4.0,5.0
1000249,P00277642,F,18-25,14,C,2,0,2.0,3.0,10.0
1000252,P00142142,M,26-35,12,C,3,0,1.0,2.0,15.0
1000261,P00151742,M,26-35,20,A,4+,0,8.0,15.0,16.0
1000267,P00146742,M,46-50,12,C,1,1,,13.0,14.0
1000270,P00113342,M,51-55,14,B,2,1,1.0,8.0,17.0
1000283,P00187442,M,26-35,0,B,1,0,2.0,4.0,5.0
1000300,P00130742,M,26-35,7,B,4+,1,1.0,14.0,17.0
1000319,P00270942,F,51-55,6,B,3,1,1.0,2.0,15.0
1000322,P00351142,M,55+,17,A,3,1,1.0,8.0,17.0
1000323,P00114942,M,46-50,12,C,1,0,,15.0,16.0
1000323,P00351142,M,46-50,12,C,1,0,1.0,8.0,17.0
1000333,P00190842,M,36-45,2,A,0,1,2.0,5.0,12.0
1000333,P00115342,M,36-45,2,A,0,1,,8.0,14.0
1000338,P00034042,M,36-45,7,A,1,0,1.0,2.0,16.0
1000352,P00030942,M,18-25,4,A,0,0,4.0,5.0,9.0
1000364,P00205942,F,36-45,1,C,3,0,,8.0,14.0
1000365,P00058142,F,18-25,4,A,1,0,3.0,4.0,12.0
1000368,P00169742,M,26-35,0,C,1,0,1.0,8.0,15.0
1000377,P00145042,M,26-35,17,B,2,0,1.0,2.0,5.0
1000392,P00119742,M,18-25,7,A,0,0,5.0,8.0,12.0
1000411,P00313442,F,46-50,1,B,0,1,5.0,6.0,8.0
1000424,P00151742,M,26-35,17,A,3,0,8.0,15.0,16.0
1000426,P00127842,M,18-25,4,A,1,1,,2.0,15.0
1000429,P00358342,M,18-25,0,C,1,0,11.0,15.0,16.0
1000435,P00128042,M,26-35,7,A,4+,0,,5.0,18.0
1000436,P00186642,M,18-25,4,C,1,0,2.0,4.0,15.0
1000448,P00184942,M,26-35,17,C,0,0,1.0,8.0,17.0
1000461,P00127642,M,51-55,7,B,0,0,1.0,2.0,15.0
1000461,P00244142,M,51-55,7,B,0,0,,2.0,15.0
1000469,P00086442,M,36-45,6,B,0,1,8.0,13.0,15.0
1000482,P00015842,M,26-35,14,A,2,1,,14.0,16.0
1000498,P00114342,M,36-45,17,A,1,0,1.0,8.0,17.0
1000500,P00151842,F,18-25,2,A,0,0,4.0,8.0,9.0
1000508,P00151742,M,26-35,12,B,0,0,8.0,15.0,16.0
1000509,P00112642,M,26-35,2,A,0,1,,2.0,5.0
1000509,P00058242,M,26-35,2,A,0,1,3.0,4.0,12.0
1000524,P00207342,M,18-25,0,A,0,0,5.0,8.0,14.0
1000550,P00016442,M,46-50,8,B,1,1,2.0,4.0,8.0
