User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1004506,P00176542,M,51-55,16,B,2,0,8.0,14.0,17.0
1004507,P0096742,M,18-25,4,B,1,1,,4.0,12.0
1004508,P00059742,M,26-35,20,A,2,0,1.0,11.0,15.0
1004512,P00113242,M,26-35,1,C,1,1,1.0,6.0,8.0
1004517,P00057542,F,18-25,1,A,0,1,3.0,4.0,5.0
1004517,P00191442,F,18-25,1,A,0,1,,2.0,15.0
1004517,P00320942,F,18-25,1,A,0,1,1.0,4.0,9.0
1004517,P00254242,F,18-25,1,A,0,1,5.0,11.0,12.0
1004518,P00109242,M,26-35,0,C,4+,0,6.0,8.0,10.0
1004526,P00115142,M,26-35,20,B,2,1,1.0,8.0,17.0
1004532,P00130742,,26-35,7,A,2,0,,14.0,17.0
1004543,P00190842,M,26-35,2,A,0,0,2.0,5.0,12.0
1004578,P00010742,M,26-35,0,A,4+,0,1.0,8.0,17.0
1004579,P0096042,F,18-25,4,B,1,1,,4.0,12.0
1004579,P00243942,F,18-25,4,B,1,1,1.0,2.0,15.0
1004579,P00234842,F,18-25,4,B,1,1,5.0,6.0,16.0
1004585,P00217442,M,36-45,7,C,3,0,,2.0,11.0
1004591,P00035542,M,26-35,15,A,3,0,3.0,4.0,12.0
1004591,P00066242,M,26-35,15,A,3,0,1.0,2.0,5.0
1004593,P00296042,F,46-50,1,B,0,1,8.0,13.0,16.0
1004607,P00086442,M,26-35,0,B,4+,0,8.0,13.0,15.0
1004610,P00277442,F,26-35,4,B,1,0,1.0,6.0,15.0
1004613,P00148542,M,26-35,12,C,4+,0,1.0,16.0,17.0
1004617,P00150942,F,26-35,6,C,0,0,,11.0,13.0
1004635,P00186542,M,18-25,4,B,2,0,2.0,4.0,8.0
1004638,P00086442,M,26-35,4,B,1,0,,13.0,15.0
1004640,P00182642,M,26-35,4,B,0,1,2.0,4.0,9.0
1004656,P00334042,M,26-35,17,B,4+,0,,11.0,15.0
1004661,P00313842,M,46-50,15,B,4+,1,1.0,2.0,17.0
1004662,P00150842,F,18-25,4,B,1,1,11.0,13.0,16.0
1004663,P00275842,M,26-35,4,A,0,0,,9.0,15.0
1004671,P00112542,M,26-35,12,A,2,0,,11.0,15.0
1004680,P00118642,M,36-45,0,B,3,1,,8.0,14.0
1004687,P00035842,M,36-45,14,C,0,0,,6.0,9.0
1004699,P00062842,F,18-25,0,C,4+,0,1.0,2.0,13.0
1004704,P00220742,M,18-25,20,C,1,0,2.0,4.0,9.0
1004704,P00289942,M,18-25,20,C,1,0,,4.0,5.0
1004708,P00110742,M,26-35,0,B,3,0,,2.0,8.0
1004715,P00025442,M,26-35,2,B,3,0,1.0,2.0,9.0
1004725,P00243942,M,36-45,5,A,2,0,1.0,2.0,15.0
1004725,P00030842,M,36-45,5,A,2,0,,2.0,15.0
1004727,P00116842,F,55+,0,C,3,0,2.0,5.0,8.0
1004732,P00032042,M,26-35,14,B,2,1,1.0,2.0,15.0
1004745,P00014642,F,18-25,4,C,4+,0,8.0,14.0,17.0
1004750,P00057542,F,26-35,0,A,2,0,3.0,4.0,5.0
1004750,P0096042,F,26-35,0,A,2,0,,4.0,12.0
1004765,P00282242,F,36-45,16,B,3,1,5.0,8.0,17.0
1004771,P00081142,F,26-35,4,A,0,0,6.0,8.0,14.0
1004774,P00121342,M,46-50,14,C,4+,1,,5.0,18.0
1004781,P00184942,F,51-55,6,C,1,1,,8.0,17.0
1004782,P00102342,M,46-50,1,C,2,1,8.0,14.0,17.0
1004788,P00249542,M,36-45,7,B,4+,0,1.0,5.0,15.0
1004789,P00032042,M,36-45,2,A,0,0,,2.0,15.0
1004789,P00031842,M,36-45,2,A,0,0,1.0,5.0,12.0
1004796,P00127742,M,36-45,7,A,4+,1,1.0,2.0,15.0
1004796,P00110842,M,36-45,7,A,4+,1,1.0,2.0,5.0
1004801,P00114942,M,26-35,4,C,3,0,,15.0,16.0
1004806,P00145042,M,26-35,17,C,2,0,,2.0,5.0
1004806,P00191442,M,26-35,17,C,2,0,1.0,2.0,15.0
1004808,P00305042,M,36-45,0,A,1,1,11.0,13.0,16.0
