User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1004814,P00173842,M,18-25,14,B,1,0,,2.0,15.0
1004814,P00015542,M,18-25,14,B,1,0,1.0,2.0,13.0
1004822,P00119742,F,36-45,0,B,4+,0,,8.0,12.0
1004823,P00112642,M,18-25,4,B,0,1,1.0,2.0,5.0
1004827,P00057542,M,36-45,0,C,0,1,3.0,4.0,5.0
1004828,P00196542,F,18-25,20,B,1,0,,8.0,14.0
1004831,P00086042,F,26-35,1,C,1,0,8.0,14.0,17.0
1004867,P00028442,M,26-35,16,A,3,0,1.0,8.0,16.0
1004870,P00108542,F,36-45,3,C,1,1,5.0,8.0,14.0
1004871,P00113242,M,18-25,12,C,2,0,,6.0,8.0
1004879,P00087142,M,26-35,3,A,2,0,,14.0,16.0
1004884,P00034742,M,36-45,14,B,1,0,5.0,14.0,17.0
1004892,P00241242,M,26-35,12,A,1,0,1.0,11.0,15.0
1004898,P00110742,M,26-35,1,B,1,1,,2.0,8.0
1004899,P00346542,M,26-35,12,B,1,1,10.0,13.0,16.0
1004904,P00119642,M,51-55,15,B,1,1,1.0,2.0,8.0
1004914,P00057642,F,26-35,1,B,4+,0,,15.0,16.0
1004916,P00070942,M,18-25,20,C,4+,0,3.0,5.0,16.0
1004920,P00199142,M,36-45,1,B,0,1,5.0,8.0,14.0
1004934,P00034742,F,26-35,0,A,2,0,,14.0,17.0
1004934,P00126242,F,26-35,0,A,2,0,2.0,4.0,5.0
1004940,P0096542,F,51-55,11,B,1,0,3.0,4.0,12.0
1004948,P00116842,M,46-50,2,A,1,1,2.0,5.0,8.0
1004953,P00054242,M,36-45,12,B,4+,0,1.0,6.0,14.0
1004955,P00085942,M,55+,13,C,1,0,,4.0,8.0
1004957,P00083342,M,26-35,2,A,1,1,5.0,8.0,14.0
1004958,P00112542,M,18-25,7,B,1,0,1.0,11.0,15.0
1004967,P00059442,M,18-25,4,C,0,0,6.0,8.0,16.0
1004977,P00125942,M,26-35,4,B,2,0,1.0,2.0,15.0
1004979,P00198742,M,36-45,2,B,1,1,,2.0,11.0
1004980,P00085942,M,26-35,1,B,0,0,2.0,4.0,8.0
1004980,P00158542,M,26-35,1,B,0,0,5.0,6.0,13.0
1004982,P00105142,M,26-35,12,C,1,0,1.0,2.0,15.0
1004995,P00223542,M,51-55,20,B,0,1,1.0,8.0,17.0
1005005,P00034242,M,46-50,16,B,2,0,5.0,8.0,14.0
1005021,P00114942,M,51-55,6,B,2,1,1.0,15.0,16.0
1005026,P00215242,M,26-35,17,B,1,1,1.0,2.0,8.0
1005029,P00026042,,26-35,4,C,1,1,,14.0,17.0
1005041,P00221442,F,46-50,6,C,1,1,1.0,2.0,5.0
1005058,P00222242,M,55+,17,C,0,1,,2.0,13.0
1005059,P00219742,M,46-50,16,C,1,1,6.0,11.0,16.0
1005091,P00062842,M,26-35,17,B,1,1,1.0,2.0,13.0
1005096,P00251642,M,26-35,11,B,2,0,1.0,2.0,4.0
1005108,P00057442,F,26-35,9,B,3,1,,14.0,16.0
1005120,P00193642,M,51-55,7,A,2,0,,3.0,4.0
1005128,P00184942,M,51-55,7,C,1,1,1.0,8.0,17.0
1005131,P00231342,F,26-35,1,B,3,0,,8.0,14.0
1005131,P00182242,F,26-35,1,B,3,0,1.0,5.0,6.0
1005135,P00196542,M,36-45,7,C,4+,0,5.0,8.0,14.0
1005140,P00187442,M,26-35,6,B,2,0,2.0,4.0,5.0
1005142,P00223042,M,26-35,1,B,1,1,,2.0,8.0
