User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,gender
1000571,P00174142,M,51-55,5,C,3,1,3.0,4.0,9.0,n
1002889,P00085942,M,36-45,3,A,1,1,2.0,4.0,8.0,L
1003403,P00057542,M,36-45,5,C,1,0,,4.0,5.0,Q
1004742,P00251842,M,26-35,3,A,2,0,,15.0,16.0,T
1000260,P00078542,M,18-25,19,C,1,0,1.0,2.0,16.0,L
1004490,P00129842,M,36-45,5,B,1,0,,8.0,15.0,n
1004360,P00198142,F,26-35,9,B,1,0,,4.0,9.0,Q
1004879,P00118342,M,26-35,3,A,2,0,,3.0,15.0,n
1003601,P00231342,F,36-45,3,B,0,0,,8.0,14.0,n
1000006,P0094342,F,51-55,9,A,1,0,4.0,5.0,18.0,n
