User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1000184,P00001042,F,26-35,0,C,4+,1,,2.0,16.0
1000193,P00100442,F,46-50,15,C,1,1,2.0,4.0,5.0
1000198,P00110842,M,26-35,12,A,0,1,,2.0,5.0
1000202,P00171642,M,18-25,4,A,3,0,5.0,8.0,14.0
1000204,P00127942,M,26-35,7,B,1,1,1.0,2.0,5.0
1000216,P00059442,M,46-50,13,B,1,0,,8.0,16.0
1000241,P00173342,M,36-45,20,C,1,1,,6.0,14.0
1000252,P00034442,M,26-35,12,C,3,0,1.0,14.0,16.0
1000258,P00109542,M,26-35,7,C,0,1,,14.0,17.0
1000273,P00127642,M,18-25,4,B,2,1,1.0,2.0,15.0
1000274,P00002142,M,18-25,4,A,4+,0,,5.0,8.0
1000278,P00117042,M,46-50,18,C,4+,1,1.0,2.0,5.0
1000281,P00111142,F,36-45,0,A,2,0,,15.0,16.0
1000302,P00050042,,18-25,4,B,4+,0,,13.0,14.0
1000309,P00308242,M,26-35,4,B,1,0,,8.0,14.0
1000310,P00058242,F,18-25,4,C,1,0,3.0,4.0,12.0
1000319,P00057742,F,51-55,6,B,3,1,2.0,8.0,18.0
1000322,P00121342,M,55+,17,A,3,1,1.0,5.0,18.0
1000336,P00341942,M,18-25,0,C,4+,0,11.0,15.0,16.0
1000338,P00030942,M,36-45,7,A,1,0,,5.0,9.0
1000338,P00119742,M,36-45,7,A,1,0,5.0,8.0,12.0
1000343,P00187342,F,36-45,3,B,2,0,4.0,5.0,15.0
1000388,P00205942,F,26-35,0,B,3,1,,8.0,14.0
1000392,P00115742,M,18-25,7,A,0,0,6.0,10.0,16.0
1000401,P00114342,M,18-25,0,B,3,0,1.0,8.0,17.0
1000420,P00350942,M,36-45,1,A,1,0,,4.0,5.0
1000424,P00330342,M,26-35,17,A,3,0,5.0,11.0,16.0
1000425,P00193042,M,26-35,12,B,1,1,5.0,6.0,16.0
1000431,P00201342,M,18-25,10,B,3,0,1.0,2.0,9.0
1000438,P00216342,M,18-25,11,A,3,0,,4.0,5.0
1000438,P00251942,M,18-25,11,A,3,0,1.0,2.0,5.0
1000445,P00209642,M,46-50,12,A,1,1,,16.0,17.0
1000455,P00087342,F,36-45,2,A,0,0,5.0,14.0,16.0
1000461,P00113842,M,51-55,7,B,0,0,6.0,8.0,16.0
1000474,P00119742,M,26-35,17,B,1,0,,8.0,12.0
1000476,P00242742,M,36-45,0,B,0,0,1.0,2.0,9.0
1000482,P00223042,M,26-35,14,A,2,1,,2.0,8.0
1000497,P00057442,F,26-35,17,C,0,0,5.0,14.0,16.0
1000513,P00015642,M,26-35,0,C,4+,0,,16.0,17.0
1000524,P00070942,,18-25,0,A,0,0,,5.0,16.0
1000530,P00112542,M,26-35,2,A,1,1,1.0,11.0,15.0
1000532,P00129842,M,26-35,7,C,2,0,6.0,8.0,15.0
1000532,P00030942,M,26-35,7,C,2,0,,5.0,9.0
1000541,P00191242,F,18-25,4,C,3,0,,4.0,12.0
1000567,P00112142,M,36-45,20,C,3,0,1.0,2.0,14.0
1000567,P00127742,M,36-45,20,C,3,0,,2.0,15.0
1000571,P00035842,M,51-55,5,C,3,1,,6.0,9.0
1000591,P00086442,M,26-35,0,C,1,0,8.0,13.0,15.0
1000601,P00225842,F,18-25,20,B,3,1,,4.0,15.0
1000611,P00358342,M,36-45,0,C,1,0,11.0,15.0,16.0
1000624,P00111142,M,26-35,1,B,3,0,1.0,15.0,16.0
1000644,P00057642,M,26-35,20,C,2,1,1.0,15.0,16.0
