User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1004524,P00064042,M,26-35,2,A,2,1,3.0,4.0,12.0
1004535,P00045342,M,18-25,19,B,1,0,1.0,5.0,17.0
1004544,P00085242,M,55+,1,A,0,1,8.0,14.0,17.0
1004564,P00289942,M,36-45,12,C,1,1,3.0,4.0,5.0
1004568,P00240242,F,26-35,4,B,2,1,1.0,15.0,16.0
1004578,P00105342,M,26-35,0,A,4+,0,1.0,2.0,15.0
1004579,P00251942,F,18-25,4,B,1,1,1.0,2.0,5.0
1004591,P00346442,M,26-35,15,A,3,0,1.0,2.0,14.0
1004593,P00059442,F,46-50,1,B,0,1,,8.0,16.0
1004609,P00028542,F,26-35,4,B,0,0,,8.0,14.0
1004609,P00266942,F,26-35,4,B,0,0,8.0,13.0,14.0
1004611,P00350942,F,18-25,4,A,2,0,3.0,4.0,5.0
1004624,P00266942,M,26-35,12,C,2,0,8.0,13.0,14.0
1004631,P00145942,M,18-25,4,A,1,0,6.0,8.0,13.0
1004635,P00320742,M,18-25,4,B,2,0,1.0,4.0,9.0
1004637,P00074142,F,36-45,9,B,0,1,,4.0,12.0
1004637,P00186342,F,36-45,9,B,0,1,2.0,4.0,9.0
1004647,P00041442,M,36-45,20,B,1,1,13.0,14.0,16.0
1004653,P00010742,M,36-45,12,B,3,1,,8.0,17.0
1004653,P00070342,M,36-45,12,B,3,1,1.0,2.0,14.0
1004656,P00053842,M,26-35,17,B,4+,0,4.0,5.0,12.0
1004663,P00057642,M,26-35,4,A,0,0,1.0,15.0,16.0
1004671,P00073842,M,26-35,12,A,2,0,,15.0,17.0
1004682,P00158542,M,26-35,7,B,3,1,,6.0,13.0
1004688,P00119142,M,26-35,9,C,3,1,3.0,4.0,12.0
1004704,P00191242,M,18-25,20,C,1,0,,4.0,12.0
1004719,P00142142,F,36-45,9,C,4+,0,1.0,2.0,15.0
1004725,P00251842,M,36-45,5,A,2,0,1.0,15.0,16.0
1004726,P00003442,F,36-45,16,C,2,1,4.0,5.0,8.0
1004732,P00277442,M,26-35,14,B,2,1,1.0,6.0,15.0
1004732,P00127742,M,26-35,14,B,2,1,,2.0,15.0
1004733,P00184942,M,18-25,18,C,1,0,1.0,8.0,17.0
1004733,P00198242,,18-25,18,C,1,0,,4.0,9.0
1004735,P00001542,M,46-50,3,C,3,0,1.0,2.0,14.0
1004738,P00161242,M,55+,1,C,1,0,1.0,5.0,12.0
1004746,P00037142,M,51-55,1,C,3,1,1.0,2.0,5.0
1004750,P0096842,F,26-35,0,A,2,0,3.0,4.0,12.0
1004755,P00216342,F,55+,7,C,2,0,3.0,4.0,5.0
1004774,P00024142,M,46-50,14,C,4+,1,,9.0,14.0
1004782,P00277442,M,46-50,1,C,2,1,1.0,6.0,15.0
1004784,P00237542,F,36-45,6,A,1,0,1.0,15.0,16.0
1004791,P00109542,M,18-25,4,A,2,0,8.0,14.0,17.0
1004809,P00086442,F,51-55,4,C,1,1,8.0,13.0,15.0
1004810,P00183342,M,18-25,12,B,0,0,5.0,15.0,18.0
1004813,P00192042,F,36-45,9,C,3,1,5.0,9.0,14.0
1004823,P00085942,M,18-25,4,B,0,1,2.0,4.0,8.0
1004823,P00182142,M,18-25,4,B,0,1,,5.0,6.0
1004824,P00116842,M,26-35,7,C,2,0,2.0,5.0,8.0
1004834,P00242742,F,46-50,9,C,1,1,,2.0,9.0
1004855,P00169742,M,26-35,12,B,1,0,1.0,8.0,15.0
1004867,P00109242,M,26-35,16,A,3,0,6.0,8.0,10.0
1004884,P00062842,M,36-45,14,B,1,0,,2.0,13.0
1004887,P00053042,M,18-25,2,B,1,1,,14.0,16.0
1004897,P00127842,M,36-45,16,B,3,0,1.0,2.0,15.0
1004902,P00341342,M,36-45,14,C,4+,1,1.0,8.0,17.0
