User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1000637,P00187442,,36-45,12,B,2,1,,4.0,5.0
1000638,P00277642,M,26-35,6,C,1,1,2.0,3.0,10.0
1000641,P00277442,F,36-45,0,A,2,1,,6.0,15.0
1000647,P00016742,M,36-45,12,B,1,1,1.0,15.0,16.0
1000652,P00296042,M,18-25,20,C,3,0,8.0,13.0,16.0
1000654,P00148842,M,51-55,7,C,4+,1,,8.0,16.0
1000673,P00109242,M,26-35,20,A,4+,0,,8.0,10.0
1000673,P00137542,M,26-35,20,A,4+,0,,8.0,16.0
1000676,P00289942,M,18-25,16,B,1,1,3.0,4.0,5.0
1000676,P00196542,M,18-25,16,B,1,1,,8.0,14.0
1000679,P00085242,M,36-45,16,C,4+,1,8.0,14.0,17.0
1000687,P00259842,,26-35,7,C,4+,0,,14.0,16.0
1000687,P00037142,F,26-35,7,C,4+,0,1.0,2.0,5.0
1000698,P00178842,M,18-25,4,A,1,0,2.0,4.0,9.0
1000702,P00295942,M,36-45,7,B,2,1,,5.0,15.0
1000707,P00237542,M,36-45,7,C,1,0,,15.0,16.0
1000710,P00246142,M,26-35,20,A,4+,0,1.0,15.0,17.0
1000732,P00111142,M,26-35,7,B,4+,0,1.0,15.0,16.0
1000736,P00110742,M,18-25,12,C,0,1,1.0,2.0,8.0
1000747,P00277442,M,18-25,4,C,4+,1,,6.0,15.0
1000749,P00150842,M,36-45,18,B,0,0,11.0,13.0,16.0
1000752,P00221442,F,26-35,3,A,3,0,1.0,2.0,5.0
1000757,P00153842,M,26-35,12,A,1,0,8.0,14.0,16.0
1000770,P00053842,M,18-25,4,B,2,1,4.0,5.0,12.0
1000771,P00010742,F,51-55,1,C,0,0,1.0,8.0,17.0
1000778,P00059642,M,18-25,17,C,4+,0,1.0,2.0,3.0
1000780,P00127942,M,26-35,17,B,3,0,1.0,2.0,5.0
1000783,P00000142,,26-35,4,A,2,0,,4.0,5.0
1000783,P00010942,M,26-35,4,A,2,0,1.0,2.0,6.0
1000793,P00244042,F,36-45,14,C,1,0,,2.0,15.0
1000801,P00321742,F,26-35,20,C,4+,0,5.0,8.0,17.0
1000802,P00156742,M,26-35,16,B,1,0,5.0,6.0,8.0
1000818,P00194642,M,18-25,4,C,2,0,,6.0,13.0
1000824,P00122442,M,36-45,12,A,2,1,1.0,11.0,15.0
1000839,P00143642,M,26-35,0,A,2,0,,2.0,6.0
1000839,P00243942,M,26-35,0,A,2,0,1.0,2.0,15.0
1000839,P00088242,M,26-35,0,A,2,0,,10.0,13.0
1000853,P00100442,M,26-35,17,B,4+,0,2.0,4.0,5.0
1000858,P00245642,M,36-45,14,B,4+,0,5.0,11.0,12.0
1000863,P00112142,M,26-35,7,C,4+,0,1.0,2.0,14.0
1000869,P00114942,M,18-25,20,A,4+,1,1.0,15.0,16.0
1000872,P00057642,M,51-55,1,B,3,1,1.0,15.0,16.0
1000881,P00303442,M,18-25,14,A,1,0,1.0,8.0,14.0
1000889,P00088242,M,46-50,20,A,1,0,6.0,10.0,13.0
1000897,P00270942,M,26-35,6,B,4+,0,1.0,2.0,15.0
1000909,P00351342,M,46-50,7,C,2,0,1.0,2.0,16.0
1000918,P00184942,F,46-50,1,C,1,0,1.0,8.0,17.0
1000918,P00035842,F,46-50,1,C,1,0,5.0,6.0,9.0
1000919,P00192042,F,36-45,1,C,1,0,,9.0,14.0
1000931,P00121342,F,55+,1,C,0,0,1.0,5.0,18.0
1000933,P00000142,M,46-50,1,C,3,1,,4.0,5.0
1000937,P00183742,M,26-35,15,A,2,1,4.0,5.0,18.0
1000945,P00074642,M,46-50,7,C,3,0,,9.0,14.0
1000949,P00032042,M,51-55,17,B,4+,1,1.0,2.0,15.0
1000963,P00001042,M,26-35,0,A,0,1,1.0,2.0,16.0
1000964,P00058242,M,26-35,7,B,1,1,3.0,4.0,12.0
