User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1001150,P00037142,F,26-35,20,A,1,0,1.0,2.0,5.0
1001159,P00053842,M,18-25,0,C,3,1,4.0,5.0,12.0
1001161,P00046742,M,26-35,0,A,1,0,1.0,2.0,15.0
1001173,P00080342,F,26-35,7,A,3,0,1.0,6.0,8.0
1001186,P00159542,M,18-25,19,A,1,1,10.0,15.0,16.0
1001193,P00321742,M,26-35,12,C,3,1,5.0,8.0,17.0
1001199,P00205442,M,51-55,13,C,4+,1,5.0,8.0,14.0
1001206,P00196042,F,51-55,7,C,1,1,4.0,9.0,15.0
1001221,P00244042,M,18-25,0,B,1,0,1.0,2.0,15.0
1001244,P00113342,M,26-35,4,A,4+,1,1.0,8.0,17.0
1001260,P00120742,M,26-35,17,B,0,0,,12.0,17.0
1001271,P00201342,F,46-50,6,C,3,1,,2.0,9.0
1001273,P00321742,M,36-45,2,C,3,1,,8.0,17.0
1001274,P00102342,M,46-50,7,B,4+,1,8.0,14.0,17.0
1001285,P00019342,M,36-45,4,A,0,1,1.0,6.0,15.0
1001294,P00266642,F,51-55,20,B,4+,1,,8.0,9.0
1001298,P00086042,M,36-45,6,B,4+,0,,14.0,17.0
1001311,P00005942,M,18-25,10,C,1,0,,4.0,9.0
1001312,P00350442,M,26-35,14,B,2,1,2.0,3.0,15.0
1001317,P00223742,M,46-50,7,B,3,1,2.0,4.0,8.0
1001322,P00050042,M,55+,0,A,0,0,,13.0,14.0
1001323,P00153842,F,36-45,2,C,1,0,8.0,14.0,16.0
1001328,P00165642,M,36-45,14,A,1,0,1.0,8.0,16.0
1001331,P00119642,M,46-50,0,C,4+,1,,2.0,8.0
1001335,P00313442,,36-45,0,C,1,0,,6.0,8.0
1001335,P00113842,M,36-45,0,C,1,0,,8.0,16.0
1001338,P00288942,M,26-35,0,A,3,1,1.0,2.0,5.0
1001339,P00062842,M,36-45,18,C,2,0,1.0,2.0,13.0
1001340,P00080342,M,26-35,7,A,2,0,,6.0,8.0
1001356,P00173842,F,18-25,4,B,2,0,,2.0,15.0
1001357,P00217442,M,46-50,0,C,1,1,1.0,2.0,11.0
1001358,P00114942,M,36-45,17,C,1,1,1.0,15.0,16.0
1001362,P00071242,M,36-45,12,B,0,0,1.0,15.0,16.0
1001383,P00108542,F,26-35,7,A,1,0,5.0,8.0,14.0
1001383,P00054242,F,26-35,7,A,1,0,1.0,6.0,14.0
1001388,P00148642,M,55+,20,C,2,1,6.0,10.0,13.0
1001399,P00241642,M,18-25,17,C,1,0,1.0,2.0,11.0
1001399,P00146742,M,18-25,17,C,1,0,1.0,13.0,14.0
1001403,P00057642,F,26-35,0,C,4+,1,1.0,15.0,16.0
1001413,P00127642,M,18-25,3,B,1,1,1.0,2.0,15.0
1001413,P00205942,M,18-25,3,B,1,1,,8.0,14.0
1001420,P00184942,M,18-25,4,C,3,0,,8.0,17.0
1001422,P00105342,M,36-45,17,B,3,0,1.0,2.0,15.0
1001426,P00320742,M,18-25,14,B,3,0,1.0,4.0,9.0
1001430,P00053042,M,18-25,4,B,2,1,,14.0,16.0
1001441,P00006942,M,36-45,16,C,3,1,1.0,5.0,6.0
