User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1001360,P00127642,M,26-35,20,C,1,1,,2.0,15.0
1001360,P0097342,M,26-35,20,C,1,1,1.0,15.0,16.0
1001362,P00127442,M,36-45,12,B,0,0,1.0,2.0,15.0
1001383,P00026042,,26-35,7,A,1,0,,14.0,17.0
1001391,P00295942,M,36-45,15,C,0,1,2.0,5.0,15.0
1001392,P00125942,M,46-50,3,C,1,1,1.0,2.0,15.0
1001392,P00035842,M,46-50,3,C,1,1,,6.0,9.0
1001395,P00237542,M,26-35,2,B,1,1,1.0,15.0,16.0
1001399,P00114942,M,18-25,17,C,1,0,1.0,15.0,16.0
1001399,P00352142,M,18-25,17,C,1,0,1.0,6.0,16.0
1001418,P00112542,,18-25,4,A,1,1,,11.0,15.0
1001420,P00001042,M,18-25,4,C,3,0,1.0,2.0,16.0
1001432,P00105142,M,36-45,1,C,2,1,1.0,2.0,15.0
1001442,P00193642,M,18-25,2,A,3,0,2.0,3.0,4.0
1001448,P00113342,F,26-35,3,A,1,0,1.0,8.0,17.0
1001448,P00158542,F,26-35,3,A,1,0,5.0,6.0,13.0
1001449,P00113842,M,36-45,20,A,1,1,,8.0,16.0
1001497,P00090942,M,51-55,5,C,1,1,1.0,2.0,14.0
1001498,P00110742,M,18-25,4,A,2,0,,2.0,8.0
1001500,P00296042,M,26-35,17,A,2,0,8.0,13.0,16.0
1001502,P00057742,M,18-25,4,C,3,0,,8.0,18.0
1001505,P00110742,,51-55,11,C,3,1,,2.0,8.0
1001530,P00053842,M,26-35,4,A,1,1,,5.0,12.0
1001542,P00339842,M,18-25,17,C,4+,0,1.0,14.0,15.0
1001557,P00116842,F,18-25,4,C,1,0,2.0,5.0,8.0
1001561,P00296042,F,18-25,4,C,2,0,8.0,13.0,16.0
1001584,P00010742,M,26-35,19,B,4+,0,1.0,8.0,17.0
1001586,P00187442,M,46-50,7,B,2,1,2.0,4.0,5.0
1001587,P00057642,F,26-35,3,B,3,0,1.0,15.0,16.0
1001591,P00195842,M,51-55,7,C,1,1,3.0,4.0,8.0
1001601,P00240242,M,26-35,12,C,2,0,1.0,15.0,16.0
1001605,P00035942,F,18-25,0,B,1,0,1.0,5.0,18.0
1001605,P0099742,F,18-25,0,B,1,0,,4.0,5.0
1001606,P00005942,F,36-45,3,A,4+,0,2.0,4.0,9.0
1001607,P00086042,M,46-50,1,A,2,1,8.0,14.0,17.0
1001613,P00079742,M,18-25,20,A,1,0,1.0,2.0,15.0
1001624,P00201342,M,26-35,0,B,1,1,1.0,2.0,9.0
1001629,P00046742,M,18-25,4,B,1,1,1.0,2.0,15.0
1001631,P0095442,F,51-55,0,C,4+,0,,5.0,13.0
1001632,P00345742,M,26-35,16,B,1,0,,2.0,15.0
1001635,P00112542,M,26-35,0,B,1,0,1.0,11.0,15.0
1001643,P00266642,M,46-50,2,C,4+,0,1.0,8.0,9.0
1001645,P00186342,F,18-25,9,B,1,1,2.0,4.0,9.0
1001647,P00324442,M,18-25,18,B,0,0,,13.0,16.0
1001657,P00003442,F,46-50,0,B,1,1,,5.0,8.0
1001678,P00151742,F,18-25,17,C,1,0,8.0,15.0,16.0
1001680,P00217542,M,26-35,20,A,3,1,1.0,2.0,11.0
1001680,P00008042,M,26-35,20,A,3,1,6.0,8.0,14.0
1001687,P00129342,M,26-35,3,A,1,0,1.0,5.0,15.0
1001696,P00341342,M,36-45,7,C,1,0,,8.0,17.0
1001696,P00001142,M,36-45,7,C,1,0,5.0,8.0,14.0
1001710,P00163742,M,18-25,0,A,3,0,,6.0,8.0
1001712,P00127342,M,26-35,0,B,4+,0,1.0,2.0,15.0
